"","GENEID","TXCHROM","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y"
"42","YAR035C-A","chrI",61.6770191756976,-0.222023086095822,0.33159945743882,0,0.990500453828932,1,61.6770191756976,-0.222023086095822,0.33159945743882,-0.669552018603,0.503167151581999,0.700738754467204
"43","YAR053W","chrI",3.53947532228024,-0.575092681326138,0.929755147180891,0,0.67616041646544,1,3.53947532228024,-0.575092681326138,0.929755147180891,-0.618542078599806,0.53623970664026,0.725052531439726
"44","YAR064W","chrI",2.21784076406843,-0.660345642487963,1.64963961274404,0,0.581560744205981,1,2.21784076406843,-0.660345642487963,1.64963961274404,-0.400296911753672,0.688950975088609,0.824447334107197
"45","YAR066W","chrI",5.13256568524616,-1.64299368226627,0.917438256260818,-0.700857717539388,0.241708429518703,1,5.13256568524616,-1.64299368226627,0.917438256260818,-1.79084932534052,0.0733639141779729,0.210652911030297
"46","YAR070C","chrI",1.14278221701787,-0.718154757651476,1.33495155130272,0,0.58360288093764,1,1.14278221701787,-0.718154757651476,1.33495155130272,-0.5379631619969,0.590620868444453,0.762258498689688
"47","YAR071W","chrI",54.6013174413508,-0.205192577000353,0.252887658082909,0,0.999159906551054,1,54.6013174413508,-0.205192577000353,0.252887658082909,-0.811398146338484,0.417166723249639,0.627368199610351
"48","YAR073W","chrI",1.52301647800947,-2.97578456257949,1.53435608102777,-1.2876962440531,0.0989487438417985,1,1.52301647800947,-2.97578456257949,1.53435608102777,-1.93943544094811,0.052491479111862,0.167441859581801
"49","YBL001C","chrII",2399.02736394082,0.399068519895809,0.309199072805196,0,0.99999692390085,1,2399.02736394082,0.399068519895809,0.309199072805196,1.2906523822186,0.196870071123848,0.399841091435297
"50","YBL005W","chrII",384.211233415337,0.34511213458493,0.172941374583302,0,0.999999999999996,1,384.211233415337,0.34511213458493,0.172941374583302,1.99554407044855,0.0460251658005445,0.152889615786656
"51","YBL006C","chrII",396.058572960749,0.173603120579595,0.41960808080318,0,0.997412679048373,1,396.058572960749,0.173603120579595,0.41960808080318,0.413726828728602,0.679087803194612,0.818812605258942
"52","YBL007C","chrII",1884.43478555849,-0.382618159054767,0.246025065093596,0,0.993941591277474,1,1884.43478555849,-0.382618159054767,0.246025065093596,-1.55519990985149,0.119947068359215,0.291246180909925
"53","YBL008W-A","chrII",0.829640080096315,0.649249213190035,1.54206457052219,0,0.857559591027273,1,0.829640080096315,0.649249213190035,1.54206457052219,0.421025958057112,0.673750023657794,0.81549621974759
"54","YBL011W","chrII",521.238946336188,-0.0590450385507233,0.309404069277154,0,0.998817065867978,1,521.238946336188,-0.0590450385507233,0.309404069277154,-0.190834718782682,0.848661036743658,0.925294978685943
"55","YBL012C","chrII",3.51072563281562,-1.86791683603818,1.06643405215554,-0.813849514917402,0.207880463458383,1,3.51072563281562,-1.86791683603818,1.06643405215554,-1.75155400585966,0.0798976072891939,0.223092596324208
"56","YBL013W","chrII",42.144447882955,-0.536080077331677,0.398268394056767,0,0.877937271500685,1,42.144447882955,-0.536080077331677,0.398268394056767,-1.34602716492554,0.178340618689756,0.375832952535635
"57","YBL014C","chrII",232.778408135707,-0.00893114938709729,0.20699165915699,0,0.99999913897726,1,232.778408135707,-0.00893114938709729,0.20699165915699,-0.0431473877907495,0.965585367522213,0.984212488379608
"58","YBL015W","chrII",32564.1403242987,-0.550526710691899,0.384828570172511,0,0.87857183784053,1,32564.1403242987,-0.550526710691899,0.384828570172511,-1.4305765043513,0.15259961339787,0.339953445054282
"59","YBL017C","chrII",1926.38785912975,-0.258763930654395,0.225900149961053,0,0.999480548895741,1,1926.38785912975,-0.258763930654395,0.225900149961053,-1.14547923363047,0.252052793578392,0.468769666035386
"60","YBL018C","chrII",152.555710617584,0.433544907410065,0.360580573810714,0,0.999964527702641,1,152.555710617584,0.433544907410065,0.360580573810714,1.20235236975815,0.229270758899329,0.441542626640389
"61","YBL019W","chrII",340.457336578644,0.286589013371172,0.140366851394048,0,1,1,340.457336578644,0.286589013371172,0.140366851394048,2.04171434013746,0.0412200952023741,0.141097800964051
"62","YBL020W","chrII",950.343410756231,-0.0508994361709033,0.194119444159088,0,0.999999481790094,1,950.343410756231,-0.0508994361709033,0.194119444159088,-0.262206789182795,0.793170314431958,0.892822083725121
"63","YBL021C","chrII",489.776041106158,-0.134325526488555,0.374876272175136,0,0.989518936676946,1,489.776041106158,-0.134325526488555,0.374876272175136,-0.35831962825804,0.720115747228133,0.845858930147125
"64","YBL022C","chrII",1543.69085904322,0.0356547809952221,0.354020768285964,0,0.998274029181708,1,1543.69085904322,0.0356547809952221,0.354020768285964,0.100713811700509,0.919780747913803,0.961949684250234
"65","YBL024W","chrII",346.878924246435,-0.214458553213003,0.200212136412681,0,0.999955923302298,1,346.878924246435,-0.214458553213003,0.200212136412681,-1.07115660946226,0.284138721234786,0.506063259773392
"66","YBL025W","chrII",174.533325165616,-0.176667492199031,0.276908839631641,0,0.998521511453424,1,174.533325165616,-0.176667492199031,0.276908839631641,-0.637998745125087,0.523496933679783,0.715426592590534
"67","YBL026W","chrII",518.645833286265,-0.108829027984459,0.23758457116958,0,0.999911156954999,1,518.645833286265,-0.108829027984459,0.23758457116958,-0.458064374503427,0.646921479251906,0.795033091381996
"68","YBL027W","chrII",4645.05250986744,-0.148170977741183,0.32637528513846,0,0.995462098214233,1,4645.05250986744,-0.148170977741183,0.32637528513846,-0.45398957730002,0.649851460642608,0.797415984456651
"69","YBL028C","chrII",152.442212333091,-0.166159436127062,0.337634610899008,0,0.993225076129868,1,152.442212333091,-0.166159436127062,0.337634610899008,-0.492127971373063,0.622645471507245,0.779504719493275
"70","YBL029C-A","chrII",1311.71023088255,0.247223116544525,0.291891911276439,0,0.99999021490496,1,1311.71023088255,0.247223116544525,0.291891911276439,0.846968028210929,0.39704407191202,0.612176358786045
"71","YBL029W","chrII",875.411620859327,-0.0345104787815271,0.244564626832035,0,0.999960146292794,1,875.411620859327,-0.0345104787815271,0.244564626832035,-0.141109853982394,0.88778752455577,0.946259047724788
"72","YBL030C","chrII",12949.8970938188,-0.485666346308069,0.513788730024571,0,0.841582643146323,1,12949.8970938188,-0.485666346308069,0.513788730024571,-0.945264693300772,0.344558835128563,0.56113348755658
"73","YBL033C","chrII",1380.77601675195,0.0772747417854507,0.289477503442712,0,0.999900122464897,1,1380.77601675195,0.0772747417854507,0.289477503442712,0.266945585983139,0.78951951130741,0.891123502728087
"74","YBL035C","chrII",283.668636042956,-0.561853132183248,0.312701078816918,0,0.919394307840656,1,283.668636042956,-0.561853132183248,0.312701078816918,-1.79677388485188,0.0724178546808948,0.208906755780351
"75","YBL036C","chrII",832.078094997626,0.274342990089808,0.138307085928636,0,1,1,832.078094997626,0.274342990089808,0.138307085928636,1.98357870276699,0.0473447604101242,0.156060419278627
"76","YBL038W","chrII",1511.68634185289,0.49919570127538,0.243878086714066,0,0.999999999582662,1,1511.68634185289,0.49919570127538,0.243878086714066,2.04690674755318,0.0407073016911134,0.139884679852398
"77","YBL039C","chrII",319.226394786323,0.0449686345668358,0.28750025817007,0,0.999859758568558,1,319.226394786323,0.0449686345668358,0.28750025817007,0.156412501515859,0.875712732980908,0.941014447294972
"78","YBL039W-B","chrII",222.028775151476,0.397352739541351,0.303339319605844,0,0.999997914185345,1,222.028775151476,0.397352739541351,0.303339319605844,1.30992823501308,0.190266328258148,0.390643122315468
"79","YBL041W","chrII",1763.73989815122,0.139992558954425,0.124706915925148,0,1,1,1763.73989815122,0.139992558954425,0.124706915925148,1.12257253670238,0.261660477746412,0.48070878853739
"80","YBL042C","chrII",790.628489795769,0.242928364241197,0.436140148343121,0,0.997806050209256,1,790.628489795769,0.242928364241197,0.436140148343121,0.556996105871179,0.577549234883326,0.754046329471747
"81","YBL043W","chrII",3930.06538476453,0.316178864725859,0.329369452966527,0,0.999967441428334,1,3930.06538476453,0.316178864725859,0.329369452966527,0.959951998821189,0.337115019460891,0.554267300613624
"82","YBL044W","chrII",2.17016953247007,2.71249460489358,1.22751224925917,0,0.998749530743454,1,2.17016953247007,2.71249460489358,1.22751224925917,2.20974952105825,0.0271572179907474,0.104797703881898
"83","YBL045C","chrII",22977.4376727246,-0.47452989261475,0.246960166438619,0,0.98330246199843,1,22977.4376727246,-0.47452989261475,0.246960166438619,-1.9214835309592,0.0547143807690715,0.172485620558083
"84","YBL046W","chrII",368.005021020865,-0.20441310873142,0.2154742855255,0,0.999887955325273,1,368.005021020865,-0.20441310873142,0.2154742855255,-0.948665908012627,0.342825767192166,0.559342542301919
"85","YBL047C","chrII",2994.26433426714,0.0555216686420653,0.208523002685129,0,0.999999786749089,1,2994.26433426714,0.0555216686420653,0.208523002685129,0.266261601488174,0.79004617462563,0.891123502728087
"86","YBL048W","chrII",655.01006756138,0.579341733043598,0.371979869753853,0,0.999988956432267,1,655.01006756138,0.579341733043598,0.371979869753853,1.55745452953398,0.119411210377099,0.290401299194032
"87","YBL049W","chrII",1450.79365369615,0.625938654997492,0.342253564943801,0,0.99999896461935,1,1450.79365369615,0.625938654997492,0.342253564943801,1.82887402531592,0.0674641998102686,0.200119069991942
"88","YBL051C","chrII",641.782165980908,-0.0435472259952302,0.301443630114605,0,0.999241888158716,1,641.782165980908,-0.0435472259952302,0.301443630114605,-0.144462253120672,0.885139932512567,0.945556430411731
"89","YBL052C","chrII",150.135386723462,-0.403494419432823,0.205947831728761,0,0.998106309065596,1,150.135386723462,-0.403494419432823,0.205947831728761,-1.95920693141473,0.0501311695570597,0.162463567563571
"90","YBL053W","chrII",1.0595979003181,0.506594041512343,1.48043818596638,0,0.845563129427144,1,1.0595979003181,0.506594041512343,1.48043818596638,0.342191957971993,0.732217481698078,0.854230698595493
"91","YBL054W","chrII",276.302440162655,0.488065835802446,0.339453882774573,0,0.999994074413213,1,276.302440162655,0.488065835802446,0.339453882774573,1.43779718120521,0.150539667381952,0.337309251089246
"92","YBL055C","chrII",373.180434216458,0.276096991618212,0.170150818184973,0,0.999999999999964,1,373.180434216458,0.276096991618212,0.170150818184973,1.62266038190932,0.104710438450857,0.268041379090351
"93","YBL056W","chrII",2146.09081014799,0.00964640527408422,0.19186089286781,0,0.999999926629806,1,2146.09081014799,0.00964640527408422,0.19186089286781,0.0502781214550611,0.959902300499992,0.981409616593961
"94","YBL057C","chrII",485.018045692593,0.193156193057669,0.305147677113261,0,0.999953401261065,1,485.018045692593,0.193156193057669,0.305147677113261,0.632992506726426,0.526760766927301,0.717434470399774
"95","YBL058W","chrII",2535.89609467529,0.226746587903001,0.165943788355009,0,0.999999999999919,1,2535.89609467529,0.226746587903001,0.165943788355009,1.36640599898753,0.171858752032137,0.366734830881144
"96","YBL059C-A","chrII",871.372876819426,0.229631080620163,0.291758780371202,0,0.999987316822493,1,871.372876819426,0.229631080620163,0.291758780371202,0.787057994717436,0.431276564521447,0.63798796886135
"97","YBL059W","chrII",435.065759510422,-0.210067863936882,0.248814015749438,0,0.999246779991965,1,435.065759510422,-0.210067863936882,0.248814015749438,-0.844276650992302,0.398545849336302,0.613498615686509
"98","YBL060W","chrII",435.845924042426,0.22967418338903,0.166523276281468,0,0.999999999999914,1,435.845924042426,0.22967418338903,0.166523276281468,1.37923171173273,0.16787069512725,0.362478741626497
"99","YBL062W","chrII",1.40437269158838,2.09168860888812,1.79756328258593,0,0.957253939384561,1,1.40437269158838,2.09168860888812,1.79756328258593,1.16362446271103,0.244618873166345,0.459785306754134
"100","YBL064C","chrII",12029.1429115612,0.272625930552775,0.178362651810538,0,0.999999999999464,1,12029.1429115612,0.272625930552775,0.178362651810538,1.52849224759434,0.126438943619001,0.300286419305672
"101","YBL065W","chrII",7.54379473759453,0.971882711363471,0.61106139733314,0,0.999371382287412,1,7.54379473759453,0.971882711363471,0.61106139733314,1.59048291318199,0.111774542926199,0.279187969442329
"102","YBL066C","chrII",1207.37362388708,-0.299994146895864,0.304076366401403,0,0.989318757424502,1,1207.37362388708,-0.299994146895864,0.304076366401403,-0.986575018789358,0.32388768159473,0.542388931124154
"103","YBL067C","chrII",1269.11588246671,-0.00757972777953887,0.426214961891337,0,0.990040661398889,1,1269.11588246671,-0.00757972777953887,0.426214961891337,-0.0177838144064762,0.985811861852904,0.994972443047602
"104","YBL068W","chrII",560.195798651116,-0.0145192720718924,0.15172687708602,0,0.999999999955447,1,560.195798651116,-0.0145192720718924,0.15172687708602,-0.0956934746878158,0.923766968503109,0.963510612331064
"105","YBL071C","chrII",110.872900134039,0.357081854460771,0.276910630285462,0,0.99999951120138,1,110.872900134039,0.357081854460771,0.276910630285462,1.28952021124166,0.197263098706331,0.399991463210133
"106","YBL071C-B","chrII",0.905715329022957,0.528591077681466,1.7180143723444,0,0.813181585471507,1,0.905715329022957,0.528591077681466,1.7180143723444,0.307675585367863,0.75833904020929,0.872268416948257
"107","YBL071W-A","chrII",99.379242431211,0.341398578878344,0.334139022467804,0,0.999969878577125,1,99.379242431211,0.341398578878344,0.334139022467804,1.021726155649,0.306948488392655,0.52875310733304
"108","YBL072C","chrII",1278.85018569557,-0.226828966213991,0.399193137902927,0,0.973595605826713,1,1278.85018569557,-0.226828966213991,0.399193137902927,-0.568218600664296,0.569906137669693,0.748157989601811
"109","YBL073W","chrII",2.8486037269856,0.0667024575245089,1.14039464470628,0,0.825186430943615,1,2.8486037269856,0.0667024575245089,1.14039464470628,0.0584906793750236,0.953359581511281,0.978364696697002
"110","YBL074C","chrII",93.4431310314492,0.0630027682049899,0.273704481786141,0,0.99994806418484,1,93.4431310314492,0.0630027682049899,0.273704481786141,0.230185372902359,0.817954958773576,0.909229670057998
"111","YBL076C","chrII",2437.64392842908,-0.355599794076114,0.191117371614283,0,0.999624365336114,1,2437.64392842908,-0.355599794076114,0.191117371614283,-1.86063564537604,0.0628406955870672,0.189966347246577
"112","YBL077W","chrII",16.2483913825484,0.106728711016066,0.450987839090458,0,0.992923347618615,1,16.2483913825484,0.106728711016066,0.450987839090458,0.236655407895952,0.812931576286046,0.905666427212171
"113","YBL079W","chrII",853.524209938982,-0.139066509015486,0.209871058047385,0,0.999979288674868,1,853.524209938982,-0.139066509015486,0.209871058047385,-0.662628331459061,0.507592075209822,0.7032573305574
"114","YBL080C","chrII",338.793857145935,0.17114393962425,0.207573583263045,0,0.99999999124567,1,338.793857145935,0.17114393962425,0.207573583263045,0.824497688645524,0.409687031433765,0.622740405292238
"115","YBL081W","chrII",142.9639406205,-0.537541167021034,0.316307805495937,0,0.928112550344296,1,142.9639406205,-0.537541167021034,0.316307805495937,-1.69942428761196,0.0892870364183805,0.23998802571236
"116","YBL084C","chrII",681.717592470778,0.399719824734991,0.318473960970388,0,0.999994375596879,1,681.717592470778,0.399719824734991,0.318473960970388,1.25510991076648,0.209483908735905,0.415806252213185
"117","YBL086C","chrII",1051.32565676318,0.641716806685298,0.348122009764273,0,0.999998771844938,1,1051.32565676318,0.641716806685298,0.348122009764273,1.84336752255288,0.0653207882128646,0.194984602960854
"118","YBL087C","chrII",1171.63944217308,0.811571180123806,0.41297264257217,0,0.999994154104789,1,1171.63944217308,0.811571180123806,0.41297264257217,1.96519356601685,0.0494342864510465,0.161070146595067
"119","YBL088C","chrII",852.833727893114,-0.38170185538051,0.248456015354608,0,0.993574552119661,1,852.833727893114,-0.38170185538051,0.248456015354608,-1.53629548809969,0.124514515842671,0.297429960177508
"120","YBL089W","chrII",333.966565645512,0.178869167777838,0.160848411052087,0,0.99999999999987,1,333.966565645512,0.178869167777838,0.160848411052087,1.11203565274833,0.26616387930948,0.485236578120918
"121","YBL091C","chrII",1577.02186238687,0.247868382596861,0.151096942470558,0,1,1,1577.02186238687,0.247868382596861,0.151096942470558,1.64045928755415,0.100958010655654,0.260811709934499
"122","YBL092W","chrII",5327.49661005408,0.0199004385070803,0.404699649857787,0,0.994122760635228,1,5327.49661005408,0.0199004385070803,0.404699649857787,0.0491733524209209,0.96078265552109,0.981755763448146
"123","YBL093C","chrII",533.081165795625,0.491892789597447,0.329830360954804,0,0.999996900585623,1,533.081165795625,0.491892789597447,0.329830360954804,1.49135085130884,0.135917849516029,0.315495060361219
"124","YBL094C","chrII",9.40056104550396,-0.283364847349908,0.706228743182176,0,0.844865108095456,1,9.40056104550396,-0.283364847349908,0.706228743182176,-0.401236639099539,0.688259074942301,0.82438286102453
"125","YBL095W","chrII",290.85912249421,-0.16666045999891,0.355515015179955,0,0.99044685008708,1,290.85912249421,-0.16666045999891,0.355515015179955,-0.468785994635273,0.639238306399303,0.789406953687674
"126","YBL096C","chrII",6.21020760262165,-1.02309049183553,0.808390859694255,-0.0285635241401165,0.488606789569262,1,6.21020760262165,-1.02309049183553,0.808390859694255,-1.26558889127281,0.205705590754336,0.410486578657917
"127","YBL099W","chrII",32097.8360289686,-0.485374583967716,0.318546599871179,0,0.946879090157044,1,32097.8360289686,-0.485374583967716,0.318546599871179,-1.52371610359051,0.127628210994258,0.302297931174906
"128","YBL100C","chrII",1048.08177518305,-0.813980759184158,0.563777814210054,0,0.629276324623517,1,1048.08177518305,-0.813980759184158,0.563777814210054,-1.44379707513798,0.148844177841741,0.334601711788233
"129","YBL100W-B","chrII",17.4961066433126,-0.161810570816109,0.346968783449187,0,0.992134879780588,1,17.4961066433126,-0.161810570816109,0.346968783449187,-0.466354838056507,0.640977134116565,0.790764446838676
"130","YBL100W-C","chrII",4.74876009286229,-0.909857652224363,0.669431649728011,0,0.553555609138318,1,4.74876009286229,-0.909857652224363,0.669431649728011,-1.35914944056505,0.174146312735421,0.369575182056428
"131","YBL101C","chrII",836.453098979269,0.188928298513699,0.322570499252337,0,0.999885077969373,1,836.453098979269,0.188928298513699,0.322570499252337,0.585696146893786,0.558100023680084,0.739818553724526
"132","YBL102W","chrII",1209.36671283889,0.157966135466383,0.157399024151039,0,0.999999999999894,1,1209.36671283889,0.157966135466383,0.157399024151039,1.00360301671756,0.315607295519191,0.536720345495509
"133","YBL103C","chrII",745.057828297027,-0.131923478444333,0.103558401489797,0,1,1,745.057828297027,-0.131923478444333,0.103558401489797,-1.27390415984096,0.202742854348167,0.406537893474009
"134","YBL104C","chrII",368.683627691758,-0.241036836548493,0.166569294346702,0,0.999997351159692,1,368.683627691758,-0.241036836548493,0.166569294346702,-1.44706644459207,0.147926456478186,0.33363055598254
"135","YBL105C","chrII",954.180038527612,-0.353993556401402,0.274729734767118,0,0.990634357143362,1,954.180038527612,-0.353993556401402,0.274729734767118,-1.28851562682676,0.197612315985553,0.400310870833438
"136","YBL106C","chrII",466.806917115873,-0.202356474189828,0.206978245771316,0,0.999941280788776,1,466.806917115873,-0.202356474189828,0.206978245771316,-0.977670254358062,0.328273761265166,0.54612174169571
"137","YBL107C","chrII",270.979992248335,0.341162976849094,0.262978793931365,0,0.999999825272486,1,270.979992248335,0.341162976849094,0.262978793931365,1.29730223395174,0.194573180101152,0.397326488330118
"138","YBL107W-A","chrII",29.1683248796084,0.592975527872758,0.473006899495518,0,0.99961890052074,1,29.1683248796084,0.592975527872758,0.473006899495518,1.25362976418566,0.210021618579494,0.416405915990518
"139","YBL108C-A","chrII",0.627612675759817,-0.545230203323591,2.72463751683116,0,0.566277055344608,1,0.627612675759817,-0.545230203323591,2.72463751683116,-0.200111097331476,0.841399944074769,0.920689595855121
