"","GENEID","TXCHROM.x","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","TXCHROM.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y"
"49","YHR124W","chrVIII",333.053633123074,1.65045227639389,0.194194000783505,5.48653548562346,4.09893113157562e-08,6.06973266239457e-07,"chrVIII",333.053633123074,1.65045227639389,0.194194000783505,8.49898693952898,1.91252418551726e-17,5.29004189714073e-16
"50","YHR129C","chrVIII",134.543064489526,1.44806459139611,0.274440077126875,3.14481981069081,0.00166189155342765,0.00874154957102945,"chrVIII",134.543064489526,1.44806459139611,0.274440077126875,5.27643267906044,1.31722871687155e-07,9.36620727729229e-07
"51","YHR133C","chrVIII",440.764254560422,1.85545014276133,0.241969493173824,5.25045585746084,1.5172326153188e-07,2.10016935699392e-06,"chrVIII",440.764254560422,1.85545014276133,0.241969493173824,7.66811600265838,1.74541001696076e-14,3.52394460358647e-13
"52","YHR139C","chrVIII",237.590140801152,-1.69540674825392,0.297308483675286,-3.73486398547133,0.000187816667763796,0.0011760900862352,"chrVIII",237.590140801152,-1.69540674825392,0.297308483675286,-5.70251722149175,1.18050980257853e-08,1.00162273433504e-07
"53","YHR143W","chrVIII",617.093419905799,2.74815630312173,0.2031301609292,10.6491143079224,1.76031882240668e-26,4.62963850292958e-24,"chrVIII",617.093419905799,2.74815630312173,0.2031301609292,13.5290411357454,1.05389319577972e-41,2.24236044578978e-39
"54","YHR144C","chrVIII",40.572675608238,1.53393593157562,0.402115968232289,2.35985637612742,0.0182820115369161,0.0728510459728626,"chrVIII",40.572675608238,1.53393593157562,0.402115968232289,3.81466057744196,0.000136370239749794,0.000511804726116594
"55","YHR148W","chrVIII",158.085885044517,1.52342709942323,0.249722832583379,3.75787463931597,0.000171362689390177,0.00112670968274042,"chrVIII",158.085885044517,1.52342709942323,0.249722832583379,6.10047180573517,1.05755835999275e-09,1.09353511167848e-08
"56","YHR163W","chrVIII",581.32474957652,2.38377045486275,0.327993294750509,5.48416837676817,4.15418965487081e-08,6.06973266239457e-07,"chrVIII",581.32474957652,2.38377045486275,0.327993294750509,7.26774142342141,3.65547651126672e-13,6.29971839885592e-12
"57","YHR172W","chrVIII",58.9575807679189,1.77739477640622,0.29226451226413,4.07984796774987,4.50651647056125e-05,0.000329226064377113,"chrVIII",58.9575807679189,1.77739477640622,0.29226451226413,6.08145943767515,1.19093496455536e-09,1.21709700911553e-08
"58","YHR174W","chrVIII",55834.5816920013,4.19057705746342,0.364940529705096,9.87990306359517,5.08821066514791e-23,4.460664683113e-21,"chrVIII",55834.5816920013,4.19057705746342,0.364940529705096,11.4829039702709,1.60787758621895e-30,1.38980918858801e-28
"59","YHR176W","chrVIII",1409.56931743863,1.89010336134487,0.320667414245987,4.06995941391074,4.70213286217652e-05,0.000334232687230385,"chrVIII",1409.56931743863,1.89010336134487,0.320667414245987,5.8942794851458,3.76319768110747e-09,3.52250584972699e-08
"60","YHR179W","chrVIII",15680.2737647311,2.5725460631752,0.241947459159583,8.21478378024322,2.12546883611292e-16,9.31663839829497e-15,"chrVIII",15680.2737647311,2.5725460631752,0.241947459159583,10.6326641003426,2.10025664181425e-26,1.35100229564145e-24
"61","YHR183W","chrVIII",1554.88637239813,1.94623087954228,0.260094007378946,5.23361108262301,1.66230029469014e-07,2.12946262303609e-06,"chrVIII",1554.88637239813,1.94623087954228,0.260094007378946,7.48279785126578,7.2756752420296e-14,1.35063877311771e-12
"62","YHR190W","chrVIII",2084.32223446776,1.27394283915135,0.264190854758959,2.60774673589636,0.00911403597643908,0.0413274389966117,"chrVIII",2084.32223446776,1.27394283915135,0.264190854758959,4.8220550265211,1.42086734119016e-06,8.19628585137017e-06
"63","YHR192W","chrVIII",303.50366830878,1.36534214072787,0.244392303072863,3.19298984017191,0.00140807900624042,0.00756350248269995,"chrVIII",303.50366830878,1.36534214072787,0.244392303072863,5.58668224637501,2.31448645028308e-08,1.87189167294824e-07
"64","YHR193C","chrVIII",3568.18769835692,1.77850523589921,0.234351692193229,5.09279546791211,3.52822257365766e-07,4.01022440560662e-06,"chrVIII",3568.18769835692,1.77850523589921,0.234351692193229,7.58904371141809,3.22275039514989e-14,6.29973681483011e-13
"65","YHR199C","chrVIII",2264.5435490892,1.18686990618338,0.262315565148838,2.29444983884918,0.021764673196254,0.085434463442012,"chrVIII",2264.5435490892,1.18686990618338,0.262315565148838,4.52458818259584,6.05132185816458e-06,3.10537221886516e-05
"66","YHR201C","chrVIII",621.99590865395,1.81635435733444,0.187091391629107,6.5815660817548,4.65518520307186e-11,1.02026142367325e-09,"chrVIII",621.99590865395,1.81635435733444,0.187091391629107,9.70838017462185,2.7771531735822e-22,1.23672459583663e-20
"67","YHR203C","chrVIII",2051.50479073368,1.17186409839566,0.23816462135855,2.46411114735699,0.0137353510949364,0.0592196284912833,"chrVIII",2051.50479073368,1.17186409839566,0.23816462135855,4.92039536229629,8.63695658248293e-07,5.18780063130245e-06
"68","YHR207C","chrVIII",385.92822842537,1.50931226619729,0.176751998397953,5.22943035764848,1.700331372006e-07,2.12946262303609e-06,"chrVIII",385.92822842537,1.50931226619729,0.176751998397953,8.53915248414396,1.3520985361757e-17,3.85557170212576e-16
"69","YHR208W","chrVIII",4946.99973483254,3.48132530741375,0.32975919617685,8.7831524973164,1.58955431237075e-18,1.04513196038377e-16,"chrVIII",4946.99973483254,3.48132530741375,0.32975919617685,10.5571742889218,4.70615621757656e-26,2.86092925226742e-24
"70","YHR210C","chrVIII",109.908861367507,2.73057334330215,0.263555960551614,8.1408644251928,3.92465665771862e-16,1.47454957282857e-14,"chrVIII",109.908861367507,2.73057334330215,0.263555960551614,10.3605068828159,3.74969615483934e-25,2.11666521720115e-23
"71","YHR216W","chrVIII",2515.42750021687,4.24053213773241,1.16784065135112,3.13016346322865,0.0017470905545045,0.00900950619283693,"chrVIII",2515.42750021687,4.24053213773241,1.16784065135112,3.63108796806001,0.000282228958746755,0.000976416885420293
