"","GENEID","TXCHROM.x","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","TXCHROM.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y"
"11","YPL089C","chrXVI",1027.66079271369,2.00146907945355,0.288671965803482,3.46922873742202,0.000260977430049901,0.00323322038339599,"chrXVI",1027.66079271369,2.00146907945355,0.288671965803482,6.93336837847316,4.10936255798229e-12,1.24102749251065e-10
"12","YPL095C","chrXVI",2913.73138498278,4.84213978855837,0.302558157080381,12.6988471427582,3.00035764459809e-37,1.33815950949075e-34,"chrXVI",2913.73138498278,4.84213978855837,0.302558157080381,16.003996835795,1.19829077847315e-57,9.56407225618499e-55
"13","YPL097W","chrXVI",864.247160541195,2.61340490513454,0.270500150839525,5.96452497393136,1.22673371999213e-09,7.81604627309272e-08,"chrXVI",864.247160541195,2.61340490513454,0.270500150839525,9.6613805834251,4.39895194690432e-22,4.31174465392183e-20
"14","YPL103C","chrXVI",507.126701552139,1.85531536501041,0.284826806616635,3.00293141355065,0.00133696342807665,0.0126869295515359,"chrXVI",507.126701552139,1.85531536501041,0.284826806616635,6.51383690688773,7.32550343733411e-11,1.88606394951086e-09
"15","YPL104W","chrXVI",833.554398137238,2.24514423758918,0.284389739238331,4.37830225845699,5.98036968241279e-06,0.000111135203264838,"chrXVI",833.554398137238,2.24514423758918,0.284389739238331,7.89460352403098,2.91239567216386e-15,1.333733985277e-13
"16","YPL115C","chrXVI",763.426932999541,2.05793582171886,0.288283290709548,3.66977849848659,0.0001213803648071,0.00164047402133232,"chrXVI",763.426932999541,2.05793582171886,0.288283290709548,7.13858863152869,9.42940624573001e-13,3.13583885088652e-11
"17","YPL118W","chrXVI",2789.59613901767,2.18400832004158,0.262674140383309,4.50751763502036,3.27952403645942e-06,7.6982511592679e-05,"chrXVI",2789.59613901767,2.18400832004158,0.262674140383309,8.31451591258488,9.2127541844143e-17,4.99724831342939e-15
"18","YPL122C","chrXVI",500.613221547485,1.71466248955668,0.299088572434732,2.38946772101309,0.00843640323929587,0.0616825548315731,"chrXVI",500.613221547485,1.71466248955668,0.299088572434732,5.73295888772499,9.86935623228497e-09,1.69979659750648e-07
"19","YPL132W","chrXVI",947.398260981746,3.05476282328258,0.302904942809853,6.78352358407188,5.86398189044634e-12,4.35889320523178e-10,"chrXVI",947.398260981746,3.05476282328258,0.302904942809853,10.0848893218629,6.44377615822192e-24,6.92334180692036e-22
"20","YPL140C","chrXVI",1055.34092874984,1.90898890329827,0.271778809344002,3.34459079238852,0.000412020266395432,0.00444543074518936,"chrXVI",1055.34092874984,1.90898890329827,0.271778809344002,7.02405352317949,2.15522185001774e-12,6.84160481593698e-11
"21","YPL152W","chrXVI",873.597693968324,2.01731520529422,0.267518453391445,3.80278516265806,7.1539213026352e-05,0.00113951746463403,"chrXVI",873.597693968324,2.01731520529422,0.267518453391445,7.5408450509483,4.66935665868308e-14,1.86340683229017e-12
"22","YPL155C","chrXVI",485.660746209246,1.80177739269453,0.308336230233212,2.6003346803848,0.00465664404773404,0.0377611499143524,"chrXVI",485.660746209246,1.80177739269453,0.308336230233212,5.84354745250581,5.11007330312934e-09,9.33005867470052e-08
"23","YPL171C","chrXVI",280.738577242127,2.06608311510723,0.379072677889625,2.81234490716222,0.00245908674717001,0.02176711302026,"chrXVI",280.738577242127,2.06608311510723,0.379072677889625,5.45036146263439,5.02675473825389e-08,7.42975627582658e-07
"24","YPL172C","chrXVI",494.100438044206,3.56705685184386,0.313368921898188,8.19180420411276,1.28669516366435e-16,2.8693302149715e-14,"chrXVI",494.100438044206,3.56705685184386,0.313368921898188,11.3829311159413,5.08610261525353e-30,9.16646945529725e-28
"25","YPL173W","chrXVI",1198.98129799462,2.42094008343046,0.264368442830248,5.37484757340291,3.83237473449314e-08,1.42436594298662e-06,"chrXVI",1198.98129799462,2.42094008343046,0.264368442830248,9.15744730162427,5.31394184265716e-20,4.24128472498937e-18
"26","YPL183W-A","chrXVI",758.73583045046,2.14417305168322,0.289475382121659,3.95257463103497,3.8657402124135e-05,0.000638563012865341,"chrXVI",758.73583045046,2.14417305168322,0.289475382121659,7.40709982302427,1.29091294858776e-13,4.90634737670735e-12
"27","YPL184C","chrXVI",613.853156466699,1.70818004117822,0.28960399081359,2.44533937252978,0.00723579477901729,0.0537860745240285,"chrXVI",613.853156466699,1.70818004117822,0.28960399081359,5.89833046284826,3.67197991705786e-09,6.88434624047056e-08
"28","YPL189W","chrXVI",136.956202412747,3.0831494925402,0.394790572875138,5.27659380863445,6.58035782391152e-08,2.25756891497272e-06,"chrXVI",136.956202412747,3.0831494925402,0.394790572875138,7.80958235675835,5.73777958532493e-15,2.52683945490083e-13
"29","YPL190C","chrXVI",2581.25407130468,1.97097569152976,0.281074402022196,3.45451483501896,0.000275641942975626,0.00323432371961772,"chrXVI",2581.25407130468,1.97097569152976,0.281074402022196,7.0122916827343,2.34445786343865e-12,7.35870004664705e-11
"30","YPL202C","chrXVI",872.310239490671,1.82163056466892,0.276034033220149,2.97655530038804,0.00145753252071233,0.0135429063382854,"chrXVI",872.310239490671,1.82163056466892,0.276034033220149,6.5992969903682,4.13112010674923e-11,1.10433339887119e-09
"31","YPL215W","chrXVI",1383.88458482925,2.12317736951876,0.258517279254766,4.34468973507909,6.9736325019098e-06,0.000122166422837884,"chrXVI",1383.88458482925,2.12317736951876,0.258517279254766,8.2129031205933,2.15903741272301e-16,1.11954735697013e-14
"32","YPL219W","chrXVI",536.355553381767,2.09729838211976,0.293797200860328,3.73488371879152,9.39009707601915e-05,0.00135096235351759,"chrXVI",536.355553381767,2.09729838211976,0.293797200860328,7.13859211720953,9.42916717917658e-13,3.13583885088652e-11
"33","YPL224C","chrXVI",1718.41657705771,1.91540620695707,0.254518500813284,3.59661951501364,0.000161189749397923,0.00211443024210216,"chrXVI",1718.41657705771,1.91540620695707,0.254518500813284,7.52560698274041,5.24759661505456e-14,2.06467058368379e-12
"34","YPL230W","chrXVI",3049.3949398331,1.81736909502774,0.253595295360814,3.2231240483574,0.000634003138828591,0.00642648636176254,"chrXVI",3049.3949398331,1.81736909502774,0.253595295360814,7.16641486760232,7.69872363816642e-13,2.59113066062866e-11
"35","YPL247C","chrXVI",1307.58884835769,3.20448730001492,0.309247582261769,7.12855144700499,5.07153437145734e-13,4.52380865933994e-11,"chrXVI",1307.58884835769,3.20448730001492,0.309247582261769,10.3622064773409,3.6836481148855e-25,4.20011061589088e-23
"36","YPL249C","chrXVI",850.370407188629,1.73919904409535,0.271759196022559,2.72005162995105,0.00326358620448844,0.0274633857962612,"chrXVI",850.370407188629,1.73919904409535,0.271759196022559,6.39977991379904,1.5560107533315e-10,3.74716899950996e-09
"37","YPL252C","chrXVI",247.300784606741,1.98851086450899,0.453303463511016,2.18068235537532,0.0146034595025267,0.0972110886287599,"chrXVI",247.300784606741,1.98851086450899,0.453303463511016,4.38671006196861,1.150780239666e-05,9.03006909973868e-05
"38","YPL270W","chrXVI",2357.82281851009,1.60658556234043,0.257595792260261,2.35479608194676,0.00926643638542344,0.0666585585144977,"chrXVI",2357.82281851009,1.60658556234043,0.257595792260261,6.23684707053455,4.46478077204743e-10,9.8987024497734e-09
"39","YPL274W","chrXVI",2497.26996213526,2.34564801412302,0.260704870310725,5.16157604773238,1.22439686248873e-07,3.64054000446649e-06,"chrXVI",2497.26996213526,2.34564801412302,0.260704870310725,8.99733101007019,2.31271433109008e-19,1.7228179957067e-17
"40","YPR003C","chrXVI",1178.03772345396,2.14770212090375,0.261910872127342,4.38203313814989,5.87884600076973e-06,0.000111135203264838,"chrXVI",1178.03772345396,2.14770212090375,0.261910872127342,8.20012588045421,2.4013544063427e-16,1.21966973347606e-14
"41","YPR009W","chrXVI",293.471159052906,1.72071110560385,0.316358822497592,2.27814448136447,0.0113589853991299,0.0804144045716182,"chrXVI",293.471159052906,1.72071110560385,0.316358822497592,5.43911211964682,5.35467510350035e-08,7.81111483113746e-07
"42","YPR019W","chrXVI",1199.90320484931,1.6112566918908,0.270634566482544,2.25860539485161,0.0119539709694756,0.0825781046993602,"chrXVI",1199.90320484931,1.6112566918908,0.270634566482544,5.95362489290417,2.62267540380212e-09,5.10553570768029e-08
"43","YPR021C","chrXVI",920.110307272836,1.91648538947685,0.270114189729286,3.39295536600788,0.000345714517598096,0.00385471687121877,"chrXVI",920.110307272836,1.91648538947685,0.270114189729286,7.09509334329155,1.2926420870292e-12,4.20654357605242e-11
"44","YPR024W","chrXVI",3428.09203213997,2.16391464871195,0.316770542749445,3.67431465883671,0.000119244342579027,0.00164047402133232,"chrXVI",3428.09203213997,2.16391464871195,0.316770542749445,6.83117385199397,8.42225888898692e-12,2.40077349044745e-10
"45","YPR030W","chrXVI",3841.85870078612,1.90501868172524,0.262508798860465,3.44757465522631,0.000282822029293926,0.00323432371961772,"chrXVI",3841.85870078612,1.90501868172524,0.262508798860465,7.25697077581708,3.95855187610843e-13,1.36521168714925e-11
"46","YPR036W-A","chrXVI",77830.9185455019,2.1885046974194,0.270334570366904,4.39642142625833,5.50250861024166e-06,0.000111135203264838,"chrXVI",77830.9185455019,2.1885046974194,0.270334570366904,8.09554136731056,5.70102351882236e-16,2.76970594779657e-14
"47","YPR040W","chrXVI",824.369448147911,1.6939049679218,0.308815214100868,2.24699087427458,0.0123203051660221,0.0832553955158464,"chrXVI",824.369448147911,1.6939049679218,0.308815214100868,5.48517330292063,4.13064267514132e-08,6.20373672742327e-07
"48","YPR047W","chrXVI",743.456164605313,2.63683472731967,0.285706466300654,5.72907833873526,5.0488878749891e-09,2.50200443582793e-07,"chrXVI",743.456164605313,2.63683472731967,0.285706466300654,9.22917412917384,2.72726521642219e-20,2.24076923002217e-18
"49","YPR065W","chrXVI",1967.9404372591,1.7679127498455,0.284552457782535,2.69866848394036,0.00348087441302236,0.0287494442260736,"chrXVI",1967.9404372591,1.7679127498455,0.284552457782535,6.21295898697384,5.19960242929874e-10,1.13922269696047e-08
"50","YPR067W","chrXVI",624.330368288554,2.51419316299467,0.280165779561955,5.40463280477061,3.24706461974817e-08,1.31653710946153e-06,"chrXVI",624.330368288554,2.51419316299467,0.280165779561955,8.97394809218195,2.86072131784413e-19,2.07569480555781e-17
"51","YPR079W","chrXVI",472.446675811093,1.95660348134766,0.293950832873838,3.25429757077174,0.000568365705220516,0.00589514196577559,"chrXVI",472.446675811093,1.95660348134766,0.293950832873838,6.65622703708217,2.80946163655314e-11,7.61964182690409e-10
"52","YPR084W","chrXVI",516.632964960017,1.88739609514368,0.292362992961893,3.03525451752145,0.00120166389751089,0.0116509151802143,"chrXVI",516.632964960017,1.88739609514368,0.292362992961893,6.45566005472411,1.0774823376155e-10,2.67550836455902e-09
"53","YPR085C","chrXVI",787.534330782496,1.62040845920128,0.275002231446339,2.25601245465653,0.0120349255727767,0.0825781046993602,"chrXVI",787.534330782496,1.62040845920128,0.275002231446339,5.89234658453115,3.80749535890618e-09,7.11454065893273e-08
"54","YPR095C","chrXVI",676.952040594155,1.87689006695637,0.285861055158554,3.06753946063062,0.00107914481197351,0.0106955241364485,"chrXVI",676.952040594155,1.87689006695637,0.285861055158554,6.56574245804608,5.17742339463402e-11,1.36444643895379e-09
"55","YPR109W","chrXVI",868.550752460465,1.7535641489694,0.291595675850882,2.58427751636057,0.0048791620144428,0.0388590403293123,"chrXVI",868.550752460465,1.7535641489694,0.291595675850882,6.01368365238086,1.81354257105378e-09,3.67110954510052e-08
"56","YPR114W","chrXVI",587.674463448977,2.54719453289362,0.344834017468847,4.48678046397612,3.61537565797054e-06,8.0622877172743e-05,"chrXVI",587.674463448977,2.54719453289362,0.344834017468847,7.38672637807186,1.50487833874563e-13,5.60517018571457e-12
"57","YPR115W","chrXVI",2261.79539312068,2.27097780884762,0.287535806962852,4.42024185534508,4.92952481841766e-06,0.000104693717572108,"chrXVI",2261.79539312068,2.27097780884762,0.287535806962852,7.89806957552601,2.83256032547405e-15,1.30789376350608e-13
"58","YPR117W","chrXVI",1918.649394831,1.67788136746755,0.275358036516571,2.46181798811148,0.00691173989788076,0.052248067702624,"chrXVI",1918.649394831,1.67788136746755,0.275358036516571,6.09345341321309,1.10500503269591e-09,2.32092598408724e-08
"59","YPR124W","chrXVI",1036.32978176658,3.18709265327589,0.280886896124661,7.78638193326479,3.44776480498259e-15,3.84425775755559e-13,"chrXVI",1036.32978176658,3.18709265327589,0.280886896124661,11.3465337730152,7.7161288254681e-30,1.34718786712157e-27
"60","YPR133W-A","chrXVI",673.146424695463,2.0355133461899,0.290011675139993,3.57059192768721,0.000178087711339256,0.00226934626449452,"chrXVI",673.146424695463,2.0355133461899,0.290011675139993,7.01872897085033,2.2389560867749e-12,7.06725856317026e-11
"61","YPR156C","chrXVI",1145.47232219264,2.39729642922138,0.267903408523525,5.21567245792874,9.15757828526557e-08,2.91734279659175e-06,"chrXVI",1145.47232219264,2.39729642922138,0.267903408523525,8.94836106204625,3.60799209511991e-19,2.58433997890191e-17
"62","YPR157W","chrXVI",322.035788152082,3.63246945557599,0.330939285720804,7.95453900204784,8.98998635173878e-16,1.33651130429183e-13,"chrXVI",322.035788152082,3.63246945557599,0.330939285720804,10.9762412995613,4.97182490591487e-28,6.94439643733659e-26
"63","YPR158W","chrXVI",751.863623157425,1.7084633629383,0.284863528812362,2.4870272649222,0.00644077631491517,0.0495273489043477,"chrXVI",751.863623157425,1.7084633629383,0.284863528812362,5.99748016203103,2.00402838483655e-09,4.00618254220633e-08
"64","YPR166C","chrXVI",679.973239182521,1.99715833608237,0.342126558319781,2.91458909527375,0.00178078565937779,0.0162087837567856,"chrXVI",679.973239182521,1.99715833608237,0.342126558319781,5.83748407574853,5.29949578533981e-09,9.64439184126825e-08
"65","YPR184W","chrXVI",9392.47672488868,2.53140798350164,0.262275195576832,5.83893562688443,2.62676808718488e-09,1.46442320860557e-07,"chrXVI",9392.47672488868,2.53140798350164,0.262275195576832,9.65172470059253,4.83358491515744e-22,4.64931357164666e-20
"66","YPR190C","chrXVI",497.857015592885,1.76081665906015,0.305333423720628,2.49175687937878,0.00635565062797567,0.0495273489043477,"chrXVI",497.857015592885,1.76081665906015,0.305333423720628,5.76686508015988,8.07596533590592e-09,1.42786133961096e-07
"67","YPR198W","chrXVI",1101.34531654172,2.05161304120695,0.277670655687726,3.78726746836947,7.61565576401515e-05,0.00117123533474164,"chrXVI",1101.34531654172,2.05161304120695,0.277670655687726,7.38865630624731,1.48319998422721e-13,5.56150222273652e-12
