"","GENEID","TXCHROM.x","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","TXCHROM.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y"
"12","YLR179C","chrXII",685.82294433028,1.59702925263999,0.286255893106518,3.53540058741571,0.000407157413633008,0.0119436561314418,"chrXII",685.82294433028,1.59702925263999,0.286255893106518,5.57902663700176,2.41868204313684e-08,1.03947512115427e-06
"13","YLR194C","chrXII",1918.47275182379,2.18150699203751,0.465443911536664,3.43007385522917,0.000603416982064823,0.0155882720366746,"chrXII",1918.47275182379,2.18150699203751,0.465443911536664,4.68693850744606,2.77322247166771e-06,6.82554799524558e-05
"14","YLR203C","chrXII",1163.0384321067,2.21821116266362,0.291774065261409,5.59751998931218,2.17439788410135e-08,5.05547508053565e-06,"chrXII",1163.0384321067,2.21821116266362,0.291774065261409,7.60249599523608,2.90472969873394e-14,3.68834655155148e-12
"15","YLR214W","chrXII",269.781635055425,1.33901039284011,0.253777392389381,2.97114879202164,0.00296688000418945,0.0574833000811706,"chrXII",269.781635055425,1.33901039284011,0.253777392389381,5.27631866744699,1.3180480858502e-07,4.81302918669611e-06
"16","YLR265C","chrXII",96.0319031444565,1.88758040758167,0.398534443494643,3.26842617706938,0.00108147385971036,0.0239469211793008,"chrXII",96.0319031444565,1.88758040758167,0.398534443494643,4.73630432298392,2.17650686556878e-06,5.68255002402966e-05
"17","YLR267W","chrXII",2209.94048646864,1.36795653270885,0.248515020539413,3.15054008007005,0.00162968894518681,0.0329480591092115,"chrXII",2209.94048646864,1.36795653270885,0.248515020539413,5.5045225424992,3.70170097068706e-08,1.52069142082563e-06
"18","YLR277C","chrXII",402.124030389107,1.28638092666448,0.242353089784935,2.89404573833528,0.00380312759136391,0.0707381731993687,"chrXII",402.124030389107,1.28638092666448,0.242353089784935,5.3078792096524,1.10908096630058e-07,4.10359957531213e-06
"19","YLR284C","chrXII",5416.68823258963,-1.82039414562849,0.237072574637021,-5.21103779093802,1.87787191285424e-07,1.74642087895444e-05,"chrXII",5416.68823258963,-1.82039414562849,0.237072574637021,-7.67863658803923,1.60790659113183e-14,2.13889860110799e-12
"20","YLR289W","chrXII",349.534999638883,1.83556588419413,0.324617526240366,3.85242872952008,0.000116952022474743,0.0049438809500687,"chrXII",349.534999638883,1.83556588419413,0.324617526240366,5.65454954158871,1.56255524791232e-08,7.04031949200494e-07
"21","YLR312W-A","chrXII",576.270723869854,2.10563199247832,0.284069052180675,5.35303645647103,8.64904149636005e-08,1.33563559212891e-05,"chrXII",576.270723869854,2.10563199247832,0.284069052180675,7.41239489593921,1.24038752674132e-13,1.47447768338378e-11
"22","YLR354C","chrXII",5469.09550633486,1.42066388648903,0.202213048547101,4.13259130651196,3.58696201037955e-05,0.00173485563885107,"chrXII",5469.09550633486,1.42066388648903,0.202213048547101,7.02557968784155,2.13179300125126e-12,2.12684419606978e-10
"23","YLR382C","chrXII",807.429796002564,2.10565722500608,0.316749530315844,4.80081919455341,1.5801788987549e-06,0.000104969026845861,"chrXII",807.429796002564,2.10565722500608,0.316749530315844,6.64770433252558,2.97699550827995e-11,2.34260195841691e-09
"24","YLR411W","chrXII",228.784085899055,2.09117684146485,0.298503849143385,5.04575349961856,4.51737507742611e-07,3.50096568500524e-05,"chrXII",228.784085899055,2.09117684146485,0.298503849143385,7.00552722340394,2.46057482719359e-12,2.41179501044396e-10
"25","YLR439W","chrXII",296.457386550924,2.03484796942455,0.416285315656931,3.48282275375622,0.000496156743519152,0.0135713462197886,"chrXII",296.457386550924,2.03484796942455,0.416285315656931,4.88810893128286,1.01809195711993e-06,3.00890447955281e-05
"26","YLR460C","chrXII",181.88017159542,2.15240298349545,0.295656133746777,5.30143908611718,1.14893384269153e-07,1.33563559212891e-05,"chrXII",181.88017159542,2.15240298349545,0.295656133746777,7.28008905554768,3.33599881715747e-13,3.58427411374207e-11
