"","genesGC_1$GENEID","genesGC_1$TXCHROM","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YHR021W-A","YHR021W-A","chrVIII","YHR021W-A",52.7116112122392,-2.08042297341005,0.562135774273011,-3.70092612607796,0.000214814013407476,0.0230801133251456,"29"
"YHR136C","YHR136C","chrVIII","YHR136C",298.025735392306,3.00398117761412,0.78876830658187,3.80844558858086,0.000139843109184697,0.0169848576307587,"29"
"YHR139C","YHR139C","chrVIII","YHR139C",643.069893525516,-2.49391109747005,0.549998804486171,-4.5343936698189,5.77691949353369e-06,0.00161378246051864,"29"
"YHR216W","YHR216W","chrVIII","YHR216W",2254.57669846322,-2.2280717621557,0.699960534617662,-3.18313912279746,0.00145687595034435,0.0914557970176842,"29"
"YIL009C-A","YIL009C-A","chrIX","YIL009C-A",172.023402730678,-1.45660891519402,0.448637009476289,-3.24674265481213,0.00116733889724245,0.0773574300339382,"29"
"YIL010W","YIL010W","chrIX","YIL010W",468.874799280338,-1.60754929943228,0.454718685458683,-3.53526114241537,0.000407372352153109,0.0382685665788759,"29"
"YIL011W","YIL011W","chrIX","YIL011W",163.741295201132,-1.99255382524134,0.492066876406727,-4.04935572943212,5.1358827333796e-05,0.0077551829274032,"29"
"YIL015W","YIL015W","chrIX","YIL015W",70.0335981378659,-2.09093884305272,0.530877263650707,-3.93864832084515,8.19419330888764e-05,0.0106467344225012,"29"
"YIL029C","YIL029C","chrIX","YIL029C",109.992937131502,-1.60681271383488,0.475045568331451,-3.38243911942731,0.000718452005372482,0.0581737877393632,"29"
"YIL041W","YIL041W","chrIX","YIL041W",1240.00991978564,-1.61648407826834,0.469477728815055,-3.44315391136505,0.000574971989584287,0.0494210539354986,"29"
"YIL042C","YIL042C","chrIX","YIL042C",179.136575196404,-1.81376847774776,0.552971842500351,-3.28003767704791,0.00103793224407676,0.0707186274104494,"29"
"YIL053W","YIL053W","chrIX","YIL053W",4152.79473477061,-2.86839762014918,0.437158901172667,-6.56145308366085,5.328594141568e-11,7.44271386723511e-08,"29"
"YIL078W","YIL078W","chrIX","YIL078W",1833.76817629938,-1.83470959495782,0.530878269188331,-3.45598925675171,0.000548277173015262,0.0486226121529567,"29"
"YIL099W","YIL099W","chrIX","YIL099W",91.3091284154544,-2.22936760933396,0.519721945849886,-4.28953910285305,1.79044289185223e-05,0.00357257301313515,"29"
"YIL101C","YIL101C","chrIX","YIL101C",188.276113571551,-1.97036046575578,0.477120838393759,-4.12968855518667,3.63254981366205e-05,0.00596913406144997,"29"
"YIL109C","YIL109C","chrIX","YIL109C",1174.15876335086,-1.94272826205677,0.437663447401996,-4.43886340883378,9.04351844615983e-06,0.00227023114192116,"29"
"YIL123W","YIL123W","chrIX","YIL123W",625.377570419075,-1.95038506585238,0.468387153539059,-4.16404474613699,3.12658798726722e-05,0.00529340820753393,"29"
"YIL124W","YIL124W","chrIX","YIL124W",767.368275610753,-1.92033347838887,0.486643865891708,-3.94607558624031,7.94425443263781e-05,0.0106467344225012,"29"
"YIL153W","YIL153W","chrIX","YIL153W",436.600742892102,-1.67145559683118,0.490538279756412,-3.40739074973145,0.000655871588509859,0.0554393486821184,"29"
"YIL154C","YIL154C","chrIX","YIL154C",717.141743375116,-1.46945778030015,0.431725645618703,-3.40368424996917,0.000664835575747616,0.0554393486821184,"29"
"YIL162W","YIL162W","chrIX","YIL162W",4254.74150588398,2.83377902838062,0.901843121550904,3.14220839596509,0.00167678644201252,0.0992142518535091,"29"
"YIL170W","YIL170W","chrIX","YIL170W",54.4871560625653,-2.12272979351879,0.558511474264004,-3.80069146532054,0.000144292875499111,0.0171524318173092,"29"
"YIR028W","YIR028W","chrIX","YIR028W",188.111798020284,-1.77318028285674,0.449984627342231,-3.94053524301434,8.13000047504423e-05,0.0106467344225012,"29"
"YIR030C","YIR030C","chrIX","YIR030C",71.7651495544519,-2.08382086465049,0.495894951966093,-4.20214171648388,2.64401516959668e-05,0.0047651976621086,"29"
"YIR031C","YIR031C","chrIX","YIR031C",230.532997285891,-1.96258769261562,0.583919724711537,-3.36105736723513,0.000776446969251933,0.0598265090869088,"29"
"YIR032C","YIR032C","chrIX","YIR032C",123.294895706711,-1.81148945600328,0.549275242055862,-3.29796305623228,0.000973889470648368,0.0692656856545385,"29"
"YIR033W","YIR033W","chrIX","YIR033W",791.95548762507,-1.83313161257977,0.488801961905457,-3.7502542040417,0.000176655393323655,0.0205619517187346,"29"
"YJL056C","YJL056C","chrX","YJL056C",1330.75245848615,1.71414828013881,0.467261268108937,3.66850068073516,0.000243977044681602,0.0252425879377058,"29"
"YJL217W","YJL217W","chrX","YJL217W",6457.41891103293,2.85643491154305,0.589830346275475,4.84280764728401,1.28017204987019e-06,0.00051088008875891,"29"
"YJR047C","YJR047C","chrX","YJR047C",103.179826174709,-2.76133484133963,0.543416679986133,-5.08143187914309,3.74600350717472e-07,0.000160991704573732,"29"
"YJR095W","YJR095W","chrX","YJR095W",1947.96245393017,2.21919987349498,0.61126249021364,3.63051865446439,0.000282852259508108,0.0279249167658633,"29"
"YKL068W-A","YKL068W-A","chrXI","YKL068W-A",4093.24693481286,2.82626183099569,0.674119137770808,4.19252573119588,2.75865780694217e-05,0.0048164441148081,"29"
"YKL096W","YKL096W","chrXI","YKL096W",244.654804325469,-2.23560933579693,0.491064096838534,-4.55258152691219,5.2991614903018e-06,0.00155823238138506,"29"
"YKL175W","YKL175W","chrXI","YKL175W",5872.62089184334,2.24213773017733,0.516656372951723,4.33970787463187,1.42672249576771e-05,0.00295225873476081,"29"
"YKL217W","YKL217W","chrXI","YKL217W",3084.19913959361,2.10180094690214,0.475241456516307,4.42259596271148,9.75220107501483e-06,0.00227023114192116,"29"
"YKR034W","YKR034W","chrXI","YKR034W",27.2236226780157,-2.40063755958348,0.649604116294399,-3.69553932828762,0.000219420510450728,0.0231302338092116,"29"
"YKR097W","YKR097W","chrXI","YKR097W",5629.88397487412,1.97687427640663,0.562180611447231,3.51643979915552,0.000437375832430281,0.0400593241932456,"29"
"YLL053C","YLL053C","chrXII","YLL053C",1125.84576035341,1.82862098825653,0.479153248564771,3.81635936672427,0.000135435209882375,0.0168150337247295,"29"
"YLL057C","YLL057C","chrXII","YLL057C",5646.44820933111,4.32879813557984,0.840579737500233,5.14977692473659,2.60796453049966e-07,0.000132460889380923,"29"
"YLL061W","YLL061W","chrXII","YLL061W",3784.5521167041,2.90038769512653,0.614950241308503,4.71645915441065,2.39984518383206e-06,0.000837995940129359,"29"
"YLL062C","YLL062C","chrXII","YLL062C",1817.310070732,3.3120850760029,0.621520214643581,5.3290061979758,9.87516271534977e-08,6.1302815656288e-05,"29"
"YLR194C","YLR194C","chrXII","YLR194C",2106.93358830921,-2.16061404835871,0.491124748600873,-4.39931820685868,1.08591500904683e-05,0.00242680286221786,"29"
"YLR214W","YLR214W","chrXII","YLR214W",1310.89198385845,1.83992140685197,0.480246905368633,3.8311988818328,0.000127520373111217,0.0161921891948266,"29"
"YLR231C","YLR231C","chrXII","YLR231C",555.482399179458,-1.61785950326983,0.49038564011128,-3.29915758320879,0.000969754564241612,0.0692656856545385,"29"
"YLR413W","YLR413W","chrXII","YLR413W",887.842465069289,-2.14350738444634,0.484520505824197,-4.42397660920482,9.6900516380262e-06,0.00227023114192116,"29"
"YLR423C","YLR423C","chrXII","YLR423C",285.515911513858,-1.61475091678108,0.49903642545586,-3.23573758229379,0.00121328869491191,0.0779154475686536,"29"
"YML128C","YML128C","chrXIII","YML128C",3035.13541113811,-1.87830204113005,0.443551884627607,-4.23468393716108,2.28873382544354e-05,0.00440936409750105,"29"
"YMR011W","YMR011W","chrXIII","YMR011W",313.968535894699,-1.51081686757548,0.44975549214019,-3.35919603868797,0.000781695930435716,0.0598265090869088,"29"
"YMR058W","YMR058W","chrXIII","YMR058W",1227.77691225542,1.81704011952256,0.552462037080868,3.28898638741504,0.00100548886560676,0.0699536126717729,"29"
"YMR118C","YMR118C","chrXIII","YMR118C",239.095590203712,-1.64259495076299,0.492119516056583,-3.33779680985895,0.000844454774154466,0.0637563354486621,"29"
"YMR206W","YMR206W","chrXIII","YMR206W",598.386070607712,2.17107968261198,0.653780057559609,3.32081050424826,0.000897564560099129,0.0668625759636511,"29"
"YNL112W","YNL112W","chrXIV","YNL112W",984.095959787441,-1.67290348841537,0.532231466701413,-3.14318786670667,0.0016711854395326,0.0992142518535091,"29"
"YNL254C","YNL254C","chrXIV","YNL254C",1468.68887116818,2.0751623471345,0.49239700423846,4.21440896120792,2.50433142530449e-05,0.00466389989105873,"29"
"YOL031C","YOL031C","chrXV","YOL031C",497.467096966953,-1.52137694312317,0.46892131717886,-3.24441838617219,0.00117690738372736,0.0773574300339382,"29"
"YOL086C","YOL086C","chrXV","YOL086C",46612.013960381,-1.82274380055525,0.461476884664846,-3.94980520395739,7.82148210758086e-05,0.0106467344225012,"29"
"YOL152W","YOL152W","chrXV","YOL152W",1368.79940719581,1.39815857321505,0.438594057088568,3.18781923881087,0.00143350120063075,0.0910110364536818,"29"
"YOL154W","YOL154W","chrXV","YOL154W",6158.64035409257,4.77037953523826,0.501177581786,9.51834181855961,1.75964303776932e-21,9.83112565201722e-18,"29"
"YOL163W","YOL163W","chrXV","YOL163W",374.662246787933,2.08077284296159,0.639903937344487,3.25169563981199,0.00114718794415121,0.0772209523370219,"29"
"YOR176W","YOR176W","chrXV","YOR176W",670.063999686787,-1.61401472894578,0.512829673181197,-3.14727250264925,0.00164801293897894,0.0992142518535091,"29"
"YOR382W","YOR382W","chrXV","YOR382W",2405.59515334832,4.02627410553745,0.439682318687938,9.15723451775889,5.32442726611359e-20,1.48737875678883e-16,"29"
"YOR383C","YOR383C","chrXV","YOR383C",2659.06059324217,2.57458843659112,0.472599556778172,5.44771657033014,5.10205736368978e-08,3.56314931136685e-05,"29"
"YOR387C","YOR387C","chrXV","YOR387C",425.711188650759,3.54727741451349,1.04362158502128,3.39900732739363,0.000676309044399816,0.0555667445744378,"29"
"YPL201C","YPL201C","chrXVI","YPL201C",688.131922840966,2.93705162803557,0.522052615400658,5.6259686119597,1.84469889912746e-08,1.71772212490418e-05,"29"
"YPR009W","YPR009W","chrXVI","YPR009W",263.462908787143,1.63870170393016,0.463835868205203,3.53293441982196,0.000410974403925641,0.0382685665788759,"29"
"YPR101W","YPR101W","chrXVI","YPR101W",1130.54741243047,1.43999920951096,0.458536062047597,3.14042739208041,0.00168701520065927,0.0992142518535091,"29"
"YPR124W","YPR124W","chrXVI","YPR124W",1666.35656766508,2.43533385477468,0.441363387777922,5.517752315242,3.43362899533113e-08,2.74052645670215e-05,"29"
"YAL039C1","YAL039C","chrI","YAL039C",1261.7657309535,0.985701687049632,0.289407071476774,3.40593504512463,0.000659378651259373,0.08467684917967,"50"
"YAL067C1","YAL067C","chrI","YAL067C",899.975674377675,2.12972013317839,0.600528960822026,3.54640703799388,0.000390522499028204,0.0573997125108604,"50"
"YBL002W1","YBL002W","chrII","YBL002W",428.131836016667,-1.59123102182915,0.462692766831666,-3.43906612745486,0.000583724629711141,0.078283958673483,"50"
"YBL003C1","YBL003C","chrII","YBL003C",599.035515105173,-1.91153515156682,0.596577371228127,-3.2041697250965,0.00135452600391904,0.0988425029391144,"50"
"YBL043W1","YBL043W","chrII","YBL043W",1462.62065084366,2.41776449261444,0.598741287773208,4.03807878625909,5.3890754787318e-05,0.0235715685975146,"50"
"YBL059C-A1","YBL059C-A","chrII","YBL059C-A",1097.55998084601,2.09958219716221,0.646008421433899,3.25008487118776,0.00115370571684056,0.0988425029391144,"50"
"YBR008C1","YBR008C","chrII","YBR008C",3945.1813871789,-1.821112719997,0.563226640190554,-3.23335685858338,0.00122344630129109,0.0988425029391144,"50"
"YBR076W1","YBR076W","chrII","YBR076W",531.521479849408,1.39593420206239,0.428603562754859,3.25693560055821,0.00112621981076077,0.0988425029391144,"50"
"YBR182C1","YBR182C","chrII","YBR182C",600.277950735757,1.16175202035948,0.344504694250539,3.37223857830685,0.000745598310937455,0.0899937161301508,"50"
"YBR244W1","YBR244W","chrII","YBR244W",364.15746588076,-0.945797963098064,0.252644930986931,-3.74358574859746,0.00018141265249107,0.0417076326774708,"50"
"YBR282W1","YBR282W","chrII","YBR282W",519.969951379667,1.21066576625788,0.376509727583523,3.21549664607088,0.0013021901647667,0.0988425029391144,"50"
"YBR297W1","YBR297W","chrII","YBR297W",690.260613303623,1.55863987684423,0.323247664040239,4.82181327271776,1.42259084510018e-06,0.000981181228591953,"50"
"YCR060W1","YCR060W","chrIII","YCR060W",907.443803705427,1.12326813607451,0.350373783747661,3.20591376460829,0.00134634329884639,0.0988425029391144,"50"
"YDL022W1","YDL022W","chrIV","YDL022W",2355.53792803996,-1.36864877510069,0.35553329806238,-3.84956565969961,0.000118327462043713,0.0333607451003445,"50"
"YDL218W1","YDL218W","chrIV","YDL218W",209.968476643805,-2.30951369559092,0.376908520357511,-6.1275178746298,8.92605743975535e-10,2.15475026595694e-06,"50"
"YDR237W1","YDR237W","chrIV","YDR237W",761.451443491947,1.47664113175764,0.442451127989596,3.33741070673089,0.000845628888120362,0.0927885516328434,"50"
"YDR277C1","YDR277C","chrIV","YDR277C",1919.46494986938,1.06952434159131,0.319595006755953,3.34649890950272,0.000818390014637485,0.0927885516328434,"50"
"YDR343C1","YDR343C","chrIV","YDR343C",7074.61226933312,3.26360088770861,0.975739209468913,3.34474709639368,0.000823576311376365,0.0927885516328434,"50"
"YDR453C1","YDR453C","chrIV","YDR453C",1488.05225029001,-1.05304290083401,0.28806841363171,-3.65553059968701,0.000256650591386517,0.0468957389357117,"50"
"YDR493W1","YDR493W","chrIV","YDR493W",356.343962099859,1.39314217380337,0.433365335085122,3.21470607133292,0.001305781523882,0.0988425029391144,"50"
"YEL065W1","YEL065W","chrV","YEL065W",553.336076820001,1.68451108777834,0.287553540484724,5.85807806413648,4.68254545613987e-09,7.53577648741444e-06,"50"
"YER070W1","YER070W","chrV","YER070W",417.824567413451,-1.89550319065645,0.584977615579762,-3.24030038102884,0.00119403842880933,0.0988425029391144,"50"
"YER188W1","YER188W","chrV","YER188W",1187.2130555279,-1.47765244940353,0.309493418431776,-4.77442285167449,1.80223353549994e-06,0.00106585517349417,"50"
"YFL052W1","YFL052W","chrVI","YFL052W",375.84697673144,1.66520034801042,0.421612706078643,3.94959716346834,7.82828291850756e-05,0.0269963928075389,"50"
"YGL255W1","YGL255W","chrVII","YGL255W",29172.7066753555,1.76240185866145,0.466629024486746,3.77688006141485,0.00015880515623681,0.0403532260163851,"50"
"YGR088W1","YGR088W","chrVII","YGR088W",1039.4901795284,-1.37220239437132,0.371493012494885,-3.6937502139161,0.000220970869198198,0.0468957389357117,"50"
"YGR289C1","YGR289C","chrVII","YGR289C",764.005996636456,1.37161871999409,0.421184948911,3.25657107059618,0.00112766696104958,0.0988425029391144,"50"
"YHR005C-A1","YHR005C-A","chrVIII","YHR005C-A",798.90317398218,0.802450614504605,0.246628649270121,3.25367963892029,0.00113920672147476,0.0988425029391144,"50"
"YHR087W1","YHR087W","chrVIII","YHR087W",1722.9477250998,-1.39303329905669,0.292976983865457,-4.75475336211532,1.98688826873395e-06,0.00106585517349417,"50"
"YHR139C1","YHR139C","chrVIII","YHR139C",727.057728506614,-1.72703754967344,0.461124804609376,-3.74527141548249,0.000180198854805206,0.0417076326774708,"50"
"YHR147C1","YHR147C","chrVIII","YHR147C",641.022415389602,1.3216345994395,0.362153669305475,3.64937514501533,0.000262878969993878,0.0468957389357117,"50"
"YHR216W1","YHR216W","chrVIII","YHR216W",1596.93757565665,-2.61519706417242,0.715401951968833,-3.65556322145226,0.000256617954862479,0.0468957389357117,"50"
"YIL070C1","YIL070C","chrIX","YIL070C",686.63660996376,1.92969714232207,0.480211688272144,4.01843018287485,5.85871630427041e-05,0.0235715685975146,"50"
"YIR018W1","YIR018W","chrIX","YIR018W",600.493954451146,1.37213838880683,0.429026862240192,3.19825752085106,0.00138260752635912,0.0988425029391144,"50"
"YJL096W1","YJL096W","chrX","YJL096W",513.06112259796,1.47238373350802,0.452951937000434,3.25064010821662,0.00115145516440145,0.0988425029391144,"50"
"YJL104W1","YJL104W","chrX","YJL104W",744.04096179022,1.43379827388016,0.394494917496841,3.63451646722834,0.000278502469651202,0.0468957389357117,"50"
"YJL133W1","YJL133W","chrX","YJL133W",1805.38073246232,2.03564638222172,0.561299513906214,3.62666692521286,0.000287103244988233,0.0468957389357117,"50"
"YJR048W1","YJR048W","chrX","YJR048W",2816.3305556087,3.16311698673366,0.94709023488754,3.33982641802791,0.000838307695671291,0.0927885516328434,"50"
"YKL003C1","YKL003C","chrXI","YKL003C",501.691552844828,0.960726496369521,0.300577005351151,3.19627409703928,0.00139214792871992,0.0988425029391144,"50"
"YKL068W-A1","YKL068W-A","chrXI","YKL068W-A",2858.68021631661,2.09249667928902,0.633021023217017,3.3055721730298,0.000947826899489933,0.0953355889736957,"50"
"YKL096W1","YKL096W","chrXI","YKL096W",288.069445872873,-1.75677537044673,0.357453118593741,-4.91470147849899,8.89178411187902e-07,0.000715492228202531,"50"
"YKL101W1","YKL101W","chrXI","YKL101W",827.87443676981,-0.83568118080964,0.256889792789792,-3.25307273494304,0.00114164270618636,0.0988425029391144,"50"
"YKL138C1","YKL138C","chrXI","YKL138C",625.461049745273,1.34856354188392,0.399659454347904,3.37428159702685,0.000740086173869313,0.0899937161301508,"50"
"YKL175W1","YKL175W","chrXI","YKL175W",3729.00516855599,1.41474341574261,0.402979061557953,3.51071197166691,0.000446908341802138,0.0616478135491635,"50"
"YKL217W1","YKL217W","chrXI","YKL217W",4685.28257516922,3.13965205730356,0.975024746738556,3.22007422663441,0.00128157408930968,0.0988425029391144,"50"
"YKR006C1","YKR006C","chrXI","YKR006C",588.615881534578,1.01542904356509,0.317213431988721,3.20109094119694,0.00136908314600474,0.0988425029391144,"50"
"YKR075C1","YKR075C","chrXI","YKR075C",1401.34554438245,1.74879550094222,0.304118023228066,5.750384282982,8.90408297723222e-09,1.07472281535193e-05,"50"
"YKR085C1","YKR085C","chrXI","YKR085C",548.59389109539,1.29159266662609,0.397909398744955,3.24594661674215,0.00117060788101404,0.0988425029391144,"50"
"YLL009C1","YLL009C","chrXII","YLL009C",1076.4370812991,1.92665414905792,0.596837326432634,3.2281059909134,0.00124612793098788,0.0988425029391144,"50"
"YLR008C1","YLR008C","chrXII","YLR008C",314.925976666773,1.01094095669909,0.279047389326009,3.62282893647866,0.00029139854351105,0.0468957389357117,"50"
"YMR107W1","YMR107W","chrXIII","YMR107W",1437.05758693761,2.11212026869122,0.636831723117864,3.31660655714588,0.000911178333287481,0.0952159398194439,"50"
"YMR199W1","YMR199W","chrXIII","YMR199W",312.692431419133,-1.84553300793609,0.473723661586944,-3.89580077497854,9.78748176675512e-05,0.0315026413132625,"50"
"YNL254C1","YNL254C","chrXIV","YNL254C",851.56973347494,1.26449793998677,0.23812019463357,5.31033473214078,1.09424072824503e-07,0.00010565988471934,"50"
"YNL257C1","YNL257C","chrXIV","YNL257C",442.227987148307,-0.991576048529957,0.305894638322073,-3.24156073466687,0.00118877100468739,0.0988425029391144,"50"
"YNL270C1","YNL270C","chrXIV","YNL270C",256.256034550815,1.72470542741265,0.520772889500205,3.31181876435212,0.000926915735607677,0.0952159398194439,"50"
"YNL315C1","YNL315C","chrXIV","YNL315C",919.533904657358,0.933189410122044,0.265378696684509,3.5164443181792,0.000437368387170781,0.0616478135491635,"50"
"YNR037C1","YNR037C","chrXIV","YNR037C",393.63031786314,1.14453187825091,0.286688815045321,3.99224461571681,6.54508049656763e-05,0.0243074220287912,"50"
"YOL086C1","YOL086C","chrXV","YOL086C",48291.2152831752,-1.25771265460771,0.345689142416405,-3.63827641740832,0.00027446875665428,0.0468957389357117,"50"
"YOL154W1","YOL154W","chrXV","YOL154W",1534.46654695892,3.12715774031426,0.684973499276223,4.56537040282372,4.98613155497309e-06,0.00240730431474101,"50"
"YOR288C1","YOR288C","chrXV","YOR288C",366.589026180006,-1.05251100491004,0.273244742833198,-3.85189846288294,0.000117205623400116,0.0333607451003445,"50"
"YOR382W1","YOR382W","chrXV","YOR382W",2911.86846013705,4.26819357373972,0.615358053937004,6.93611393632084,4.03032593151012e-12,1.94584135973309e-08,"50"
"YOR383C1","YOR383C","chrXV","YOR383C",1535.58769725866,1.92092801677004,0.533241335424799,3.60236142466293,0.000315339511424553,0.0491115858437982,"50"
"YPL061W1","YPL061W","chrXVI","YPL061W",4289.45284314328,-2.80772394915,0.731686101819906,-3.83733399085539,0.000124377260108989,0.0333607451003445,"50"
"YPL132W1","YPL132W","chrXVI","YPL132W",490.340371504747,1.59876117959505,0.469807518506943,3.40301318436952,0.00066647064391621,0.08467684917967,"50"
"YPL250C1","YPL250C","chrXVI","YPL250C",3918.53620371608,1.75000144236215,0.493627378520809,3.54518715636511,0.000392334406142998,0.0573997125108604,"50"
"YPR015C1","YPR015C","chrXVI","YPR015C",365.49965290334,1.09525591754742,0.335501054438126,3.26453792934178,0.00109642781924086,0.0988425029391144,"50"
"YPR078C1","YPR078C","chrXVI","YPR078C",554.08116930276,1.11506941431822,0.335391905138814,3.32467599018738,0.000885213446410628,0.0949735670949002,"50"
"YPR124W1","YPR124W","chrXVI","YPR124W",3040.617699916,2.38864284690571,0.656901128337416,3.63622886894903,0.000276658547141955,0.0468957389357117,"50"
"YBL027W2","YBL027W","chrII","YBL027W",5447.88435494985,1.79221353765659,0.630557468736333,2.84226835223802,0.0044793770057867,0.0750782774334756,"112"
"YBL072C2","YBL072C","chrII","YBL072C",1550.27737368942,1.66202994786237,0.616827876220005,2.69447930603832,0.00704987042231601,0.0991681772739119,"112"
"YBL092W2","YBL092W","chrII","YBL092W",5738.22671247421,2.02682329478042,0.585110043547791,3.46400359578663,0.000532199396619755,0.0393157448069259,"112"
"YBR008C2","YBR008C","chrII","YBR008C",3509.97527908902,-2.69202727217043,0.584767609245894,-4.60358479095999,4.1528000673346e-06,0.00233664217122027,"112"
"YBR046C2","YBR046C","chrII","YBR046C",1221.94787556467,-1.31227552066952,0.428355288421832,-3.0635212314158,0.00218748682167209,0.053082117971574,"112"
"YBR048W2","YBR048W","chrII","YBR048W",2006.97556917331,1.700558619906,0.595947463298417,2.85353781102422,0.00432353824689475,0.0743528738308645,"112"
"YBR084C-A2","YBR084C-A","chrII","YBR084C-A",4467.15964934805,1.63421496922543,0.554160015731051,2.94899473587889,0.00318809406389868,0.0625756137193136,"112"
"YBR181C2","YBR181C","chrII","YBR181C",1765.76350496475,1.88706262126291,0.624260227383592,3.02287818202353,0.00250383011862861,0.0548891589642221,"112"
"YBR189W2","YBR189W","chrII","YBR189W",4806.00890819734,2.27204738088286,0.745309381735111,3.04846207033304,0.0023001594761538,0.0539259610520502,"112"
"YBR191W2","YBR191W","chrII","YBR191W",3020.62413750347,2.50693010296451,0.700288789729412,3.57985182646315,0.000343789093204587,0.0393157448069259,"112"
