"genesGC_1$GENEID" "genesGC_1$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YFR053C7" "YFR053C" "chrVI" "YFR053C" 6871.06841388439 1.34231778607442 0.537381256018505 2.49788724679335 0.0124935924910539 0.0856531869819368 "9"
"YGL117W7" "YGL117W" "chrVII" "YGL117W" 4335.55260254476 -0.809783410258968 0.281190373862051 -2.87984044096843 0.00397876476258609 0.0464775272236516 "9"
"YGL121C7" "YGL121C" "chrVII" "YGL121C" 2716.03407626924 -1.97292339115006 0.747734134573378 -2.63853594469873 0.00832648727538698 0.066705454239898 "9"
"YGL167C7" "YGL167C" "chrVII" "YGL167C" 2883.97636943542 1.13685220942374 0.396931378330278 2.8641026421393 0.004181924762426 0.0464775272236516 "9"
"YGL191W7" "YGL191W" "chrVII" "YGL191W" 16496.278319574 -0.905556988625022 0.303153463408145 -2.98712400790171 0.00281615464982067 0.0446204058960475 "9"
"YGL200C7" "YGL200C" "chrVII" "YGL200C" 3770.57333566771 -0.830269959942474 0.291289544400368 -2.85032530656608 0.0043674534698242 0.0464775272236516 "9"
"YGL205W7" "YGL205W" "chrVII" "YGL205W" 13890.7404641111 -1.36620018472706 0.454477361506912 -3.00609073287422 0.00264630021764404 0.0446204058960475 "9"
"YGR008C7" "YGR008C" "chrVII" "YGR008C" 5643.75782104799 -1.35446996987108 0.464709206601557 -2.91466136377283 0.00356074677339983 0.0464775272236516 "9"
"YGR019W7" "YGR019W" "chrVII" "YGR019W" 3064.26993288554 -0.697540734567032 0.259027339088623 -2.69292321428811 0.00708285792250204 0.0633444573148222 "9"
"YGR043C7" "YGR043C" "chrVII" "YGR043C" 6560.70648808908 -4.13049524621383 1.68434461949262 -2.45228630674053 0.0141951665712146 0.0945902221053833 "9"
"YGR055W7" "YGR055W" "chrVII" "YGR055W" 5084.20145001824 2.40868353841661 0.797466910946078 3.02041815823939 0.00252425917384132 0.0446204058960475 "9"
"YGR234W7" "YGR234W" "chrVII" "YGR234W" 18929.1510148839 2.75420813409799 0.330080572252271 8.34404798593548 7.17898383174366e-17 5.11861547203323e-14 "9"
"YGR236C7" "YGR236C" "chrVII" "YGR236C" 4823.93515341159 -3.98019148232822 1.45332340837761 -2.73868256671888 0.00616859007772368 0.0582853771549423 "9"
"YGR244C7" "YGR244C" "chrVII" "YGR244C" 18294.355588893 -0.819957989793663 0.247222712027726 -3.31667743253987 0.000910947237985432 0.0216501793561204 "9"
"YHR008C7" "YHR008C" "chrVIII" "YHR008C" 23930.1723715965 -0.785342372962611 0.275368107172424 -2.85197287742136 0.00434488077111081 0.0464775272236516 "9"
"YHR132C7" "YHR132C" "chrVIII" "YHR132C" 3105.36817155676 -0.604363734104843 0.249166904647 -2.42553775334272 0.0152857257832292 0.0981866890400216 "9"
"YHR137W7" "YHR137W" "chrVIII" "YHR137W" 2920.18319451275 -1.45895368106025 0.369262246774929 -3.95099605714499 7.78266067737582e-05 0.00462419755247413 "9"
"YIL124W7" "YIL124W" "chrIX" "YIL124W" 3688.37086931388 -1.45358388564896 0.464130952837467 -3.13184000498667 0.00173714513372259 0.0344051244540058 "9"
"YIL136W7" "YIL136W" "chrIX" "YIL136W" 38727.9585422053 -1.4624802961227 0.434115885010306 -3.36887072466371 0.000754768199499751 0.0192196330801187 "9"
"YIL160C7" "YIL160C" "chrIX" "YIL160C" 8944.85332365656 -1.62555367046434 0.365835085956653 -4.44340560231818 8.85460149731038e-06 0.00157833271689557 "9"
"YJL048C7" "YJL048C" "chrX" "YJL048C" 5774.1150991009 -1.30638641813854 0.399732268563304 -3.26815351393542 0.00108251632305384 0.0233889132829511 "9"
"YJL171C7" "YJL171C" "chrX" "YJL171C" 2560.32275948541 2.12271761891308 0.732537760617066 2.89775863175295 0.00375839712221201 0.0464775272236516 "9"
"YJR008W7" "YJR008W" "chrX" "YJR008W" 5340.15636953241 -1.47912599775615 0.52524693173961 -2.81605833061662 0.00486168388355148 0.0485975641319908 "9"
"YJR019C7" "YJR019C" "chrX" "YJR019C" 8609.09018024233 -1.57710348684995 0.398687359145925 -3.95573988156647 7.62981445564498e-05 0.00462419755247413 "9"
"YJR085C7" "YJR085C" "chrX" "YJR085C" 3325.76896143381 -0.674740172282767 0.238262749545867 -2.83191633425213 0.00462699538053058 0.0485154074458574 "9"
"YJR148W7" "YJR148W" "chrX" "YJR148W" 9409.13469685886 -1.13595226939223 0.379278641308275 -2.995033586584 0.00274414623595444 0.0446204058960475 "9"
"YKL026C7" "YKL026C" "chrXI" "YKL026C" 2534.64209893386 -1.5145062908008 0.572047413939844 -2.64751881381648 0.00810848477789447 0.0664522947889512 "9"
"YKL141W7" "YKL141W" "chrXI" "YKL141W" 22469.1453833213 -0.821561094973461 0.274982284057986 -2.98768736243466 0.00281096938176183 0.0446204058960475 "9"
"YKL164C7" "YKL164C" "chrXI" "YKL164C" 3337.60883051999 -1.02458601342284 0.350446202820099 -2.92366133568525 0.00345940899529764 0.0464775272236516 "9"
"YKL187C7" "YKL187C" "chrXI" "YKL187C" 5477.17204259206 -2.33321336304318 0.69044480691368 -3.37929019043933 0.000726732541527911 0.0192196330801187 "9"
"YKR009C7" "YKR009C" "chrXI" "YKR009C" 18438.7155481003 -1.62046448850497 0.56704764495722 -2.85772192674784 0.00426694138408818 0.0464775272236516 "9"
"YKR046C7" "YKR046C" "chrXI" "YKR046C" 16815.4025729071 -1.09630230952068 0.420285668607137 -2.60846940880455 0.00909481405007198 0.0687437034820238 "9"
"YKR049C7" "YKR049C" "chrXI" "YKR049C" 3564.37421748573 -1.79354686062983 0.515496408726106 -3.47926160157359 0.000502797504875113 0.0155713545259207 "9"
"YLL026W7" "YLL026W" "chrXII" "YLL026W" 22851.2520718467 2.15072504536265 0.853080210465085 2.52112875082416 0.0116979041301299 0.0817706435763002 "9"
"YLL041C7" "YLL041C" "chrXII" "YLL041C" 30873.3486362353 -0.702663484141616 0.261072048717466 -2.69145428472139 0.00711412476860451 0.0633444573148222 "9"
"YLR284C7" "YLR284C" "chrXII" "YLR284C" 3647.71413549073 -1.99433578022795 0.355013034803448 -5.61764100107511 1.93582185776227e-08 6.90120492292248e-06 "9"
"YLR327C7" "YLR327C" "chrXII" "YLR327C" 15723.8455969465 -1.08956050208216 0.358970339129316 -3.03523824482237 0.00240345747794642 0.0446204058960475 "9"
"YLR350W7" "YLR350W" "chrXII" "YLR350W" 3955.28399650838 -0.991104610337282 0.299713538849919 -3.30683963807713 0.000943548903273856 0.0217016247752987 "9"
"YML008C7" "YML008C" "chrXIII" "YML008C" 2604.47977414914 -1.3601686203628 0.539447936328074 -2.52140851556728 0.0116886064962031 0.0817706435763002 "9"
"YML054C7" "YML054C" "chrXIII" "YML054C" 24574.124881578 -1.13753035682615 0.269013392618613 -4.22852686163049 2.35226435699788e-05 0.00319511340409175 "9"
"YML100W7" "YML100W" "chrXIII" "YML100W" 8416.28334680382 1.14940691426877 0.472354457927482 2.43335676202136 0.0149595530152293 0.0969651027259865 "9"
"YML128C7" "YML128C" "chrXIII" "YML128C" 14087.5797216505 -1.65525721197642 0.652195197639551 -2.53797822794032 0.0111494920453582 0.0810851292705544 "9"
"YMR099C7" "YMR099C" "chrXIII" "YMR099C" 2635.95899788105 -0.780011210933076 0.262940245266703 -2.96649609549843 0.00301214185680171 0.0447428571645754 "9"
"YMR107W7" "YMR107W" "chrXIII" "YMR107W" 8731.2106315068 -3.80023028453135 1.4582927491257 -2.6059447163882 0.00916212482807459 0.0687437034820238 "9"
"YMR110C7" "YMR110C" "chrXIII" "YMR110C" 8931.95630899346 -0.944511451613441 0.386818474852288 -2.44174338357059 0.0146165322472961 0.0964961804844644 "9"
"YMR191W7" "YMR191W" "chrXIII" "YMR191W" 5189.04533504317 -1.42797273348113 0.520117061929736 -2.74548334981182 0.00604218334058788 0.0582172529978265 "9"
"YMR295C7" "YMR295C" "chrXIII" "YMR295C" 2540.38278963079 -1.05386743003427 0.283244791945203 -3.7206948194767 0.000198675408589211 0.00849376228824331 "9"
"YMR297W7" "YMR297W" "chrXIII" "YMR297W" 15882.7688020701 -0.973475271762388 0.36409715881442 -2.67366895949487 0.00750264717867162 0.0644503620576045 "9"
"YMR303C7" "YMR303C" "chrXIII" "YMR303C" 47870.1902249882 -3.28241336693558 0.888899063046542 -3.69267277173822 0.000221909483020417 0.00849376228824331 "9"
"YNL015W7" "YNL015W" "chrXIV" "YNL015W" 10119.8142197174 -1.15219561843497 0.462049882112128 -2.49366066964035 0.0126433348896235 0.0858542645362056 "9"
"YNL036W7" "YNL036W" "chrXIV" "YNL036W" 6976.09550027171 -1.09062733679476 0.269177356556129 -4.05170535422561 5.08456715006947e-05 0.00416380625556123 "9"
"YNL052W7" "YNL052W" "chrXIV" "YNL052W" 22424.9655118075 -0.857758259080815 0.285616601019678 -3.00318068354059 0.00267173757673113 0.0446204058960475 "9"
"YNL135C7" "YNL135C" "chrXIV" "YNL135C" 5744.41294691784 -1.33384256612449 0.361395657386168 -3.6908096123004 0.000223541412276713 0.00849376228824331 "9"
"YNL160W7" "YNL160W" "chrXIV" "YNL160W" 38654.1944565148 -1.24020647634761 0.489397973909873 -2.53414714090338 0.0112721388678147 0.0810851292705544 "9"
"YNL173C7" "YNL173C" "chrXIV" "YNL173C" 3289.72728021118 -1.09358642100204 0.270425435914035 -4.04394807502384 5.25585642356958e-05 0.00416380625556123 "9"
"YNL192W7" "YNL192W" "chrXIV" "YNL192W" 2813.23551754769 1.30868307737561 0.447540364858984 2.92416769555068 0.00345378625977271 0.0464775272236516 "9"
"YNL195C7" "YNL195C" "chrXIV" "YNL195C" 5536.7683426859 -0.979368029054625 0.358411968626243 -2.73252043677125 0.00628517720703755 0.0582853771549423 "9"
"YNL200C7" "YNL200C" "chrXIV" "YNL200C" 3905.3350478823 -1.37778737946597 0.466776745561178 -2.95170526931357 0.00316024416960328 0.0458371333835369 "9"
"YNL208W7" "YNL208W" "chrXIV" "YNL208W" 6994.76041464117 -0.77650248084907 0.271352977991593 -2.86159557413491 0.00421514393669763 0.0464775272236516 "9"
"YNR002C7" "YNR002C" "chrXIV" "YNR002C" 6717.25305135581 -1.4922001161793 0.511444005044825 -2.91762167795577 0.00352712004001517 0.0464775272236516 "9"
"YNR016C7" "YNR016C" "chrXIV" "YNR016C" 5441.96342969333 0.717083959342115 0.241153986954052 2.97355216224869 0.00294374367333946 0.0447428571645754 "9"
"YNR035C7" "YNR035C" "chrXIV" "YNR035C" 3767.08711045422 -0.702337236418106 0.246323788517458 -2.8512765277168 0.00435440823965833 0.0464775272236516 "9"
"YOL123W7" "YOL123W" "chrXV" "YOL123W" 2787.07219113701 1.09050013966621 0.375598883515654 2.90336363478769 0.00369177705882012 0.0464775272236516 "9"
"YOL147C7" "YOL147C" "chrXV" "YOL147C" 4995.82436009467 -1.55360372822586 0.432439333604723 -3.59265128654081 0.000327330499321305 0.0116693323008045 "9"
"YOR122C7" "YOR122C" "chrXV" "YOR122C" 4539.20569174137 -0.653705946733584 0.244865766505923 -2.66965021718449 0.00759303003203195 0.0644503620576045 "9"
"YOR142W7" "YOR142W" "chrXV" "YOR142W" 11145.920466475 -0.671707884893748 0.254961959553688 -2.63454158443705 0.00842509829200988 0.0667455009133672 "9"
"YOR215C7" "YOR215C" "chrXV" "YOR215C" 4681.26337898253 -1.35724776949785 0.540303238943211 -2.5120111664563 0.0120045290120744 0.083099312481641 "9"
"YOR285W7" "YOR285W" "chrXV" "YOR285W" 7603.75217247685 -1.85211498818742 0.499593813177657 -3.7072416417791 0.000209528996746567 0.00849376228824331 "9"
"YOR303W7" "YOR303W" "chrXV" "YOR303W" 12703.4216300299 -0.995388715841657 0.411178278086793 -2.42082028377858 0.0154855309473554 0.0985819961202176 "9"
"YOR327C7" "YOR327C" "chrXV" "YOR327C" 2586.13792757568 -1.55136885059126 0.447324550606128 -3.4681057601 0.000524140965809393 0.0155713545259207 "9"
"YOR374W7" "YOR374W" "chrXV" "YOR374W" 48225.3747282235 -1.97850431518457 0.689179743693446 -2.87081031224364 0.00409421126386789 0.0464775272236516 "9"
"YPL037C7" "YPL037C" "chrXVI" "YPL037C" 3000.22598880852 -0.763908990028152 0.291011213158927 -2.62501565398776 0.00866449836584401 0.0678002873697103 "9"
"YPL058C7" "YPL058C" "chrXVI" "YPL058C" 2655.90998518023 1.43782241413772 0.457683462819633 3.14152144645948 0.00168072498958889 0.034238769073625 "9"
"YPL135W7" "YPL135W" "chrXVI" "YPL135W" 5529.64716898106 -0.921101514321745 0.263234836558105 -3.4991626730166 0.000466721743013187 0.0151458301780569 "9"
"YPL147W7" "YPL147W" "chrXVI" "YPL147W" 4571.07429661334 -1.39669272563935 0.496114883517108 -2.81526068264224 0.00487376818207957 0.0485975641319908 "9"
"YPL201C7" "YPL201C" "chrXVI" "YPL201C" 4300.83878495352 -0.872084469302652 0.300501806784427 -2.90209392959911 0.00370677378574383 0.0464775272236516 "9"
"YPL240C7" "YPL240C" "chrXVI" "YPL240C" 10848.3085045496 2.12210957542999 0.836318656931636 2.5374413901225 0.01116660642815 0.0810851292705544 "9"
"YPR001W7" "YPR001W" "chrXVI" "YPR001W" 14812.7449802752 -2.32491185489066 0.664485728774572 -3.49881382581114 0.000467332768467393 0.0151458301780569 "9"
"YPR002W7" "YPR002W" "chrXVI" "YPR002W" 19847.0961334964 -0.594193955803132 0.221085136334264 -2.68762507355879 0.00719621464586339 0.0633444573148222 "9"
"YPR006C7" "YPR006C" "chrXVI" "YPR006C" 9754.52460176931 -1.44785806677861 0.344864052884749 -4.1983444046065 2.6887349824054e-05 0.00319511340409175 "9"
