"genesGC_1$GENEID" "genesGC_1$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YLL034C8" "YLL034C" "chrXII" "YLL034C" 144.236657264407 -1.82177665642317 0.554471891317612 -3.28560687196246 0.00101762929759865 0.0963643200963336 "11"
"YLL048C8" "YLL048C" "chrXII" "YLL048C" 3030.06391810952 1.09101618438663 0.307068931345034 3.55300088357271 0.000380863185686929 0.0531970654608217 "11"
"YLR194C8" "YLR194C" "chrXII" "YLR194C" 860.579231604889 -2.06786824271627 0.416680875522159 -4.96271454773379 6.95147107368838e-07 0.000776757377773939 "11"
"YLR270W8" "YLR270W" "chrXII" "YLR270W" 3037.07672450869 0.895725191425241 0.273912314826674 3.27011654073325 0.0010750318461094 0.0981270886263342 "11"
"YLR343W8" "YLR343W" "chrXII" "YLR343W" 78.1483613984262 -2.27941092383307 0.689016849024661 -3.30820781387233 0.000938951064235446 0.0957113159984189 "11"
"YLR346C8" "YLR346C" "chrXII" "YLR346C" 215.523485138035 -3.44605377978754 0.77735278361571 -4.43306289296202 9.29037507269939e-06 0.00441691710659805 "11"
"YLR413W8" "YLR413W" "chrXII" "YLR413W" 241.782475094493 -3.34697167879168 0.686648375652713 -4.87436044046579 1.09161523084686e-06 0.00101647571579023 "11"
"YLR437C8" "YLR437C" "chrXII" "YLR437C" 137.999214116797 -1.607837199661 0.422136238973976 -3.80881111645124 0.000139636571772936 0.0278624830891212 "11"
"YMR007W8" "YMR007W" "chrXIII" "YMR007W" 89.707490851767 -1.63889856572262 0.457432660458561 -3.58281930301977 0.000339905743918977 0.0488856122375401 "11"
"YMR011W8" "YMR011W" "chrXIII" "YMR011W" 343.85831523594 -2.3156234304397 0.568785006189178 -4.07117523359876 4.67765438148787e-05 0.0182642661460421 "11"
"YMR034C8" "YMR034C" "chrXIII" "YMR034C" 1247.68710621233 1.22200298118908 0.340841937912312 3.585248307981 0.000336757643052873 0.0488856122375401 "11"
"YMR120C8" "YMR120C" "chrXIII" "YMR120C" 1568.76480291222 -2.53013140308461 0.53750699414392 -4.70715996377744 2.5119179436116e-06 0.00175730353742685 "11"
"YMR189W8" "YMR189W" "chrXIII" "YMR189W" 1271.80735522054 -2.23468196629757 0.559896671953691 -3.99123995236464 6.57287349187877e-05 0.0182642661460421 "11"
"YNL066W8" "YNL066W" "chrXIV" "YNL066W" 503.740202018583 -1.51423507550184 0.34062112986638 -4.44551128139305 8.7683079120011e-06 0.00441691710659805 "11"
"YNL142W8" "YNL142W" "chrXIV" "YNL142W" 713.185119375653 -2.93566858303056 0.512157729393377 -5.73196188312475 9.92755853233574e-09 5.54652695201598e-05 "11"
"YNL274C8" "YNL274C" "chrXIV" "YNL274C" 2378.54396858609 1.1764399898687 0.314350582381087 3.74244571445553 0.000182237909395894 0.0318175999935894 "11"
"YNL299W8" "YNL299W" "chrXIV" "YNL299W" 107.780475897941 -1.65949361944073 0.476971414173653 -3.47923076756241 0.000502855363657785 0.0653361143431638 "11"
"YNL300W8" "YNL300W" "chrXIV" "YNL300W" 313.762448451647 -3.91425091304911 1.13719074063496 -3.44203551188216 0.000577354450490695 0.0686314747849259 "11"
"YNL301C8" "YNL301C" "chrXIV" "YNL301C" 581.862790463008 -1.47739109657621 0.447397741343306 -3.30218720403094 0.00095934019973357 0.0957113159984189 "11"
"YOL117W8" "YOL117W" "chrXV" "YOL117W" 510.092526589407 1.25494707681901 0.324311161016785 3.86957720753269 0.000109024252469229 0.0265157382912492 "11"
"YOL123W8" "YOL123W" "chrXV" "YOL123W" 1725.20106999539 -1.50688020598749 0.463435241125448 -3.25154427688332 0.00114779896324753 0.0986577355025223 "11"
"YOR022C8" "YOR022C" "chrXV" "YOR022C" 420.031286990659 1.15166794090382 0.319437584970667 3.60529879728955 0.000311793980134752 0.0488856122375401 "11"
"YOR083W8" "YOR083W" "chrXV" "YOR083W" 56.5536741451571 -2.30210362662791 0.697012555831274 -3.30281514639627 0.000957194640590258 0.0957113159984189 "11"
"YOR090C8" "YOR090C" "chrXV" "YOR090C" 1296.19706538248 1.22902197048283 0.321320569554538 3.82490909992684 0.000130820345666072 0.0276976218659679 "11"
"YOR100C8" "YOR100C" "chrXV" "YOR100C" 14142.6763917349 1.16946666759329 0.306202455133049 3.81925960418946 0.000133852835221252 0.0276976218659679 "11"
"YOR150W8" "YOR150W" "chrXV" "YOR150W" 766.877835915921 1.33044329135108 0.333719347785163 3.98671308745207 6.69949591784194e-05 0.0182642661460421 "11"
"YOR165W8" "YOR165W" "chrXV" "YOR165W" 1388.53641782123 0.919526279833226 0.281108031102803 3.27107794190679 0.00107138377837549 0.0981270886263342 "11"
"YOR187W8" "YOR187W" "chrXV" "YOR187W" 4488.74445165866 1.29746668917187 0.384569559912473 3.3738153624722 0.000741340747794634 0.0812131521162475 "11"
"YOR227W8" "YOR227W" "chrXV" "YOR227W" 2450.40991182325 1.0540620553818 0.319167175018146 3.30253903874003 0.000958137499655108 0.0957113159984189 "11"
"YOR228C8" "YOR228C" "chrXV" "YOR228C" 1151.80376809263 1.51796803444353 0.400976267069671 3.78568049809237 0.000153288522167783 0.0286310015237668 "11"
"YOR266W8" "YOR266W" "chrXV" "YOR266W" 429.972200597872 1.23307644832387 0.325783768152789 3.78495360685241 0.000153737255362986 0.0286310015237668 "11"
"YOR336W8" "YOR336W" "chrXV" "YOR336W" 574.241191291328 1.21977676468684 0.349557871037912 3.48948447667639 0.000483953165571302 0.0643772937154015 "11"
"YOR354C8" "YOR354C" "chrXV" "YOR354C" 1043.24871047801 1.13356156149411 0.330460532299632 3.43024794400046 0.000603029942318953 0.0701901726611665 "11"
"YOR377W8" "YOR377W" "chrXV" "YOR377W" 907.844132896128 1.06851568348603 0.309746081665531 3.4496503643905 0.000561313031911366 0.0681751284628 "11"
"YPL006W8" "YPL006W" "chrXVI" "YPL006W" 1616.90873448443 0.960770233912397 0.295015156221266 3.25668093198508 0.00112723064060181 0.0984037123287861 "11"
"YPL278C8" "YPL278C" "chrXVI" "YPL278C" 210.622265387718 2.77491398706075 0.693225082707436 4.00290476539474 6.25694933466385e-05 0.0182642661460421 "11"
"YPR009W8" "YPR009W" "chrXVI" "YPR009W" 127.615741876274 -2.27761389588989 0.634601973627336 -3.5890431964326 0.000331893849301955 0.0488856122375401 "11"
"YPR145C-A8" "YPR145C-A" "chrXVI" "YPR145C-A" 107.985853050786 -3.61497060242155 0.934274802978121 -3.86927977817486 0.00010915732606027 0.0265157382912492 "11"
"YPR160W8" "YPR160W" "chrXVI" "YPR160W" 14104.0851214844 1.15294013745249 0.355134065756836 3.24649265903406 0.00116836461190057 0.098903834646795 "11"
"YPR184W8" "YPR184W" "chrXVI" "YPR184W" 4631.82588103 1.10647789337676 0.325804950230292 3.39613591688727 0.000683444131507409 0.0763680472546379 "11"
