"genesGC_1$GENEID" "genesGC_1$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YBR045C11" "YBR045C" "chrII" "YBR045C" 818.898642506055 -0.768556157059445 0.289515814568792 -2.6546258214051 0.00793964238759772 0.0680793568941821 "61"
"YBR067C11" "YBR067C" "chrII" "YBR067C" 12330.0059282178 -2.23294253145988 0.274052509428188 -8.1478638386451 3.70409080792138e-16 1.37965035625712e-13 "61"
"YBR068C11" "YBR068C" "chrII" "YBR068C" 3283.71163335953 0.768249560410576 0.292403956957699 2.6273569222653 0.00860510213059683 0.0724046771139224 "61"
"YBR071W11" "YBR071W" "chrII" "YBR071W" 1426.55204537601 -0.662357600236126 0.26785849091273 -2.47278926264065 0.0134063171001871 0.0984245645712818 "61"
"YBR072W11" "YBR072W" "chrII" "YBR072W" 1866.83364687553 -1.34743640884419 0.320005330095411 -4.21066864243307 2.54615972500587e-05 0.000836787904918107 "61"
"YBR076C-A11" "YBR076C-A" "chrII" "YBR076C-A" 281.676506867281 -0.804935115102784 0.322028000832917 -2.49958113276126 0.0124340224038026 0.0938103855584151 "61"
"YBR078W11" "YBR078W" "chrII" "YBR078W" 10135.1309449231 -0.789838774380965 0.253845748703043 -3.11149104689142 0.00186145118482926 0.0236900404775423 "61"
"YBR083W11" "YBR083W" "chrII" "YBR083W" 425.432127945179 -0.741097041981156 0.297526141314111 -2.49086362195901 0.0127433023548011 0.0949291070083647 "61"
"YBR084C-A11" "YBR084C-A" "chrII" "YBR084C-A" 4385.17414276474 -0.924586400703476 0.274165591967955 -3.3723648327524 0.000745256569706357 0.0119647944107742 "61"
"YBR092C11" "YBR092C" "chrII" "YBR092C" 413.403511141134 -0.842849935668526 0.328526356636293 -2.56554738651193 0.0103013149526241 0.0824547946136262 "61"
"YBR117C11" "YBR117C" "chrII" "YBR117C" 1702.97634475493 -3.12831706142454 0.404682112354068 -7.73030723603491 1.07287333432729e-14 2.9970716594433e-12 "61"
"YBR122C11" "YBR122C" "chrII" "YBR122C" 756.917695246018 0.775262822740675 0.303545605338872 2.55402420297005 0.0106485854316434 0.0841494297122941 "61"
"YBR132C11" "YBR132C" "chrII" "YBR132C" 1236.411833918 1.04277536074975 0.328669344256971 3.1727186577354 0.00151018791298227 0.019993885947469 "61"
"YBR146W11" "YBR146W" "chrII" "YBR146W" 970.23109856316 1.31672470941905 0.263065695406461 5.00530754260674 5.57729126415593e-07 3.54094616964082e-05 "61"
"YBR149W11" "YBR149W" "chrII" "YBR149W" 11929.1369234043 -0.68889207766813 0.241720761875988 -2.84994996839186 0.00437261066999866 0.0440176140779865 "61"
"YBR162C11" "YBR162C" "chrII" "YBR162C" 2017.94877203349 -0.706436558439887 0.275597388740742 -2.56329191531071 0.0103684831542097 0.0828736986875104 "61"
"YBR167C11" "YBR167C" "chrII" "YBR167C" 377.200902652317 -1.18004372949968 0.323356090839554 -3.6493629250522 0.000262891474482706 0.00522695611364726 "61"
"YBR168W11" "YBR168W" "chrII" "YBR168W" 264.234861878538 -0.982446892365699 0.331773365909313 -2.96119879808026 0.0030644406843751 0.0340378332079597 "61"
"YBR179C11" "YBR179C" "chrII" "YBR179C" 1132.53489430542 0.653563152770742 0.263338627497409 2.48183549440415 0.0130707602392287 0.0964680811843738 "61"
"YBR181C11" "YBR181C" "chrII" "YBR181C" 2008.4737446855 -0.821163106129885 0.2830701895034 -2.90091693360746 0.00372072494900178 0.0393706255493806 "61"
"YBR185C11" "YBR185C" "chrII" "YBR185C" 831.961669457583 1.41502290867045 0.26638435247572 5.3119595633885 1.08452671758276e-07 8.98023939584116e-06 "61"
"YBR189W11" "YBR189W" "chrII" "YBR189W" 4037.88960125831 -0.91912246930702 0.277148538550933 -3.3163532960074 0.000912004556959042 0.0138461126623102 "61"
"YBR191W11" "YBR191W" "chrII" "YBR191W" 2420.11220744388 -0.749104096105776 0.262913358353201 -2.84924319098089 0.00438233687940608 0.0440361801173414 "61"
"YBR201C-A11" "YBR201C-A" "chrII" "YBR201C-A" 640.660708363051 -1.25207957025632 0.38258070118171 -3.27272015130119 0.00106517883769767 0.0155382615305923 "61"
"YBR218C11" "YBR218C" "chrII" "YBR218C" 3230.54901603386 0.749202854943272 0.299344548618401 2.50281108642583 0.0123211291163674 0.0932766238118492 "61"
"YBR241C11" "YBR241C" "chrII" "YBR241C" 1476.13802108075 -0.973468999979218 0.295259062821826 -3.29699955921982 0.00097723654597937 0.0145207994212413 "61"
"YBR251W11" "YBR251W" "chrII" "YBR251W" 591.036401782441 0.994986946931862 0.278298816224751 3.5752467812451 0.000349897691467794 0.00667193993935346 "61"
"YBR255C-A11" "YBR255C-A" "chrII" "YBR255C-A" 474.817608481721 -0.899039062843374 0.348414182762082 -2.58037447188908 0.00986932296721243 0.0803009276897181 "61"
"YBR257W11" "YBR257W" "chrII" "YBR257W" 247.937959797866 -0.947232656071653 0.363083490162031 -2.60885631469759 0.0090845378637233 0.0757541985740628 "61"
"YBR262C11" "YBR262C" "chrII" "YBR262C" 1704.76226088246 0.761048613441015 0.255461885310748 2.97910826311824 0.00289088616100017 0.0329620020030774 "61"
"YBR265W11" "YBR265W" "chrII" "YBR265W" 754.259236661964 -0.819528156722502 0.273237617064969 -2.99932405181106 0.00270579354154079 0.0311696258073988 "61"
"YBR268W11" "YBR268W" "chrII" "YBR268W" 434.275445660539 0.816150130207098 0.302649713903661 2.69668231197104 0.00700340492679406 0.0625048295942467 "61"
"YBR278W11" "YBR278W" "chrII" "YBR278W" 216.971084016684 -0.997703517887296 0.370909933472272 -2.689880825103 0.00714775399083091 0.0634888736832628 "61"
"YBR282W11" "YBR282W" "chrII" "YBR282W" 339.585969850626 1.12104684401145 0.298596649268578 3.75438521081026 0.000173767455243788 0.00373399527864248 "61"
"YBR285W11" "YBR285W" "chrII" "YBR285W" 826.294294927691 -1.77050559124432 0.336926738876672 -5.25486815664219 1.48130548613524e-07 1.14945190986633e-05 "61"
"YBR296C11" "YBR296C" "chrII" "YBR296C" 251.365969575159 -1.0592346980361 0.412611358453803 -2.56714866504261 0.0102538640370576 0.0821927379842763 "61"
"YCL048W-A11" "YCL048W-A" "chrIII" "YCL048W-A" 77.5582176377985 -3.82294413005253 1.51417297379773 -2.52477371885996 0.0115772807626386 0.089711882969295 "61"
"YCL056C11" "YCL056C" "chrIII" "YCL056C" 395.913639522412 -0.878524224927496 0.356135251790948 -2.46682747778979 0.0136316017457805 0.0996855483686852 "61"
"YCR003W11" "YCR003W" "chrIII" "YCR003W" 194.932032186156 1.30640741628898 0.339089887530421 3.85268763336912 0.000116828389357517 0.00283791396234977 "61"
"YCR004C11" "YCR004C" "chrIII" "YCR004C" 4299.42853340164 -1.15210657531337 0.256075547663867 -4.49908859250263 6.8245414771461e-06 0.000284542636065786 "61"
"YCR007C11" "YCR007C" "chrIII" "YCR007C" 441.652840589784 -0.88390055445312 0.305182144105532 -2.89630494943855 0.00377585285015846 0.0398031884411987 "61"
"YCR010C11" "YCR010C" "chrIII" "YCR010C" 42627.5827525791 -2.71058138132222 0.297177957923164 -9.12107142893499 7.43852492739105e-20 3.80206607415699e-17 "61"
"YCR028C-A11" "YCR028C-A" "chrIII" "YCR028C-A" 2115.34590639057 -0.737384615635577 0.290813184859273 -2.53559554389669 0.0112256301579082 0.0878397698770773 "61"
"YCR037C11" "YCR037C" "chrIII" "YCR037C" 1266.51004323566 0.904800708491962 0.271283330194823 3.33526099020598 0.000852193762776317 0.013116271494852 "61"
"YCR046C11" "YCR046C" "chrIII" "YCR046C" 463.649986153979 1.11069466011855 0.322259185089313 3.44658806175135 0.00056771350723507 0.00958252376109467 "61"
"YCR051W11" "YCR051W" "chrIII" "YCR051W" 579.461679444644 -1.12749553742116 0.325704006110583 -3.46171835859566 0.000536738516193647 0.00922694796915048 "61"
"YCR071C11" "YCR071C" "chrIII" "YCR071C" 353.564989085865 0.744620693058864 0.300802765642211 2.47544496962688 0.0133070267306132 0.0978241557157053 "61"
"YCR076C11" "YCR076C" "chrIII" "YCR076C" 724.266263465568 -0.887153986709246 0.279616618200994 -3.17275129216942 0.00151001818308984 0.019993885947469 "61"
"YCR098C11" "YCR098C" "chrIII" "YCR098C" 599.199456786988 1.84421354556151 0.285975321746264 6.44885556662759 1.12697898530373e-10 1.79898045454055e-08 "61"
"YCR102C11" "YCR102C" "chrIII" "YCR102C" 168.730084409389 0.889784345313421 0.351682480406932 2.53007867859625 0.0114036951657663 0.088681688853754 "61"
"YDL021W11" "YDL021W" "chrIV" "YDL021W" 1882.56177289288 -1.34976013497814 0.356526192662092 -3.78586528215448 0.00015317464576558 0.00342314698356919 "61"
"YDL045W-A11" "YDL045W-A" "chrIV" "YDL045W-A" 292.086961771241 0.833556648187974 0.312891586082667 2.66404302724761 0.00772076865544292 0.0668774177952862 "61"
"YDL046W11" "YDL046W" "chrIV" "YDL046W" 3949.3904680696 -0.739582762662247 0.252544765020568 -2.92852145480827 0.00340578327063464 0.0368907883721083 "61"
"YDL048C11" "YDL048C" "chrIV" "YDL048C" 798.871563825624 0.768479731262331 0.27924548736053 2.75198621301321 0.0059235014648738 0.0555278568527683 "61"
"YDL052C11" "YDL052C" "chrIV" "YDL052C" 351.518625762363 0.972038249379377 0.342755658988157 2.83595098691854 0.00456894571671307 0.0455833923558498 "61"
"YDL055C11" "YDL055C" "chrIV" "YDL055C" 6038.51616304843 -0.889265101271394 0.252668428057395 -3.51949433535634 0.000432370269047609 0.00786857554778173 "61"
"YDL061C11" "YDL061C" "chrIV" "YDL061C" 1190.49201275546 -0.859657610435337 0.312343173353754 -2.75228557488499 0.00591808883116009 0.0555278568527683 "61"
"YDL075W11" "YDL075W" "chrIV" "YDL075W" 3002.19802907218 -0.690531172538289 0.275867089396569 -2.50312994583281 0.0123100337426137 0.0932766238118492 "61"
"YDL078C11" "YDL078C" "chrIV" "YDL078C" 9006.57911735055 -0.669954086178785 0.244738228494144 -2.7374312967 0.00619210524244135 0.0571346546239129 "61"
"YDL079C11" "YDL079C" "chrIV" "YDL079C" 718.408592287424 -0.713277823981941 0.273473880249663 -2.60821188235881 0.00910165968093405 0.0757695351200626 "61"
"YDL085W11" "YDL085W" "chrIV" "YDL085W" 3631.93687260685 -2.24106064333792 0.25648337793628 -8.73764476033486 2.38020589107901e-18 1.02293925488142e-15 "61"
"YDL124W11" "YDL124W" "chrIV" "YDL124W" 3093.233387562 -1.46955352516432 0.283566120412554 -5.18240163185328 2.19046897309484e-07 1.61028291482643e-05 "61"
"YDL125C11" "YDL125C" "chrIV" "YDL125C" 2526.45530968707 -0.8064773907977 0.261844157360879 -3.0799900174446 0.00207007533097717 0.0254746935554394 "61"
"YDL140C11" "YDL140C" "chrIV" "YDL140C" 3119.13592191406 0.978642416461206 0.358539786900721 2.72952250270676 0.00634261202000176 0.0578077868772428 "61"
"YDL198C11" "YDL198C" "chrIV" "YDL198C" 1603.05722994875 1.20143751758362 0.276439829410879 4.34610859131262 1.38573985394509e-05 0.000509350563420475 "61"
"YDL202W11" "YDL202W" "chrIV" "YDL202W" 309.942345637854 1.30115049833339 0.32417799780566 4.01369157419933 5.97764443187278e-05 0.00165332175449867 "61"
"YDL204W11" "YDL204W" "chrIV" "YDL204W" 3549.47704911339 -1.49547930999472 0.34608348468054 -4.32115190753802 1.55216765457478e-05 0.000558638263774635 "61"
"YDL214C11" "YDL214C" "chrIV" "YDL214C" 836.01228951324 -1.34871143050119 0.335246971579013 -4.02303837123051 5.74521319096298e-05 0.00161299025617639 "61"
"YDL222C11" "YDL222C" "chrIV" "YDL222C" 2449.26920942107 -2.01497167142653 0.301116940347327 -6.69165829429036 2.20655637284236e-11 3.99255024988262e-09 "61"
"YDL223C11" "YDL223C" "chrIV" "YDL223C" 6471.25506662412 -2.20620277066228 0.258373582206737 -8.53880939304775 1.3561186031616e-17 5.41188188275992e-15 "61"
"YDR018C11" "YDR018C" "chrIV" "YDR018C" 557.442406636452 -1.07133267276227 0.307078613341601 -3.48878960050044 0.00048521290374502 0.00855168609849661 "61"
"YDR022C11" "YDR022C" "chrIV" "YDR022C" 283.015074048164 -1.13771504977886 0.413598824649056 -2.75076954279121 0.00594554549933211 0.0556411435590762 "61"
"YDR031W11" "YDR031W" "chrIV" "YDR031W" 663.682100758007 0.745519622261813 0.299745551760421 2.4871749318158 0.0128762067200928 0.095537007895297 "61"
"YDR032C11" "YDR032C" "chrIV" "YDR032C" 4255.72428813452 -0.766553208768572 0.250184287543279 -3.06395424067535 0.0021843231813423 0.0264789094989291 "61"
"YDR034W-B11" "YDR034W-B" "chrIV" "YDR034W-B" 124.552955607816 -2.69338730390469 0.605656090468667 -4.44705724303127 8.70546454826562e-06 0.000347410217365429 "61"
"YDR043C11" "YDR043C" "chrIV" "YDR043C" 847.743463976758 -1.0460497681329 0.338215985603696 -3.09284543799951 0.00198247357924464 0.0248351005664603 "61"
"YDR047W11" "YDR047W" "chrIV" "YDR047W" 1392.1037779941 0.860410338099921 0.285796410214129 3.01057083766472 0.00260757116476722 0.0302251039368349 "61"
"YDR059C11" "YDR059C" "chrIV" "YDR059C" 1641.30768303447 -0.889366954880367 0.270157140266767 -3.29203571670237 0.000994649787980028 0.014740340491895 "61"
"YDR070C11" "YDR070C" "chrIV" "YDR070C" 8218.98850883471 -2.93656281130591 0.769230412525839 -3.81753342495057 0.000134792530220546 0.00309204471798452 "61"
"YDR077W11" "YDR077W" "chrIV" "YDR077W" 90249.3993208765 -0.952664186038209 0.256945346793113 -3.70765300064093 0.00020918903021606 0.00434475506251721 "61"
"YDR111C11" "YDR111C" "chrIV" "YDR111C" 1452.29265396813 -1.93049763334227 0.262405430412012 -7.35692714251809 1.88191994677097e-13 4.20571469704375e-11 "61"
"YDR115W11" "YDR115W" "chrIV" "YDR115W" 484.983142849287 0.818640206310538 0.285696919954645 2.8654148824583 0.00416463215828057 0.0425546943741645 "61"
"YDR116C11" "YDR116C" "chrIV" "YDR116C" 573.945878673288 1.44661938904217 0.288255007509306 5.0185403595997 5.20655560364331e-07 3.3824449020413e-05 "61"
"YDR119W-A11" "YDR119W-A" "chrIV" "YDR119W-A" 6751.2728305791 -1.23729371938441 0.290417642287396 -4.26039447755031 2.04066411196335e-05 0.000695194536191417 "61"
"YDR134C11" "YDR134C" "chrIV" "YDR134C" 9878.7359807708 -1.34168352589358 0.282703138904602 -4.74590954699775 2.07571462206564e-06 0.000103544799941792 "61"
"YDR155C11" "YDR155C" "chrIV" "YDR155C" 2995.72806350494 -0.93878502359792 0.310528919491924 -3.02318065941789 0.0025013286905896 0.0293952309410685 "61"
"YDR175C11" "YDR175C" "chrIV" "YDR175C" 758.32938537583 1.13902206259465 0.273924573084881 4.15815948809275 3.20822010876315e-05 0.000979471352331131 "61"
"YDR179C11" "YDR179C" "chrIV" "YDR179C" 221.235494971955 -1.27042778817617 0.419797292735391 -3.02628866398373 0.00247575821928866 0.0292432582899911 "61"
"YDR194C11" "YDR194C" "chrIV" "YDR194C" 512.199606626831 0.772529172311925 0.302385823191714 2.55477973192591 0.0106255013752262 0.0840859436025333 "61"
"YDR204W11" "YDR204W" "chrIV" "YDR204W" 1334.78860613935 -0.89255632676407 0.260980435239832 -3.42001240799465 0.000626182794975601 0.0104121526057401 "61"
"YDR223W11" "YDR223W" "chrIV" "YDR223W" 691.081007805228 -2.03137556213026 0.341351195851811 -5.95098416767267 2.66534870525287e-09 3.46309377122041e-07 "61"
"YDR224C11" "YDR224C" "chrIV" "YDR224C" 5169.86583879724 -0.983744346599672 0.320133892179174 -3.0729153352157 0.00211978619850801 0.0259631293170211 "61"
"YDR225W11" "YDR225W" "chrIV" "YDR225W" 4392.32207662627 -0.988081094290532 0.299537784819949 -3.29868599009792 0.00097138505789252 0.0144723421825214 "61"
"YDR237W11" "YDR237W" "chrIV" "YDR237W" 679.260737440829 1.39526117369657 0.269678491310121 5.17379479141356 2.29386749963521e-07 1.6643945091509e-05 "61"
"YDR256C11" "YDR256C" "chrIV" "YDR256C" 24684.9470218762 -1.19469523876103 0.257524411995504 -4.63915335056425 3.49839400964487e-06 0.000161533283734594 "61"
"YDR258C11" "YDR258C" "chrIV" "YDR258C" 7034.87624017122 0.917188786117612 0.334173819862971 2.74464584476937 0.00605762310523204 0.0562521729887174 "61"
"YDR268W11" "YDR268W" "chrIV" "YDR268W" 220.985757319268 1.00970259625452 0.327235337434653 3.08555489199312 0.00203172717907678 0.0251937783790411 "61"
"YDR270W11" "YDR270W" "chrIV" "YDR270W" 530.390341894433 1.22634534666975 0.336450541827359 3.64494983425831 0.000267443964702433 0.00529861500281026 "61"
"YDR272W11" "YDR272W" "chrIV" "YDR272W" 2079.62934482869 -1.06136198830869 0.316712300951487 -3.35118650308207 0.000804660897753825 0.0126995492535328 "61"
"YDR296W11" "YDR296W" "chrIV" "YDR296W" 923.667821293565 1.13017910975873 0.27507796186136 4.10857744514025 3.98103708558493e-05 0.00117063443142963 "61"
"YDR306C11" "YDR306C" "chrIV" "YDR306C" 1286.85761854557 -0.855898728176351 0.276735946123472 -3.0928353911583 0.00198254069315219 0.0248351005664603 "61"
"YDR316W11" "YDR316W" "chrIV" "YDR316W" 460.85265595005 1.20834467387191 0.289719086751583 4.17074583321462 3.03604336898747e-05 0.000958239750780854 "61"
"YDR322W11" "YDR322W" "chrIV" "YDR322W" 1058.99937522327 1.18422279249524 0.260217775640141 4.55089122786491 5.34191601336456e-06 0.000230587854978082 "61"
"YDR328C11" "YDR328C" "chrIV" "YDR328C" 2110.63734469331 -0.723196604198402 0.27195759457416 -2.65922562424046 0.00783204939075447 0.067725130181896 "61"
"YDR329C11" "YDR329C" "chrIV" "YDR329C" 2013.72763160276 -0.903313356915892 0.270251421889219 -3.3424925227079 0.000830295922398007 0.0129577187665857 "61"
"YDR334W11" "YDR334W" "chrIV" "YDR334W" 1052.69976989303 0.888901222176312 0.308593473754886 2.88049261496165 0.00397054254008871 0.0415869568280712 "61"
"YDR337W11" "YDR337W" "chrIV" "YDR337W" 529.850125518854 1.23339942357829 0.281939908132111 4.37468903125395 1.2160570632894e-05 0.000459061541391748 "61"
"YDR347W11" "YDR347W" "chrIV" "YDR347W" 648.625729535526 1.53561093257476 0.297625514843695 5.15954061727948 2.47556514476366e-07 1.75075727389805e-05 "61"
"YDR357C11" "YDR357C" "chrIV" "YDR357C" 430.953535928874 -1.0347610835632 0.401698211649849 -2.57596636866577 0.00999603684692596 0.0809389244402541 "61"
"YDR361C11" "YDR361C" "chrIV" "YDR361C" 351.955523931039 -0.858023511488431 0.320370417332787 -2.67822328488324 0.00740138602674135 0.0653262934145402 "61"
"YDR374W-A11" "YDR374W-A" "chrIV" "YDR374W-A" 87.6627619482151 -1.5858996082767 0.556763711979058 -2.84842487783462 0.00439362246444224 0.0440703208417214 "61"
"YDR375C11" "YDR375C" "chrIV" "YDR375C" 461.453469376305 1.46598430041358 0.296587515101986 4.94283887812836 7.69931128446201e-07 4.48083876523846e-05 "61"
"YDR380W11" "YDR380W" "chrIV" "YDR380W" 4985.61624940668 -0.94772129532699 0.25465620576195 -3.72157156936874 0.000197986733233331 0.00415846570892714 "61"
"YDR384C11" "YDR384C" "chrIV" "YDR384C" 2794.48275800102 -4.06148876862167 0.323336745496462 -12.5611729108782 3.45177504366751e-36 9.64253358448518e-33 "61"
"YDR399W11" "YDR399W" "chrIV" "YDR399W" 1238.58690953622 -1.48051259372932 0.319574930422584 -4.63275574142063 3.60830174287823e-06 0.000165242474077546 "61"
"YDR405W11" "YDR405W" "chrIV" "YDR405W" 1184.97649386724 0.976599265317614 0.303567508392606 3.21707441777521 0.00129505002663711 0.0177339325951508 "61"
"YDR418W11" "YDR418W" "chrIV" "YDR418W" 1029.00040632081 -0.685235046746803 0.269277711119142 -2.54471505977567 0.0109366942011963 0.0859399585120728 "61"
"YDR430C11" "YDR430C" "chrIV" "YDR430C" 439.735257578537 0.949024789969565 0.300015947616439 3.16324781235584 0.00156019461220712 0.0205101348197675 "61"
"YDR447C11" "YDR447C" "chrIV" "YDR447C" 1815.70127494091 -0.854164930895367 0.339220185496643 -2.51802506871697 0.0118014921157303 0.0908194716950207 "61"
"YDR461C-A11" "YDR461C-A" "chrIV" "YDR461C-A" 274.217351910698 -1.4797445232394 0.365914977154575 -4.04395724587765 5.25565072991603e-05 0.00149052388974827 "61"
"YDR471W11" "YDR471W" "chrIV" "YDR471W" 1409.0436945581 -0.932415917387683 0.279469247131099 -3.33638111155138 0.000848767224722941 0.013099620123003 "61"
"YDR493W11" "YDR493W" "chrIV" "YDR493W" 240.491472035652 0.893551991136079 0.324620757760681 2.75260275190051 0.00591235895301 0.0555278568527683 "61"
"YDR494W11" "YDR494W" "chrIV" "YDR494W" 1406.95021828602 0.820304216091274 0.265623395164561 3.08822276585643 0.00201357470282622 0.0250553270928509 "61"
"YDR511W11" "YDR511W" "chrIV" "YDR511W" 508.516406806853 0.762257209674379 0.285518332659214 2.66973123082848 0.007591198409959 0.0658571824789456 "61"
"YDR515W11" "YDR515W" "chrIV" "YDR515W" 229.063135812976 0.964068640138986 0.322578923802838 2.98862873238498 0.00280232421083898 0.0321959068968177 "61"
"YDR536W11" "YDR536W" "chrIV" "YDR536W" 2018.18262245202 0.69813145988346 0.254379070482106 2.74445322313799 0.00606117919083728 0.0562521729887174 "61"
"YDR540C11" "YDR540C" "chrIV" "YDR540C" 64.8636711990511 -1.46254011645916 0.547803377866299 -2.66982675819886 0.0075890391587111 0.0658571824789456 "61"
"YEL031W11" "YEL031W" "chrV" "YEL031W" 1680.24807880738 0.99922632914767 0.3377604424772 2.95838767210024 0.0030925292785321 0.0342816688078549 "61"
"YEL050C11" "YEL050C" "chrV" "YEL050C" 687.733333347396 1.40780909477662 0.280419084553402 5.02037547486722 5.15705741392804e-07 3.3824449020413e-05 "61"
"YEL050W-A11" "YEL050W-A" "chrV" "YEL050W-A" 47.0839459851296 1.74612829533624 0.526433681606909 3.31690079176978 0.000910219311317908 0.0138461126623102 "61"
"YEL052W11" "YEL052W" "chrV" "YEL052W" 1767.38372717891 0.797625980749057 0.265285712578198 3.00666769045824 0.00264128328093942 0.0305524838314877 "61"
"YEL057C11" "YEL057C" "chrV" "YEL057C" 150.882838965226 -1.05862587031807 0.401069403718477 -2.63950792681547 0.00830264815608913 0.0705952548043876 "61"
"YEL060C11" "YEL060C" "chrV" "YEL060C" 10508.7374704635 -0.745832175644406 0.29608966189792 -2.51894027931829 0.01177086194336 0.0907102370984279 "61"
"YER002W11" "YER002W" "chrV" "YER002W" 852.516393762447 -1.07442803345995 0.374305924872353 -2.87045425162948 0.00409882503159405 0.0422511724197712 "61"
"YER010C11" "YER010C" "chrV" "YER010C" 1047.10450968766 -0.792292645266461 0.276570350960371 -2.86470564366455 0.00417397038071275 0.0425546943741645 "61"
"YER015W11" "YER015W" "chrV" "YER015W" 9636.92026796795 -1.02784220360308 0.340132090826671 -3.02189129260038 0.00251200742030014 0.0293952309410685 "61"
"YER017C11" "YER017C" "chrV" "YER017C" 1278.86764213546 0.991144635715183 0.319880657126786 3.09848255476835 0.00194514421638132 0.0244780892089398 "61"
"YER030W11" "YER030W" "chrV" "YER030W" 1434.8489899331 -1.1154271585294 0.333862144419098 -3.34098123185 0.000834828661313301 0.0129585588976244 "61"
"YER042W11" "YER042W" "chrV" "YER042W" 826.263659667638 -0.828120852421352 0.324953922248115 -2.54842547119357 0.0108210405708516 0.0852710206901947 "61"
"YER043C11" "YER043C" "chrV" "YER043C" 2123.20648366988 0.861817040587646 0.308773517310424 2.79109765660771 0.0052529620628931 0.050775603884747 "61"
