"genesNoAneu$GENEID" "genesNoAneu$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YAR002C-A7" "YAR002C-A" "chrI" "YAR002C-A" 1510.69572182407 -0.872617825262761 0.319508270345768 -2.7311275051454 0.00632880474559394 0.0329875068406309 "9"
"YAR015W7" "YAR015W" "chrI" "YAR015W" 1539.35046928065 -1.3777151054321 0.358734745282028 -3.84048415591575 0.000123957423446997 0.00360731878530148 "9"
"YAR027W7" "YAR027W" "chrI" "YAR027W" 299.347006046105 -0.820105572646196 0.224521101769261 -3.65268817132839 0.000261548107963231 0.00528611856298475 "9"
"YAR033W7" "YAR033W" "chrI" "YAR033W" 87.7054567238584 -0.570101154527075 0.184398034687348 -3.09168780184506 0.00199863303978606 0.016018527892042 "9"
"YBL001C7" "YBL001C" "chrII" "YBL001C" 2399.02736394082 -1.04943251948774 0.309456187870832 -3.39121517235836 0.00069997482722106 0.0086651050486407 "9"
"YBL004W7" "YBL004W" "chrII" "YBL004W" 977.080165607613 0.734139436865233 0.214963901714605 3.4151754364782 0.000641302910493675 0.0082480993379944 "9"
"YBL007C7" "YBL007C" "chrII" "YBL007C" 1884.43478555849 0.767575164674671 0.245189068082098 3.13054399479858 0.00175255042489831 0.0148679679927633 "9"
"YBL008W7" "YBL008W" "chrII" "YBL008W" 208.791471878066 1.17807576197904 0.22909283087913 5.1423510611757 2.79242043576344e-07 0.000138271351910886 "9"
"YBL011W7" "YBL011W" "chrII" "YBL011W" 521.238946336188 1.05644969597466 0.306818960763412 3.44323471191629 0.000578420031877511 0.00768897500987957 "9"
"YBL014C7" "YBL014C" "chrII" "YBL014C" 232.778408135707 1.03544452810703 0.200082292920745 5.17509327283244 2.34614394137036e-07 0.00012673442999657 "9"
"YBL017C7" "YBL017C" "chrII" "YBL017C" 1926.38785912975 0.802860620746427 0.225022339164827 3.56791518444903 0.000362421376550054 0.00623670806622684 "9"
"YBL022C7" "YBL022C" "chrII" "YBL022C" 1543.69085904322 1.17190174184628 0.353216599233422 3.31779917588708 0.000912273721432229 0.0100383897273154 "9"
"YBL026W7" "YBL026W" "chrII" "YBL026W" 518.645833286265 -0.869447490110072 0.238123087436284 -3.65125238157646 0.000263011848881489 0.00529768273238578 "9"
"YBL028C7" "YBL028C" "chrII" "YBL028C" 152.442212333091 -0.859467428360498 0.338585019552949 -2.53840949459399 0.0111588572419716 0.0484692468799673 "9"
"YBL029C-A7" "YBL029C-A" "chrII" "YBL029C-A" 1311.71023088255 -0.909454268616489 0.292284564264762 -3.11153711077493 0.00186921501744663 0.0154447165973067 "9"
"YBL039W-B7" "YBL039W-B" "chrII" "YBL039W-B" 222.028775151476 -1.09902941922733 0.306401182801079 -3.58689679060684 0.000337092265855472 0.00596131620152742 "9"
"YBL041W7" "YBL041W" "chrII" "YBL041W" 1763.73989815122 -0.455058306339402 0.124820849197275 -3.64569147915505 0.000268753811952858 0.00539505118454014 "9"
"YBL048W7" "YBL048W" "chrII" "YBL048W" 655.01006756138 -0.818508804359023 0.37269348192811 -2.19619833468648 0.028112888654302 0.0904912158092431 "9"
"YBL049W7" "YBL049W" "chrII" "YBL049W" 1450.79365369615 -0.975724070337419 0.342704303852059 -2.8471310671331 0.00442532589661548 0.0263084298488928 "9"
"YBL051C7" "YBL051C" "chrII" "YBL051C" 641.782165980908 0.8711300709013 0.299474281739066 2.90886438008163 0.00363971335234836 0.0231059580551858 "9"
"YBL061C7" "YBL061C" "chrII" "YBL061C" 406.157576028845 0.701507640544962 0.269324438753357 2.60469359480367 0.00921654812611964 0.0424734608167346 "9"
"YBL064C7" "YBL064C" "chrII" "YBL064C" 12029.1429115612 -0.675646642750055 0.178409165669298 -3.78706239791762 0.000153811129149367 0.00391436894510928 "9"
"YBL076C7" "YBL076C" "chrII" "YBL076C" 2437.64392842908 0.57141059505387 0.190377651699654 3.00145836421674 0.00269708739434246 0.0193551851415252 "9"
"YBL077W7" "YBL077W" "chrII" "YBL077W" 16.2483913825484 1.24030673455802 0.401491303184784 3.08924931802862 0.00201508710217493 0.0160936123133379 "9"
"YBL078C7" "YBL078C" "chrII" "YBL078C" 1458.91424020308 -0.672033213814292 0.256066306749784 -2.62444998072695 0.00869917071563579 0.0407011593640219 "9"
"YBL081W7" "YBL081W" "chrII" "YBL081W" 142.9639406205 0.655913487148213 0.30514809246991 2.1494923394053 0.0316321293390557 0.0994076484932635 "9"
"YBL084C7" "YBL084C" "chrII" "YBL084C" 681.717592470778 1.0091053975606 0.317448314879908 3.17880218687678 0.00148577385814143 0.0135180203948851 "9"
"YBL085W7" "YBL085W" "chrII" "YBL085W" 438.690990167699 1.10831441508328 0.312397454405498 3.5477703145579 0.000391242897525686 0.00651015067880346 "9"
"YBL098W7" "YBL098W" "chrII" "YBL098W" 1372.4659468645 -1.20187832792905 0.319720255845526 -3.75915603079506 0.000171980008487974 0.00412058552594975 "9"
"YBL102W7" "YBL102W" "chrII" "YBL102W" 1209.36671283889 -0.549961577722966 0.157663736700068 -3.48819322206721 0.000489510962874722 0.00714661951204323 "9"
"YBL104C7" "YBL104C" "chrII" "YBL104C" 368.683627691758 0.586525738104668 0.162060463450482 3.61917845732857 0.000297782627474949 0.00570975562425144 "9"
"YBR002C7" "YBR002C" "chrII" "YBR002C" 299.337329870747 0.916454993920835 0.273953417508767 3.34529498574883 0.000826599966919065 0.00937339122792573 "9"
"YBR003W7" "YBR003W" "chrII" "YBR003W" 837.152928327265 1.12052072151764 0.29968502665964 3.73899468387602 0.000186342592607327 0.00439384002092357 "9"
"YBR004C7" "YBR004C" "chrII" "YBR004C" 568.817437915186 1.22842504496509 0.358513860679373 3.42643668681949 0.000615337995074373 0.00807138712302854 "9"
"YBR007C7" "YBR007C" "chrII" "YBR007C" 189.487382478052 1.09716895544634 0.363359663903485 3.01951224761636 0.00254163491088567 0.0185250572283752 "9"
"YBR008C7" "YBR008C" "chrII" "YBR008C" 311.267543068091 0.696174312252047 0.213617959838637 3.25896901542325 0.00112391882112913 0.0114159412566654 "9"
"YBR009C7" "YBR009C" "chrII" "YBR009C" 2904.45940458127 -0.81418545011902 0.342835089700641 -2.3748603179154 0.0175843963155167 0.0655910124964222 "9"
"YBR011C7" "YBR011C" "chrII" "YBR011C" 8419.27298673819 -0.32647596713477 0.148844523271532 -2.19340261877953 0.0283136187464679 0.0909894659770213 "9"
"YBR014C7" "YBR014C" "chrII" "YBR014C" 1083.24795779925 -0.907748365827601 0.195828090915476 -4.63543489386007 3.63132068839878e-06 0.000634626692072515 "9"
"YBR017C7" "YBR017C" "chrII" "YBR017C" 824.792361313447 0.373149008135382 0.152545620137094 2.44614698081814 0.0144654913446767 0.0576098857708236 "9"
"YBR020W7" "YBR020W" "chrII" "YBR020W" 100.476965915337 0.525581437908331 0.210558755883181 2.49612720071316 0.0125802965537075 0.0526589796836543 "9"
"YBR022W7" "YBR022W" "chrII" "YBR022W" 155.78967052946 0.728979571410367 0.260206193606339 2.80154580990961 0.00510085609814124 0.0289681263175548 "9"
"YBR023C7" "YBR023C" "chrII" "YBR023C" 822.689789206529 0.54474004904129 0.196455325792675 2.77284439525029 0.00557267473871494 0.0304698608472422 "9"
"YBR026C7" "YBR026C" "chrII" "YBR026C" 7109.10306699872 -1.78680843182274 0.541344898964796 -3.30068397289718 0.000969684565192109 0.0104192869554639 "9"
"YBR028C7" "YBR028C" "chrII" "YBR028C" 286.851774170142 0.5458212443194 0.222875423820254 2.44899700004428 0.0143516431523824 0.0572331970546687 "9"
"YBR030W7" "YBR030W" "chrII" "YBR030W" 207.466180669721 0.468555811966583 0.199463258437218 2.34908331307575 0.0188494194200175 0.0683994181305088 "9"
"YBR035C7" "YBR035C" "chrII" "YBR035C" 3031.35859192672 -0.512510351266891 0.151090937445864 -3.39206546686842 0.000697810015188754 0.00865634052244588 "9"
"YBR037C7" "YBR037C" "chrII" "YBR037C" 699.503455306662 1.15166314710026 0.329521025639721 3.49496104190759 0.000477287777679164 0.00710117816331209 "9"
"YBR039W7" "YBR039W" "chrII" "YBR039W" 13883.7671251458 -0.541961057903544 0.178674974978288 -3.03322307989354 0.00242910265304519 0.017885660426759 "9"
"YBR041W7" "YBR041W" "chrII" "YBR041W" 443.846075020604 0.970735579572257 0.235799793810848 4.11677874642653 3.88953074579365e-05 0.00207233978815164 "9"
"YBR042C7" "YBR042C" "chrII" "YBR042C" 179.303003736409 0.714505747114078 0.17672815835139 4.04296493427732 5.33883680204971e-05 0.00244025909829072 "9"
"YBR043C7" "YBR043C" "chrII" "YBR043C" 2274.53865274082 -0.898322774351989 0.408816945279364 -2.19737167141671 0.0280290102242785 0.0903205993846975 "9"
"YBR044C7" "YBR044C" "chrII" "YBR044C" 815.774835781494 0.592963014547253 0.247326379054034 2.39749199747798 0.0165357399736653 0.0632273918426764 "9"
"YBR047W7" "YBR047W" "chrII" "YBR047W" 2309.84058987387 -0.806730094832272 0.308611567926577 -2.61406304453307 0.00896785250397754 0.0416630020161333 "9"
"YBR053C7" "YBR053C" "chrII" "YBR053C" 2058.69874850407 -0.670428021320918 0.190462779975563 -3.51999493762999 0.000434506113509015 0.0068122304128511 "9"
"YBR057C7" "YBR057C" "chrII" "YBR057C" 1011.6332694356 -0.561775266220644 0.155775538318212 -3.6063124691187 0.000312904794271085 0.00582846485128147 "9"
"YBR058C-A7" "YBR058C-A" "chrII" "YBR058C-A" 434.909165222365 -0.753800292222467 0.32983844227244 -2.2853621519345 0.022323600420865 0.077345092536898 "9"
"YBR059C7" "YBR059C" "chrII" "YBR059C" 1212.26264721327 0.414830143040037 0.185469440671573 2.2366495609086 0.0253429777410602 0.0842445616962599 "9"
"YBR062C7" "YBR062C" "chrII" "YBR062C" 604.85336471122 -0.59356116969824 0.226322195189842 -2.62263791317662 0.00874551939902794 0.0408752640764096 "9"
"YBR067C7" "YBR067C" "chrII" "YBR067C" 7706.86846747032 -3.0253980207976 1.02579250113969 -2.94932748819696 0.00319599234120441 0.0212660543017207 "9"
"YBR068C7" "YBR068C" "chrII" "YBR068C" 4607.62331728597 1.65470197221634 0.469755286386099 3.52247653229455 0.000430466199069881 0.00678469537101653 "9"
"YBR071W7" "YBR071W" "chrII" "YBR071W" 1410.42147512784 -1.05849306737922 0.430680595583667 -2.45772175072046 0.0140080193780519 0.056316408081451 "9"
"YBR072W7" "YBR072W" "chrII" "YBR072W" 1655.28176160827 -1.333892158104 0.457100531790958 -2.91815927861143 0.00353309502876522 0.0226460836397122 "9"
"YBR073W7" "YBR073W" "chrII" "YBR073W" 191.96563270083 0.843138884298254 0.296079880445785 2.84767368532034 0.00441779792389293 0.0263031615869457 "9"
"YBR074W7" "YBR074W" "chrII" "YBR074W" 764.52699739165 0.397651225307732 0.132785563328571 2.99468718842398 0.00275759716373487 0.0196470531737561 "9"
"YBR076C-A7" "YBR076C-A" "chrII" "YBR076C-A" 314.605254072499 -0.794692036891384 0.354997578475376 -2.23858438782705 0.0252166276063184 0.0839894625766501 "9"
"YBR077C7" "YBR077C" "chrII" "YBR077C" 594.078363794222 -0.752055914038621 0.219636069990281 -3.424100213011 0.000620643355291197 0.00808741845864099 "9"
"YBR085W7" "YBR085W" "chrII" "YBR085W" 11.5019760375546 2.06662847223582 0.69226572497712 2.98531098344371 0.00284343521191233 0.0199079997099893 "9"
"YBR098W7" "YBR098W" "chrII" "YBR098W" 272.198219735072 0.649058486145223 0.173730243306082 3.736013222532 0.000188559883376721 0.00440274962078766 "9"
"YBR103C-A7" "YBR103C-A" "chrII" "YBR103C-A" 7.46665434008482 1.90569443491826 0.623718078793872 3.05537790182936 0.00225686930085186 0.0172147848339689 "9"
"YBR105C7" "YBR105C" "chrII" "YBR105C" 830.827412944572 1.41410056165363 0.629828104091435 2.24521667494269 0.0247876489087058 0.0829792731355098 "9"
"YBR109C7" "YBR109C" "chrII" "YBR109C" 2104.80941530763 -0.6767336747101 0.186133944314519 -3.63573488544675 0.000279329255162765 0.00549594183502367 "9"
"YBR111C7" "YBR111C" "chrII" "YBR111C" 1736.34071912684 -0.519764977728886 0.206868828436074 -2.51253406159983 0.012010729716005 0.0508317350231493 "9"
"YBR112C7" "YBR112C" "chrII" "YBR112C" 747.358668696628 0.541276323757833 0.232046710905746 2.33261795284697 0.0196985183015898 0.0706388628533776 "9"
"YBR114W7" "YBR114W" "chrII" "YBR114W" 407.234513657138 1.46394844003677 0.519410087949285 2.81848287894576 0.00483967651805946 0.0280399938170449 "9"
"YBR122C7" "YBR122C" "chrII" "YBR122C" 998.427200049057 0.744351534359892 0.333052695253429 2.23493622771464 0.0254553207781791 0.0845002883038773 "9"
"YBR130C7" "YBR130C" "chrII" "YBR130C" 308.805392172309 0.542318701447718 0.193520987963389 2.80237666805585 0.00508775234903667 0.028945778541438 "9"
"YBR132C7" "YBR132C" "chrII" "YBR132C" 1569.95610571431 1.36605031698966 0.430782459964372 3.17109084966607 0.00152572354845774 0.0137126948409331 "9"
"YBR137W7" "YBR137W" "chrII" "YBR137W" 627.717645001101 -0.677582273671385 0.201811726140554 -3.35749704256271 0.000791024997796662 0.00921621673903483 "9"
"YBR145W7" "YBR145W" "chrII" "YBR145W" 1009.6531117057 -0.60684647283218 0.27072237117809 -2.24158229034193 0.0250219325801376 0.0835372885441787 "9"
"YBR146W7" "YBR146W" "chrII" "YBR146W" 1277.4834921061 1.04486581467295 0.364102174487804 2.86970495615085 0.00412178126088508 0.025068192683909 "9"
"YBR147W7" "YBR147W" "chrII" "YBR147W" 1387.08419736796 -0.802257614288924 0.267815326472174 -2.99556274413696 0.00274970365132512 0.019614332648468 "9"
"YBR149W7" "YBR149W" "chrII" "YBR149W" 10859.3671175358 -0.930694762981211 0.249546801988585 -3.729539932248 0.000193459696719231 0.004458562860135 "9"
"YBR150C7" "YBR150C" "chrII" "YBR150C" 417.126083699996 1.07194461702578 0.353225309498622 3.03473332232995 0.00241699026631406 0.0178628807990524 "9"
"YBR152W7" "YBR152W" "chrII" "YBR152W" 79.799549587498 0.526593342375916 0.222832925759596 2.36317564193379 0.0181483007402012 0.0670805827586278 "9"
"YBR160W7" "YBR160W" "chrII" "YBR160W" 789.62888868863 -0.5750144784393 0.259055848255895 -2.21965449655204 0.0264765511592532 0.0869672012096641 "9"
"YBR161W7" "YBR161W" "chrII" "YBR161W" 185.772029032888 0.80836919237905 0.265285650599419 3.04716516160042 0.00231936621053341 0.0174513687429328 "9"
"YBR163W7" "YBR163W" "chrII" "YBR163W" 232.361863816578 0.62466703290502 0.208656457804389 2.993758446195 0.0027659927995374 0.0196597239412096 "9"
"YBR164C7" "YBR164C" "chrII" "YBR164C" 363.623019511077 -0.382479014098898 0.169335638547996 -2.25870358643074 0.0239347751609391 0.0811509438278674 "9"
"YBR167C7" "YBR167C" "chrII" "YBR167C" 321.341571185968 -1.62668899292836 0.373276006983657 -4.35787182271155 1.33351530426795e-05 0.00122325111857216 "9"
"YBR168W7" "YBR168W" "chrII" "YBR168W" 235.482284788948 -0.893753356507286 0.374335091304479 -2.38757567021767 0.0169882619864452 0.0640855276051729 "9"
"YBR171W7" "YBR171W" "chrII" "YBR171W" 382.230590635172 -0.836668142615465 0.339246888867474 -2.46625148253697 0.0136791192000855 0.0555959824123859 "9"
"YBR172C7" "YBR172C" "chrII" "YBR172C" 1063.29393246556 0.544660054942197 0.223886881845049 2.43274661942522 0.0150115333977459 0.0591894701057771 "9"
"YBR173C7" "YBR173C" "chrII" "YBR173C" 1957.21077757298 -1.04300020522941 0.380930217351847 -2.73803483609189 0.00619755182565906 0.0326181159858868 "9"
"YBR175W7" "YBR175W" "chrII" "YBR175W" 64.8686606629812 1.09922207573284 0.342319014453369 3.21110434805419 0.00132868540045025 0.0125609295257888 "9"
"YBR183W7" "YBR183W" "chrII" "YBR183W" 877.934201959936 1.20452466482165 0.426095189982571 2.82689101670198 0.0047145670305318 0.027518622097662 "9"
"YBR185C7" "YBR185C" "chrII" "YBR185C" 1071.96267567935 1.06392800578373 0.418202874130882 2.54404757020097 0.0109805231212314 0.0481106480451557 "9"
"YBR188C7" "YBR188C" "chrII" "YBR188C" 219.669457079341 -0.896212893500083 0.277627649998085 -3.22811108153768 0.0012522812881834 0.0120017022812674 "9"
"YBR192W7" "YBR192W" "chrII" "YBR192W" 325.75300795651 0.693126583840674 0.246285669838975 2.8143195838144 0.00490273008090828 0.0282013767093485 "9"
"YBR193C7" "YBR193C" "chrII" "YBR193C" 321.29791021237 -0.642057621172778 0.162941111759657 -3.94042739882511 8.21875477369789e-05 0.00294464341269278 "9"
"YBR195C7" "YBR195C" "chrII" "YBR195C" 106.423762421809 0.696460123163886 0.29923593054225 2.32746155149824 0.0199712097953456 0.0712298491020069 "9"
"YBR201C-A7" "YBR201C-A" "chrII" "YBR201C-A" 565.783623554691 -1.71560764989158 0.50433189976753 -3.40174327795323 0.000673605391627747 0.00853424997239247 "9"
"YBR207W7" "YBR207W" "chrII" "YBR207W" 1022.77173033136 0.256894155060312 0.0972940363990111 2.64038953021506 0.00830083890685329 0.0394904601957744 "9"
"YBR208C7" "YBR208C" "chrII" "YBR208C" 920.66549549571 1.05995875540639 0.344069053897229 3.0806570466026 0.00207406074981218 0.016344919065496 "9"
"YBR210W7" "YBR210W" "chrII" "YBR210W" 254.726408062616 -0.483217593133675 0.20571494460416 -2.34896688747379 0.0188553091379625 0.0683994181305088 "9"
"YBR213W7" "YBR213W" "chrII" "YBR213W" 21.3699051427832 1.09847418326699 0.446906117156614 2.4579528923343 0.0139990155003368 0.056316408081451 "9"
"YBR221C7" "YBR221C" "chrII" "YBR221C" 7705.996300968 -0.531873843526196 0.179095846830862 -2.96977206863149 0.00299108012513794 0.0204758042667853 "9"
"YBR230C7" "YBR230C" "chrII" "YBR230C" 11188.6562118161 -1.04491588627819 0.295039128908117 -3.54161798858755 0.000400463457209286 0.00651383841256435 "9"
"YBR237W7" "YBR237W" "chrII" "YBR237W" 788.702864174498 0.331717450168653 0.144533224317814 2.29509479038009 0.021759344888604 0.0758020543972723 "9"
"YBR238C7" "YBR238C" "chrII" "YBR238C" 55.855870194093 1.74580032239505 0.420386358175467 4.15284722837357 3.32559717645234e-05 0.00199289842496731 "9"
"YBR242W7" "YBR242W" "chrII" "YBR242W" 762.580683503964 -0.995860971038332 0.323731319500812 -3.07619594104744 0.00210530052349681 0.0165472165484366 "9"
"YBR251W7" "YBR251W" "chrII" "YBR251W" 820.332281634779 1.06901117780434 0.333461500919753 3.20580089412359 0.00135337754785657 0.0126070208952333 "9"
"YBR255C-A7" "YBR255C-A" "chrII" "YBR255C-A" 421.938204159019 -0.909886500454669 0.217864447382915 -4.17638816881153 3.00041300618749e-05 0.00183798495698619 "9"
"YBR256C7" "YBR256C" "chrII" "YBR256C" 3566.52554917419 -0.996237777756564 0.29649274612046 -3.36007470938871 0.000783694031845657 0.00916675184493483 "9"
"YBR257W7" "YBR257W" "chrII" "YBR257W" 250.623116730711 -0.575007421457163 0.24756443253514 -2.32265764338157 0.0202282197919185 0.0720168256462431 "9"
"YBR260C7" "YBR260C" "chrII" "YBR260C" 246.097471474043 0.69447437224557 0.25348984843724 2.73965358584176 0.00616714917830126 0.0325172945569995 "9"
"YBR265W7" "YBR265W" "chrII" "YBR265W" 669.7702386137 -0.795115619920134 0.292470013207763 -2.7186227100667 0.0065728009438151 0.0337559059707427 "9"
"YBR269C7" "YBR269C" "chrII" "YBR269C" 1820.62942194395 -0.701043734424025 0.185653553953072 -3.77608572255627 0.000160730722883227 0.00399719349278245 "9"
"YBR278W7" "YBR278W" "chrII" "YBR278W" 209.978722399158 -0.967644331446607 0.301584446469943 -3.20853526358179 0.00134059431262848 0.0125842202300765 "9"
"YBR281C7" "YBR281C" "chrII" "YBR281C" 390.11170812201 0.626279673781621 0.180745336805616 3.46498385435614 0.000533682057539187 0.00737474136255313 "9"
"YBR282W7" "YBR282W" "chrII" "YBR282W" 487.437941251059 1.08617832584616 0.39109445478065 2.77727876877048 0.00549729652854337 0.0303284034304396 "9"
"YBR284W7" "YBR284W" "chrII" "YBR284W" 253.934728818408 1.82758222683982 0.495515962716344 3.68824087284956 0.00022764973194577 0.00486580829935886 "9"
"YBR285W7" "YBR285W" "chrII" "YBR285W" 674.983341124409 -1.6237676679469 0.522676779110164 -3.10663823771031 0.00190041971787666 0.0155281165865472 "9"
"YBR297W7" "YBR297W" "chrII" "YBR297W" 1694.02714659362 0.521108308423567 0.189584952105553 2.74867969549311 0.00600007438407121 0.0318325374912063 "9"
"YBR298C7" "YBR298C" "chrII" "YBR298C" 4047.20557331978 0.82312793381321 0.34860075402617 2.36123394544183 0.0182435263680862 0.0672058485301726 "9"
"YCL001W7" "YCL001W" "chrIII" "YCL001W" 778.524341211449 -0.594553597680036 0.22193897461917 -2.67890576092029 0.00740488033658229 0.0365750614796109 "9"
"YCL017C7" "YCL017C" "chrIII" "YCL017C" 1860.55886897341 0.318115328178827 0.133507588877227 2.38275090467977 0.0172123402866838 0.06473147214144 "9"
"YCL024W7" "YCL024W" "chrIII" "YCL024W" 170.761276713514 0.785484751700867 0.261997240929485 2.99806497547154 0.00272725863254076 0.0195010478875538 "9"
"YCL026C-B7" "YCL026C-B" "chrIII" "YCL026C-B" 94.8954459900037 1.31341358635256 0.443230498040487 2.96327439596132 0.00305486708796677 0.020674282729725 "9"
"YCL033C7" "YCL033C" "chrIII" "YCL033C" 1259.95694901163 -1.18792441935006 0.466369267957526 -2.54717559875375 0.0108826790162948 0.0478999101591287 "9"
"YCL035C7" "YCL035C" "chrIII" "YCL035C" 3656.15190195786 -0.834925771809879 0.295898582672082 -2.82166195008495 0.00479202428706816 0.0278213720337128 "9"
"YCL036W7" "YCL036W" "chrIII" "YCL036W" 129.772095943499 1.19955823422771 0.400907803068946 2.99210498035982 0.0027809976060467 0.0197322226373656 "9"
"YCL039W7" "YCL039W" "chrIII" "YCL039W" 639.808670497468 0.596983735623784 0.19795262266979 3.01579098863282 0.00257298959895179 0.0186903474290606 "9"
"YCL044C7" "YCL044C" "chrIII" "YCL044C" 222.987852764087 0.512282249761715 0.22889530764772 2.23806357162263 0.0252505847445355 0.084055447928308 "9"
"YCL045C7" "YCL045C" "chrIII" "YCL045C" 864.896985377276 0.633971327807717 0.14170515722719 4.47387618215825 7.81201869122554e-06 0.000887125308186043 "9"
"YCL047C7" "YCL047C" "chrIII" "YCL047C" 96.3577865632289 0.836665148283345 0.35300518941596 2.37012138452579 0.0178112191523903 0.06619870732518 "9"
"YCL051W7" "YCL051W" "chrIII" "YCL051W" 661.614363270196 0.644285937097166 0.290883555096566 2.21492733366545 0.026799539132484 0.087483311216534 "9"
"YCL056C7" "YCL056C" "chrIII" "YCL056C" 362.159304007041 -0.824022274101272 0.301636757780413 -2.73183639873609 0.00631522007311688 0.0329875068406309 "9"
"YCR003W7" "YCR003W" "chrIII" "YCR003W" 321.631230625739 1.48711132434694 0.478115149396796 3.11036227616532 0.00187665523110997 0.0154447165973067 "9"
"YCR004C7" "YCR004C" "chrIII" "YCR004C" 3535.95940843077 -1.20741256876586 0.385801474060272 -3.12962145027273 0.00175805471297585 0.0148808562742201 "9"
"YCR007C7" "YCR007C" "chrIII" "YCR007C" 434.001455811006 -1.01160536789386 0.28079669002994 -3.60262568545945 0.000317368877990824 0.00585384192157299 "9"
"YCR010C7" "YCR010C" "chrIII" "YCR010C" 28487.9449361809 -2.97712986328872 0.954666463295383 -3.11850261609909 0.00182565647197893 0.0151709081952044 "9"
"YCR018C7" "YCR018C" "chrIII" "YCR018C" 38.2754264625715 0.977340441120768 0.450681748692972 2.16858225112325 0.0301505022441892 0.0956719290490884 "9"
"YCR020C7" "YCR020C" "chrIII" "YCR020C" 555.574356674631 0.804801164818973 0.371133444101102 2.16849539595718 0.0301571058749483 0.0956719290490884 "9"
"YCR024C7" "YCR024C" "chrIII" "YCR024C" 286.142179458322 0.856578331850453 0.337646584069175 2.53690803421533 0.0112067807055142 0.0486386173026964 "9"
"YCR025C7" "YCR025C" "chrIII" "YCR025C" 34.6404015851446 1.16153841651354 0.442365009592082 2.62574659235509 0.0086661411520095 0.0406402488314913 "9"
