"genesNoAneu$GENEID" "genesNoAneu$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YAR002C-A6" "YAR002C-A" "chrI" "YAR002C-A" 1510.69572182407 -0.97076834189635 0.319112561628056 -3.0420875221698 0.00235879479159957 0.0100983860122358 "8"
"YAR007C6" "YAR007C" "chrI" "YAR007C" 1241.40394047749 -0.90538367703996 0.301621196929177 -3.00172430272714 0.00269473582576313 0.0112105362549581 "8"
"YAR008W6" "YAR008W" "chrI" "YAR008W" 343.398076539495 -0.794193901023554 0.341321397449547 -2.3268213096454 0.0200052973548209 0.0560112084454271 "8"
"YAR015W6" "YAR015W" "chrI" "YAR015W" 1539.35046928065 -1.47463452454124 0.358207808827382 -4.11670122259075 3.89083529978169e-05 0.000393668475012282 "8"
"YAR018C6" "YAR018C" "chrI" "YAR018C" 282.455440360838 -0.59054705204545 0.189821363576363 -3.11106737892482 0.00187218656571019 0.0084357560854376 "8"
"YAR019C6" "YAR019C" "chrI" "YAR019C" 385.205180925694 0.608271474380405 0.224917094535319 2.70442527117426 0.00686005555160568 0.0237053456791651 "8"
"YAR020C6" "YAR020C" "chrI" "YAR020C" 65.4415106428273 0.682347427086633 0.31651530047763 2.15581182349464 0.0311348847528391 0.0785936535492246 "8"
"YAR028W6" "YAR028W" "chrI" "YAR028W" 277.164446222608 0.815774515798974 0.248269291624711 3.28584542397662 0.00102214856129439 0.0051964822417121 "8"
"YAR029W6" "YAR029W" "chrI" "YAR029W" 63.5310214768949 0.940656221278121 0.343226320735374 2.74062962089484 0.00614888269773182 0.0216594830982211 "8"
"YAR030C6" "YAR030C" "chrI" "YAR030C" 124.616325348971 1.03311427869571 0.258171446554599 4.00165972063539 6.35975049500843e-05 0.00057563656749842 "8"
"YAR031W6" "YAR031W" "chrI" "YAR031W" 27.2865132016697 1.78144208987669 0.414674944803452 4.29599644782266 1.76440246063557e-05 0.000206582121432748 "8"
"YAR042W6" "YAR042W" "chrI" "YAR042W" 1612.07938713171 1.15920368825117 0.309542802104065 3.74488981934544 0.0001820303891267 0.0013301558694814 "8"
"YAR050W6" "YAR050W" "chrI" "YAR050W" 141.039200452076 0.443699587734166 0.211894502188418 2.0939646057434 0.0363017066904693 0.0884447818635498 "8"
"YAR068W6" "YAR068W" "chrI" "YAR068W" 23.7187687215665 -3.22983009412779 0.769424323081139 -4.19772289130921 2.7320173585797e-05 0.000292202963853628 "8"
"YBL001C6" "YBL001C" "chrII" "YBL001C" 2399.02736394082 -0.834536365995359 0.308806804255734 -2.70245459133164 0.00690080734712116 0.0238328441451972 "8"
"YBL002W6" "YBL002W" "chrII" "YBL002W" 1851.19866436145 -1.36112219043085 0.455902985709051 -2.98555226242694 0.00284119608381917 0.0117047920439935 "8"
"YBL003C6" "YBL003C" "chrII" "YBL003C" 1288.27564530787 -1.22758472780085 0.37639974501974 -3.26138565193891 0.00111439835454141 0.00554686846036632 "8"
"YBL007C6" "YBL007C" "chrII" "YBL007C" 1884.43478555849 0.560561046306863 0.244941324869888 2.28855235679251 0.0221372602277666 0.0606615880886762 "8"
"YBL008W6" "YBL008W" "chrII" "YBL008W" 208.791471878066 0.835332375142013 0.232225212831008 3.59707873645009 0.000324197796136747 0.00210082890536412 "8"
"YBL009W6" "YBL009W" "chrII" "YBL009W" 332.596968063452 -0.74828956031519 0.325520120164379 -2.2987505655175 0.0215506293318404 0.0593963399596243 "8"
"YBL010C6" "YBL010C" "chrII" "YBL010C" 301.599988139588 -0.501822204941863 0.180477030749518 -2.78053225309505 0.00544257854839475 0.0196875486168381 "8"
"YBL011W6" "YBL011W" "chrII" "YBL011W" 521.238946336188 1.03950200436691 0.306788861988663 3.38833032473429 0.000707366127209827 0.00390789758571148 "8"
"YBL014C6" "YBL014C" "chrII" "YBL014C" 232.778408135707 0.47466727008417 0.203739333279925 2.32977728179765 0.0198483394687603 0.0556978822496035 "8"
"YBL015W6" "YBL015W" "chrII" "YBL015W" 32564.1403242987 -0.847882995667201 0.383919185960577 -2.20849341911833 0.0272446070038091 0.0711259123722753 "8"
"YBL019W6" "YBL019W" "chrII" "YBL019W" 340.457336578644 -0.31061889815343 0.143132081332254 -2.17015567203545 0.0300310894958284 0.0766524340475686 "8"
"YBL022C6" "YBL022C" "chrII" "YBL022C" 1543.69085904322 0.779759415566089 0.352747934492934 2.2105286504001 0.027103134403779 0.070861833956197 "8"
"YBL026W6" "YBL026W" "chrII" "YBL026W" 518.645833286265 -0.538181491675571 0.237774980952444 -2.26340672815872 0.0236434076421798 0.063882668725505 "8"
"YBL029W6" "YBL029W" "chrII" "YBL029W" 875.411620859327 -0.719692542835229 0.244896346665305 -2.93876390005449 0.00330681024774164 0.0132315216514814 "8"
"YBL038W6" "YBL038W" "chrII" "YBL038W" 1511.68634185289 0.69245080569229 0.243228589961962 2.84691370286931 0.00442834474402144 0.0167951087162826 "8"
"YBL039W-B6" "YBL039W-B" "chrII" "YBL039W-B" 222.028775151476 -1.02906214392502 0.307015805095879 -3.35182139435345 0.000807391693651673 0.00432146792221181 "8"
"YBL043W6" "YBL043W" "chrII" "YBL043W" 3930.06538476453 1.21463434952454 0.32844465488981 3.69814010196645 0.000218972584372504 0.0015330560776793 "8"
"YBL047C6" "YBL047C" "chrII" "YBL047C" 2994.26433426714 0.482765443333574 0.207896881682716 2.32213893458177 0.020256142726316 0.0565087880568977 "8"
"YBL051C6" "YBL051C" "chrII" "YBL051C" 641.782165980908 1.04773164028327 0.299082264134584 3.50315537203436 0.000462869389693137 0.00282752822834286 "8"
"YBL052C6" "YBL052C" "chrII" "YBL052C" 150.135386723462 -0.588731369630155 0.207057251385973 -2.84332649877936 0.00447843571735694 0.0169435064900248 "8"
"YBL055C6" "YBL055C" "chrII" "YBL055C" 373.180434216458 0.664989495403371 0.168798686498386 3.93954188387438 8.24907509466161e-05 0.00070827475326664 "8"
"YBL061C6" "YBL061C" "chrII" "YBL061C" 406.157576028845 1.00118572062946 0.26916172274096 3.71964375333187 0.000201182281120019 0.00143781371316064 "8"
"YBL063W6" "YBL063W" "chrII" "YBL063W" 191.151916830495 -0.678533386678322 0.310466673753569 -2.18552728534369 0.028885714508304 0.0744979086734816 "8"
"YBL064C6" "YBL064C" "chrII" "YBL064C" 12029.1429115612 -0.455170371166335 0.178016281630243 -2.55690303717144 0.0105833410645598 0.0337596565846795 "8"
"YBL065W6" "YBL065W" "chrII" "YBL065W" 7.54379473759453 1.39331345096018 0.598770752707346 2.32695642641244 0.019998099283736 0.0560112084454271 "8"
"YBL067C6" "YBL067C" "chrII" "YBL067C" 1269.11588246671 -1.48092006425527 0.425930939361077 -3.47690183407842 0.000510556035275069 0.00306432758259269 "8"
"YBL070C6" "YBL070C" "chrII" "YBL070C" 3.26289720527026 4.28193068311285 1.31905931742203 3.24620024782619 0.00117548263740651 0.00579030570872276 "8"
"YBL080C6" "YBL080C" "chrII" "YBL080C" 338.793857145935 0.687182827296182 0.205587314683571 3.34253515764753 0.000834849449692728 0.00443191300614042 "8"
"YBL081W6" "YBL081W" "chrII" "YBL081W" 142.9639406205 0.787672431778636 0.306700415710406 2.56821442499242 0.0102444895120436 0.0327802454262183 "8"
"YBL084C6" "YBL084C" "chrII" "YBL084C" 681.717592470778 1.23466394143626 0.316908307156075 3.89596584739634 9.87883782927569e-05 0.000824169709319599 "8"
"YBL085W6" "YBL085W" "chrII" "YBL085W" 438.690990167699 0.699731891419193 0.312858073060514 2.23657930439228 0.0253475759993972 0.0674262972582933 "8"
"YBL086C6" "YBL086C" "chrII" "YBL086C" 1051.32565676318 1.25508884739761 0.347034553945939 3.61661060296933 0.000300744982228243 0.00197787817035638 "8"
"YBL088C6" "YBL088C" "chrII" "YBL088C" 852.833727893114 -0.643914690164118 0.248240996732177 -2.59390954210044 0.00951039842777426 0.0308577471563246 "8"
"YBL090W6" "YBL090W" "chrII" "YBL090W" 768.968575843163 0.887649934660141 0.302461412472192 2.93475431264063 0.00334978159752694 0.0133619910634414 "8"
"YBL091C6" "YBL091C" "chrII" "YBL091C" 1577.02186238687 0.451566950875932 0.150598866905848 2.99847508918008 0.00272359592218451 0.0113039907536058 "8"
"YBL097W6" "YBL097W" "chrII" "YBL097W" 103.473329074525 -1.23003076396262 0.302626468921104 -4.06451811154462 4.86983956112078e-05 0.000466027061406326 "8"
"YBL098W6" "YBL098W" "chrII" "YBL098W" 1372.4659468645 -1.612749415689 0.319666449832717 -5.04510065580218 4.65563501682631e-07 1.00282702696935e-05 "8"
"YBL100W-C6" "YBL100W-C" "chrII" "YBL100W-C" 4.74876009286229 -2.00796872490682 0.831055768189602 -2.4161660405547 0.0157122431790789 0.0462318359510069 "8"
"YBL102W6" "YBL102W" "chrII" "YBL102W" 1209.36671283889 -0.495033000862282 0.158021789949289 -3.13268822623224 0.00173981821106547 0.00793767983823375 "8"
"YBL106C6" "YBL106C" "chrII" "YBL106C" 466.806917115873 0.504646709587997 0.204854114590075 2.46344434232051 0.0137865993178477 0.041635934041492 "8"
"YBL108W6" "YBL108W" "chrII" "YBL108W" 3.82979043026957 3.14827795608736 0.845104625447575 3.72531147184292 0.000196724689073079 0.0014141302649416 "8"
"YBR003W6" "YBR003W" "chrII" "YBR003W" 837.152928327265 1.49127243197003 0.299145416984356 4.98510873742725 6.35282569765814e-07 1.31789155915848e-05 "8"
"YBR004C6" "YBR004C" "chrII" "YBR004C" 568.817437915186 1.28391824864882 0.3579998871956 3.58636495309098 0.000337778804024345 0.00216164447875621 "8"
"YBR007C6" "YBR007C" "chrII" "YBR007C" 189.487382478052 1.41602139613742 0.363165676535082 3.89910580109746 9.75191258724797e-05 0.000816887853853211 "8"
"YBR008C6" "YBR008C" "chrII" "YBR008C" 311.267543068091 0.51043936997992 0.215406101905938 2.36966068028479 0.0178334063220498 0.0511345630254693 "8"
"YBR009C6" "YBR009C" "chrII" "YBR009C" 2904.45940458127 -0.806131482286842 0.342125554317837 -2.35624457779597 0.01849022679993 0.0526031210663447 "8"
"YBR012C6" "YBR012C" "chrII" "YBR012C" 98.2920294413328 0.812680874641985 0.395456174472964 2.05504661983106 0.0399143102865223 0.0951601489360898 "8"
"YBR014C6" "YBR014C" "chrII" "YBR014C" 1083.24795779925 -0.803852412990776 0.195854462177772 -4.10433545425756 4.10432636841849e-05 0.00040924105821876 "8"
"YBR015C6" "YBR015C" "chrII" "YBR015C" 1552.57983421258 -0.529569976488748 0.244569820199578 -2.16531204077674 0.0303999968413843 0.0773704324715676 "8"
"YBR019C6" "YBR019C" "chrII" "YBR019C" 93.8816916282711 -0.629915382149518 0.258016396235235 -2.44137733624968 0.0146578045730906 0.0437963015325501 "8"
"YBR020W6" "YBR020W" "chrII" "YBR020W" 100.476965915337 0.517660380565415 0.215609895285722 2.4009119798487 0.0163821467391204 0.0477484352386809 "8"
"YBR022W6" "YBR022W" "chrII" "YBR022W" 155.78967052946 0.87359907459799 0.261670399496303 3.3385475631925 0.000846903875550074 0.0044824997933652 "8"
"YBR026C6" "YBR026C" "chrII" "YBR026C" 7109.10306699872 -2.38538973741496 0.54016803876886 -4.41601421448721 1.02163228759324e-05 0.000133243265862898 "8"
"YBR032W6" "YBR032W" "chrII" "YBR032W" 23.1436057649975 1.27440927401069 0.517238796336441 2.46387023370487 0.0137702448881684 0.0416068689631755 "8"
"YBR034C6" "YBR034C" "chrII" "YBR034C" 350.11899729529 1.0497548643083 0.289818022799362 3.62211726575417 0.000294425880079696 0.00194251952044043 "8"
"YBR035C6" "YBR035C" "chrII" "YBR035C" 3031.35859192672 -0.605148697858682 0.151144768754793 -4.00376872348413 6.30342966731038e-05 0.000572214422956134 "8"
"YBR037C6" "YBR037C" "chrII" "YBR037C" 699.503455306662 1.51267343288329 0.329028341448431 4.5973955502565 4.35884004761022e-06 6.55628933681907e-05 "8"
"YBR038W6" "YBR038W" "chrII" "YBR038W" 464.309912427633 -1.07218049425905 0.360702981665348 -2.97247471952918 0.00296490823723153 0.0121115968689451 "8"
"YBR039W6" "YBR039W" "chrII" "YBR039W" 13883.7671251458 -0.781848840065797 0.178337208899408 -4.3841038271873 1.18295735054973e-05 0.000150474122244824 "8"
"YBR041W6" "YBR041W" "chrII" "YBR041W" 443.846075020604 0.964829452761531 0.236154062945423 4.08559328062253 4.44921697007593e-05 0.000434519104407731 "8"
"YBR042C6" "YBR042C" "chrII" "YBR042C" 179.303003736409 0.494618512538383 0.180590778354038 2.7388913046751 0.00618144923426179 0.0217494132989222 "8"
"YBR043C6" "YBR043C" "chrII" "YBR043C" 2274.53865274082 -1.40110061173289 0.408229381580913 -3.43214054389466 0.000602563201166446 0.00348557370041118 "8"
"YBR044C6" "YBR044C" "chrII" "YBR044C" 815.774835781494 0.778448046228573 0.247157970008626 3.14959718353975 0.00164235618996447 0.00757124978848645 "8"
"YBR045C6" "YBR045C" "chrII" "YBR045C" 746.593829452004 -1.18220278680364 0.265452053543592 -4.45354545584443 8.58748577506256e-06 0.000115157997964071 "8"
"YBR046C6" "YBR046C" "chrII" "YBR046C" 5656.99183256777 -2.1716006857562 0.394900256754956 -5.49911186080521 3.96211901591138e-08 1.17758748828674e-06 "8"
"YBR047W6" "YBR047W" "chrII" "YBR047W" 2309.84058987387 -1.70969487212299 0.3086736383425 -5.53884316556355 3.16378102192778e-08 9.63472624510224e-07 "8"
"YBR050C6" "YBR050C" "chrII" "YBR050C" 1752.65455888966 -0.541815023973966 0.224655885252548 -2.41175530908029 0.0159034245666656 0.0466389803942725 "8"
"YBR052C6" "YBR052C" "chrII" "YBR052C" 1900.48093283306 0.780761048153707 0.274555963235704 2.84372278406289 0.00447287695144177 0.0169328385265236 "8"
"YBR053C6" "YBR053C" "chrII" "YBR053C" 2058.69874850407 -0.590044220996643 0.190298284956391 -3.10062815927036 0.00193935600920072 0.0086650477877308 "8"
"YBR054W6" "YBR054W" "chrII" "YBR054W" 8475.50696892985 -1.25480020452406 0.566907322506682 -2.21341329474408 0.0269037042941232 0.0704197027015091 "8"
"YBR057C6" "YBR057C" "chrII" "YBR057C" 1011.6332694356 -0.450942237652066 0.156012344947882 -2.89042663772991 0.00385991083145295 0.0149980947580403 "8"
"YBR058C6" "YBR058C" "chrII" "YBR058C" 1060.60782315939 -0.332524367053625 0.141312640505398 -2.35311127061505 0.0186466423861473 0.0530012709799838 "8"
"YBR058C-A6" "YBR058C-A" "chrII" "YBR058C-A" 434.909165222365 -0.849686157197585 0.330162005979299 -2.57354311462131 0.0100882332151918 0.0324144790729291 "8"
"YBR059C6" "YBR059C" "chrII" "YBR059C" 1212.26264721327 0.558704278701371 0.185469954492135 3.01237081893534 0.00260211895918275 0.0109207735272693 "8"
"YBR063C6" "YBR063C" "chrII" "YBR063C" 232.02653549163 0.887843566978116 0.27526663344511 3.22539479582496 0.00126420567603626 0.00614411909532719 "8"
"YBR067C6" "YBR067C" "chrII" "YBR067C" 7706.86846747032 -2.99226344214446 1.02334935391913 -2.92399016101879 0.00346767005649568 0.0137217645535714 "8"
"YBR068C6" "YBR068C" "chrII" "YBR068C" 4607.62331728597 1.68942498708454 0.468666993909709 3.6047449661241 0.000314795546813457 0.00205064917850452 "8"
"YBR070C6" "YBR070C" "chrII" "YBR070C" 518.496661869837 -1.22371585653543 0.299553029926617 -4.08513930516812 4.45790262153367e-05 0.00043468066256027 "8"
"YBR071W6" "YBR071W" "chrII" "YBR071W" 1410.42147512784 -1.14804345523682 0.429992927163195 -2.66991241649215 0.0076059422570823 0.0257502382438569 "8"
"YBR073W6" "YBR073W" "chrII" "YBR073W" 191.96563270083 1.00341037404584 0.296527912107391 3.38386483388599 0.000718950383561806 0.00395774823791548 "8"
"YBR076W6" "YBR076W" "chrII" "YBR076W" 202.50787670148 1.04861682432236 0.319527326012799 3.28177510639686 0.00103699234032563 0.00525897181943645 "8"
"YBR077C6" "YBR077C" "chrII" "YBR077C" 594.078363794222 -0.646488900610271 0.220009538034797 -2.9384585158668 0.0033100653412694 0.0132359792624369 "8"
"YBR078W6" "YBR078W" "chrII" "YBR078W" 9198.80419430702 -1.53241539111441 0.401989183006637 -3.81208116012691 0.000139073395705064 0.00106934295055809 "8"
"YBR080C6" "YBR080C" "chrII" "YBR080C" 862.479841550337 0.371611700100694 0.159206617956364 2.33414731668094 0.0196182672208103 0.0551774922470653 "8"
"YBR082C6" "YBR082C" "chrII" "YBR082C" 2333.38976360147 0.691059246316374 0.286724212033642 2.41018796918096 0.0159718513390011 0.0467952535439359 "8"
"YBR085W6" "YBR085W" "chrII" "YBR085W" 11.5019760375546 1.5356120062919 0.710350714478591 2.16176597699217 0.0306725399221626 0.0778078136228188 "8"
"YBR087W6" "YBR087W" "chrII" "YBR087W" 447.62646355898 -0.526054724331274 0.234368802272669 -2.24455951146284 0.0248298704124493 0.0664494627228404 "8"
"YBR088C6" "YBR088C" "chrII" "YBR088C" 186.14611834978 -1.31660652956427 0.432149102207742 -3.04664876737695 0.00232334832711426 0.00999508654016726 "8"
"YBR091C6" "YBR091C" "chrII" "YBR091C" 141.939301476014 1.47834487907434 0.371338764057366 3.981121881598 6.93369521000048e-05 0.000615300905601247 "8"
"YBR095C6" "YBR095C" "chrII" "YBR095C" 406.623834784254 0.323259702327784 0.154948875355165 2.08623458277337 0.0369962014783377 0.0897073139933287 "8"
"YBR103C-A6" "YBR103C-A" "chrII" "YBR103C-A" 7.46665434008482 1.41218453795636 0.652008812722226 2.16589793021401 0.0303551674931107 0.0772889677831025 "8"
"YBR104W6" "YBR104W" "chrII" "YBR104W" 491.135491019084 0.727662288666769 0.263868070950251 2.75767464417459 0.00583764534464096 0.0207762369145483 "8"
"YBR105C6" "YBR105C" "chrII" "YBR105C" 830.827412944572 2.91418175413305 0.628126119468062 4.63948507124806 3.5611094178997e-06 5.60172478917454e-05 "8"
"YBR107C6" "YBR107C" "chrII" "YBR107C" 137.10106937672 0.785828752859511 0.206071664816876 3.81337605807102 0.000138348048254828 0.00106509045368786 "8"
"YBR109C6" "YBR109C" "chrII" "YBR109C" 2104.80941530763 -0.621873052964994 0.185972490887075 -3.34389806792772 0.0008307660344973 0.00442741002177785 "8"
"YBR110W6" "YBR110W" "chrII" "YBR110W" 736.051921863731 -0.502942338960087 0.156000068070808 -3.22398794551681 0.00127042282866911 0.00615980700143721 "8"
"YBR114W6" "YBR114W" "chrII" "YBR114W" 407.234513657138 2.09693996256259 0.518235961736972 4.04630345515637 5.26348999324364e-05 0.000496360337716194 "8"
"YBR117C6" "YBR117C" "chrII" "YBR117C" 1625.74403189178 -2.65617721721448 0.873910022822545 -3.03941727162665 0.00237977506542502 0.0101347053831963 "8"
"YBR118W6" "YBR118W" "chrII" "YBR118W" 5400.57834198454 0.752850266377675 0.229520287649089 3.28010335856976 0.00104314653305848 0.0052815166808907 "8"
"YBR122C6" "YBR122C" "chrII" "YBR122C" 998.427200049057 1.3110813967542 0.332191670967675 3.94676179849729 8.00491545491098e-05 0.000691150661204744 "8"
"YBR126C6" "YBR126C" "chrII" "YBR126C" 8264.46707007427 0.890826468262067 0.311805124426615 2.8569975233737 0.00429024498244377 0.0163515995570082 "8"
"YBR130C6" "YBR130C" "chrII" "YBR130C" 308.805392172309 0.597838679096765 0.194459041309455 3.07436812950953 0.0021182243351292 0.00930693876316183 "8"
"YBR132C6" "YBR132C" "chrII" "YBR132C" 1569.95610571431 1.65776718149442 0.429830886362084 3.85678934225759 0.000115994200276909 0.000925259543370132 "8"
"YBR137W6" "YBR137W" "chrII" "YBR137W" 627.717645001101 -0.488633631766817 0.201968419169437 -2.41935661910038 0.0155752121383294 0.0459379587018855 "8"
"YBR138C6" "YBR138C" "chrII" "YBR138C" 350.891451322742 -0.673339795069311 0.22241752086942 -3.02736849344087 0.00247658444126454 0.0105008539203686 "8"
"YBR139W6" "YBR139W" "chrII" "YBR139W" 2964.98987740764 0.826911224786507 0.245902170338004 3.36276505266252 0.000776109922976505 0.00419504516032356 "8"
"YBR143C6" "YBR143C" "chrII" "YBR143C" 1834.51810770072 -0.372107838712284 0.16366354795615 -2.27361464027398 0.0230215833610294 0.0626405934585756 "8"
"YBR144C6" "YBR144C" "chrII" "YBR144C" 14.8980813633129 0.989121084744474 0.462042193255185 2.1407592189274 0.0323304907902568 0.0810819854220558 "8"
"YBR145W6" "YBR145W" "chrII" "YBR145W" 1009.6531117057 -1.33364882837441 0.271965021603392 -4.90375130048626 9.63037924261037e-07 1.84318899312128e-05 "8"
"YBR146W6" "YBR146W" "chrII" "YBR146W" 1277.4834921061 1.47774614670778 0.363285060588977 4.06773167140971 4.80335259806701e-05 0.000460377143585275 "8"
"YBR147W6" "YBR147W" "chrII" "YBR147W" 1387.08419736796 -1.45870615979584 0.268354293816122 -5.43574741828187 5.65478831211072e-08 1.58180549074518e-06 "8"
"YBR149W6" "YBR149W" "chrII" "YBR149W" 10859.3671175358 -0.782727468487625 0.248986729786183 -3.14365134704083 0.00167603969701534 0.00769632783216529 "8"
"YBR151W6" "YBR151W" "chrII" "YBR151W" 2145.18862107108 0.859712350917811 0.284060526530489 3.02651115034646 0.00248360851642479 0.0105202758092914 "8"
"YBR154C6" "YBR154C" "chrII" "YBR154C" 542.414781448365 -0.504408408433671 0.226411311652557 -2.22784102416101 0.025925152444034 0.068667220398037 "8"
"YBR158W6" "YBR158W" "chrII" "YBR158W" 242.043467330449 -0.756484945616021 0.253636062945543 -2.98256066913655 0.00286907293138514 0.0117851221673242 "8"
"YBR160W6" "YBR160W" "chrII" "YBR160W" 789.62888868863 -0.576675006197293 0.25913378900395 -2.22539487580487 0.0260888613986811 0.0688942081019422 "8"
"YBR161W6" "YBR161W" "chrII" "YBR161W" 185.772029032888 0.909431010175056 0.266400080178505 3.41377904077837 0.000644592660909819 0.0036659354459471 "8"
"YBR162C6" "YBR162C" "chrII" "YBR162C" 1942.71730784148 -1.28068275268901 0.342659622701006 -3.73747785803901 0.000187467563301322 0.00136183839756613 "8"
"YBR163W6" "YBR163W" "chrII" "YBR163W" 232.361863816578 0.676559582405387 0.209998861479502 3.22172976386077 0.00128046124015742 0.00619250026227276 "8"
"YBR167C6" "YBR167C" "chrII" "YBR167C" 321.341571185968 -1.61419245227181 0.373742903972775 -4.31899157178218 1.59071088387247e-05 0.000191691514309934 "8"
"YBR168W6" "YBR168W" "chrII" "YBR168W" 235.482284788948 -1.36544797539715 0.376766926193497 -3.62411846812662 0.000292160404574359 0.00193578228078424 "8"
"YBR171W6" "YBR171W" "chrII" "YBR171W" 382.230590635172 -1.08093448375714 0.33997811735099 -3.17942369991183 0.00148259637244275 0.00695930962372141 "8"
"YBR178W6" "YBR178W" "chrII" "YBR178W" 4.51828198791099 2.16126633361746 0.894601693260584 2.41589787935703 0.0157238085200908 0.0462438555048531 "8"
"YBR179C6" "YBR179C" "chrII" "YBR179C" 1331.97670375316 1.00357774375198 0.259288877989036 3.87050054570568 0.000109673882843295 0.000889768955035763 "8"
"YBR182C6" "YBR182C" "chrII" "YBR182C" 144.783876760723 1.1514243425312 0.348870918587141 3.30043085045392 0.000970558210920732 0.00500833961595322 "8"
"YBR183W6" "YBR183W" "chrII" "YBR183W" 877.934201959936 1.57871045526403 0.425207174751727 3.7128029558434 0.000206688896383626 0.00146699283288585 "8"
