"","GenAll$TXCHROM","genesGC_1$GENEID.x","genesGC_1$TXCHROM.x","GENEID","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","Sample.x","genesGC_1$GENEID.y","genesGC_1$TXCHROM.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y","Sample.y"
"19","chrII","YBR068C","chrII","YBR068C",3376.83564674091,0.878751287246226,0.36039508493668,2.43829986582814,0.0147565273103066,0.0888124793432502,"59","YBR068C","chrII",3283.71163335953,0.768249560410576,0.292403956957699,2.6273569222653,0.00860510213059683,0.0724046771139224,"61"
"20","chrII","YBR071W","chrII","YBR071W",1378.67447678498,-1.33510380801402,0.278603630583207,-4.79212638119328,1.65022891626206e-06,5.29875227307824e-05,"59","YBR071W","chrII",1426.55204537601,-0.662357600236126,0.26785849091273,-2.47278926264065,0.0134063171001871,0.0984245645712818,"61"
"21","chrII","YBR072W","chrII","YBR072W",1758.3633015127,-1.20939806723245,0.349840920739773,-3.45699429522155,0.000546236412566132,0.007396789593992,"59","YBR072W","chrII",1866.83364687553,-1.34743640884419,0.320005330095411,-4.21066864243307,2.54615972500587e-05,0.000836787904918107,"61"
"22","chrII","YBR076C-A","chrII","YBR076C-A",316.176999438983,-0.703759724718576,0.277603475749904,-2.5351257682112,0.01124069610722,0.073407552362678,"59","YBR076C-A","chrII",281.676506867281,-0.804935115102784,0.322028000832917,-2.49958113276126,0.0124340224038026,0.0938103855584151,"61"
"23","chrII","YBR078W","chrII","YBR078W",10896.2951571286,-1.11482287066533,0.346257885404833,-3.21963171860163,0.00128355378028327,0.0145414668644053,"59","YBR078W","chrII",10135.1309449231,-0.789838774380965,0.253845748703043,-3.11149104689142,0.00186145118482926,0.0236900404775423,"61"
"24","chrII","YBR083W","chrII","YBR083W",439.444601508865,-0.737904127239612,0.288444168394323,-2.55822168757056,0.0105208998084108,0.0703955296162768,"59","YBR083W","chrII",425.432127945179,-0.741097041981156,0.297526141314111,-2.49086362195901,0.0127433023548011,0.0949291070083647,"61"
"25","chrII","YBR117C","chrII","YBR117C",1656.77289954199,-3.20760847603731,0.528687834315236,-6.0671123257297,1.30230480015079e-09,1.08596670424514e-07,"59","YBR117C","chrII",1702.97634475493,-3.12831706142454,0.404682112354068,-7.73030723603491,1.07287333432729e-14,2.9970716594433e-12,"61"
"26","chrII","YBR122C","chrII","YBR122C",796.767431589543,1.1648351708548,0.292300492058831,3.98506058833578,6.74629097691309e-05,0.00134705882105027,"59","YBR122C","chrII",756.917695246018,0.775262822740675,0.303545605338872,2.55402420297005,0.0106485854316434,0.0841494297122941,"61"
"27","chrII","YBR132C","chrII","YBR132C",1329.77659957419,1.12479807039525,0.352271529482979,3.19298602429237,0.00140809761345049,0.0157340827326958,"59","YBR132C","chrII",1236.411833918,1.04277536074975,0.328669344256971,3.1727186577354,0.00151018791298227,0.019993885947469,"61"
"28","chrII","YBR146W","chrII","YBR146W",1058.33612351581,1.74073342593991,0.247338651749236,7.03785443006601,1.95222478872193e-12,3.5184128692224e-10,"59","YBR146W","chrII",970.23109856316,1.31672470941905,0.263065695406461,5.00530754260674,5.57729126415593e-07,3.54094616964082e-05,"61"
"29","chrII","YBR149W","chrII","YBR149W",12763.6924191177,-0.93252506565066,0.212196186813924,-4.39463630168057,1.10958366137619e-05,0.000287002033153184,"59","YBR149W","chrII",11929.1369234043,-0.68889207766813,0.241720761875988,-2.84994996839186,0.00437261066999866,0.0440176140779865,"61"
"30","chrII","YBR162C","chrII","YBR162C",2114.02470051798,-1.12181904805906,0.402974371798713,-2.78384712916537,0.00537183459993443,0.0439420789309424,"59","YBR162C","chrII",2017.94877203349,-0.706436558439887,0.275597388740742,-2.56329191531071,0.0103684831542097,0.0828736986875104,"61"
"31","chrII","YBR167C","chrII","YBR167C",392.582961217509,-1.68351759579532,0.319711000238897,-5.26574811169259,1.39619611764776e-07,6.14216355062835e-06,"59","YBR167C","chrII",377.200902652317,-1.18004372949968,0.323356090839554,-3.6493629250522,0.000262891474482706,0.00522695611364726,"61"
"32","chrII","YBR168W","chrII","YBR168W",264.853091677974,-1.32134201466628,0.283924285787839,-4.65385344194772,3.25788407656621e-06,9.73358199774087e-05,"59","YBR168W","chrII",264.234861878538,-0.982446892365699,0.331773365909313,-2.96119879808026,0.0030644406843751,0.0340378332079597,"61"
"33","chrII","YBR179C","chrII","YBR179C",1181.27726997328,0.849462040505061,0.224451549254806,3.78461206137953,0.000153948529024444,0.00270474978509299,"59","YBR179C","chrII",1132.53489430542,0.653563152770742,0.263338627497409,2.48183549440415,0.0130707602392287,0.0964680811843738,"61"
"34","chrII","YBR185C","chrII","YBR185C",884.383383679848,1.59242955602694,0.258805857118554,6.15298886105764,7.60361477779473e-10,6.63771808805299e-08,"59","YBR185C","chrII",831.961669457583,1.41502290867045,0.26638435247572,5.3119595633885,1.08452671758276e-07,8.98023939584116e-06,"61"
"35","chrII","YBR201C-A","chrII","YBR201C-A",598.681906554292,-1.78830645962635,0.417375538449329,-4.28464606783241,1.83030326998184e-05,0.000435144866782491,"59","YBR201C-A","chrII",640.660708363051,-1.25207957025632,0.38258070118171,-3.27272015130119,0.00106517883769767,0.0155382615305923,"61"
"36","chrII","YBR241C","chrII","YBR241C",1479.4141739259,-1.29307706019393,0.292713322526813,-4.41755451727171,9.98238970590005e-06,0.000263073638145583,"59","YBR241C","chrII",1476.13802108075,-0.973468999979218,0.295259062821826,-3.29699955921982,0.00097723654597937,0.0145207994212413,"61"
"37","chrII","YBR251W","chrII","YBR251W",604.515845329791,1.16748174126734,0.236814415523564,4.92994372275098,8.22533081942804e-07,2.9458284159067e-05,"59","YBR251W","chrII",591.036401782441,0.994986946931862,0.278298816224751,3.5752467812451,0.000349897691467794,0.00667193993935346,"61"
"38","chrII","YBR255C-A","chrII","YBR255C-A",466.154103898678,-1.08401570521122,0.378946729556508,-2.86060182253023,0.00422837746117395,0.0367657843849557,"59","YBR255C-A","chrII",474.817608481721,-0.899039062843374,0.348414182762082,-2.58037447188908,0.00986932296721243,0.0803009276897181,"61"
"39","chrII","YBR262C","chrII","YBR262C",1744.94367097175,0.786232148440468,0.235886199264707,3.33309939662122,0.000858842539159852,0.010589928400798,"59","YBR262C","chrII",1704.76226088246,0.761048613441015,0.255461885310748,2.97910826311824,0.00289088616100017,0.0329620020030774,"61"
"40","chrII","YBR265W","chrII","YBR265W",804.912685299724,-1.12436554395737,0.272827003761046,-4.12116663107932,3.76958645177273e-05,0.000822682793205243,"59","YBR265W","chrII",754.259236661964,-0.819528156722502,0.273237617064969,-2.99932405181106,0.00270579354154079,0.0311696258073988,"61"
"41","chrII","YBR268W","chrII","YBR268W",459.515761436021,0.900771621554504,0.269401406154048,3.34360400865699,0.000826976879658926,0.0103132138987822,"59","YBR268W","chrII",434.275445660539,0.816150130207098,0.302649713903661,2.69668231197104,0.00700340492679406,0.0625048295942467,"61"
"42","chrII","YBR278W","chrII","YBR278W",215.694858788363,-0.995601048562741,0.371684072175805,-2.6786217734179,0.0073925846004013,0.0552170724096819,"59","YBR278W","chrII",216.971084016684,-0.997703517887296,0.370909933472272,-2.689880825103,0.00714775399083091,0.0634888736832628,"61"
"43","chrII","YBR282W","chrII","YBR282W",351.625697382387,1.35115850594884,0.242286643034499,5.57669415460284,2.45132294066653e-08,1.4086996453419e-06,"59","YBR282W","chrII",339.585969850626,1.12104684401145,0.298596649268578,3.75438521081026,0.000173767455243788,0.00373399527864248,"61"
"44","chrII","YBR285W","chrII","YBR285W",816.177678506393,-2.10853276746893,0.365281683800138,-5.7723473718507,7.8174745308912e-09,5.26219641013122e-07,"59","YBR285W","chrII",826.294294927691,-1.77050559124432,0.336926738876672,-5.25486815664219,1.48130548613524e-07,1.14945190986633e-05,"61"
"45","chrII","YBR296C","chrII","YBR296C",144.153055961911,-1.80939728757264,0.581360025472367,-3.11235242929279,0.00185602780608392,0.0195284884229583,"59","YBR296C","chrII",251.365969575159,-1.0592346980361,0.412611358453803,-2.56714866504261,0.0102538640370576,0.0821927379842763,"61"
"46","chrIII","YCL048W-A","chrIII","YCL048W-A",88.61387661448,-4.31730539006839,1.66561352723297,-2.59202108981463,0.00954139222771302,0.065812047378065,"59","YCL048W-A","chrIII",77.5582176377985,-3.82294413005253,1.51417297379773,-2.52477371885996,0.0115772807626386,0.089711882969295,"61"
"47","chrIII","YCR003W","chrIII","YCR003W",194.938977636556,1.5187478250722,0.280493117255284,5.41456360831109,6.14383602947933e-08,3.03766476961956e-06,"59","YCR003W","chrIII",194.932032186156,1.30640741628898,0.339089887530421,3.85268763336912,0.000116828389357517,0.00283791396234977,"61"
"48","chrIII","YCR004C","chrIII","YCR004C",4526.76877099856,-1.48191483093662,0.227916144347575,-6.50201781527457,7.92497122424946e-11,8.85536284597635e-09,"59","YCR004C","chrIII",4299.42853340164,-1.15210657531337,0.256075547663867,-4.49908859250263,6.8245414771461e-06,0.000284542636065786,"61"
"49","chrIII","YCR007C","chrIII","YCR007C",458.556513907701,-0.872197534323215,0.27129039497481,-3.21499599867589,0.00130446340524947,0.0146936230748564,"59","YCR007C","chrIII",441.652840589784,-0.88390055445312,0.305182144105532,-2.89630494943855,0.00377585285015846,0.0398031884411987,"61"
"50","chrIII","YCR010C","chrIII","YCR010C",41216.6122362469,-3.58403604966797,0.309541326060053,-11.5785381399208,5.29411384868905e-31,5.91564281452514e-28,"59","YCR010C","chrIII",42627.5827525791,-2.71058138132222,0.297177957923164,-9.12107142893499,7.43852492739105e-20,3.80206607415699e-17,"61"
"51","chrIII","YCR028C-A","chrIII","YCR028C-A",2175.31085825587,-0.886648949439038,0.329511131583673,-2.69080120352138,0.00712806565460458,0.0537442683026664,"59","YCR028C-A","chrIII",2115.34590639057,-0.737384615635577,0.290813184859273,-2.53559554389669,0.0112256301579082,0.0878397698770773,"61"
"52","chrIII","YCR037C","chrIII","YCR037C",1230.98336327444,0.957360528742442,0.321219758792692,2.98039115756979,0.00287880521967395,0.02707724707461,"59","YCR037C","chrIII",1266.51004323566,0.904800708491962,0.271283330194823,3.33526099020598,0.000852193762776317,0.013116271494852,"61"
"53","chrIII","YCR046C","chrIII","YCR046C",487.240985874511,1.26691554811311,0.341243536397847,3.71264335578811,0.000205105815907496,0.00335066138443035,"59","YCR046C","chrIII",463.649986153979,1.11069466011855,0.322259185089313,3.44658806175135,0.00056771350723507,0.00958252376109467,"61"
"54","chrIII","YCR051W","chrIII","YCR051W",634.389579946497,-1.18861312826919,0.402337005988018,-2.95427243971833,0.00313407194440926,0.0289422478568835,"59","YCR051W","chrIII",579.461679444644,-1.12749553742116,0.325704006110583,-3.46171835859566,0.000536738516193647,0.00922694796915048,"61"
"55","chrIII","YCR071C","chrIII","YCR071C",370.011236716959,1.25902588763852,0.247125312222356,5.09468607774864,3.49319589827134e-07,1.38414790664128e-05,"59","YCR071C","chrIII",353.564989085865,0.744620693058864,0.300802765642211,2.47544496962688,0.0133070267306132,0.0978241557157053,"61"
"56","chrIII","YCR076C","chrIII","YCR076C",817.042531723481,-0.951579177949732,0.272539619302114,-3.49152604082452,0.000480269646217875,0.00670816628354816,"59","YCR076C","chrIII",724.266263465568,-0.887153986709246,0.279616618200994,-3.17275129216942,0.00151001818308984,0.019993885947469,"61"
"57","chrIII","YCR098C","chrIII","YCR098C",428.262404542724,1.91543598675252,0.44285092046864,4.32523880660683,1.52366709034783e-05,0.000378343468167704,"59","YCR098C","chrIII",599.199456786988,1.84421354556151,0.285975321746264,6.44885556662759,1.12697898530373e-10,1.79898045454055e-08,"61"
"58","chrIII","YCR102C","chrIII","YCR102C",217.839942403421,1.51563619483505,0.327414890650045,4.62909976948796,3.6725880483706e-06,0.000107993418032876,"59","YCR102C","chrIII",168.730084409389,0.889784345313421,0.351682480406932,2.53007867859625,0.0114036951657663,0.088681688853754,"61"
"59","chrIV","YDL021W","chrIV","YDL021W",1791.4457388207,-1.74897920165884,0.438902084430694,-3.9848960934589,6.75096599058665e-05,0.00134705882105027,"59","YDL021W","chrIV",1882.56177289288,-1.34976013497814,0.356526192662092,-3.78586528215448,0.00015317464576558,0.00342314698356919,"61"
"60","chrIV","YDL045W-A","chrIV","YDL045W-A",299.32580227129,1.14717667001086,0.265492475330778,4.32093854479903,1.553669442969e-05,0.000383499450488219,"59","YDL045W-A","chrIV",292.086961771241,0.833556648187974,0.312891586082667,2.66404302724761,0.00772076865544292,0.0668774177952862,"61"
"61","chrIV","YDL046W","chrIV","YDL046W",4080.0882550333,-1.05612362206021,0.223423339290054,-4.72700670134164,2.27853748212729e-06,7.07232717369176e-05,"59","YDL046W","chrIV",3949.3904680696,-0.739582762662247,0.252544765020568,-2.92852145480827,0.00340578327063464,0.0368907883721083,"61"
"62","chrIV","YDL048C","chrIV","YDL048C",831.277135635965,0.932942413800923,0.265200003939568,3.51788235272242,0.00043500517159756,0.00615284530054574,"59","YDL048C","chrIV",798.871563825624,0.768479731262331,0.27924548736053,2.75198621301321,0.0059235014648738,0.0555278568527683,"61"
"63","chrIV","YDL055C","chrIV","YDL055C",5718.93980111692,-1.22244909252307,0.331487334913735,-3.6877701310706,0.00022622787607264,0.00365299174456023,"59","YDL055C","chrIV",6038.51616304843,-0.889265101271394,0.252668428057395,-3.51949433535634,0.000432370269047609,0.00786857554778173,"61"
"64","chrIV","YDL078C","chrIV","YDL078C",9439.15109699218,-0.878168113507746,0.2076146218489,-4.22979896929836,2.33900238257941e-05,0.000540000260804594,"59","YDL078C","chrIV",9006.57911735055,-0.669954086178785,0.244738228494144,-2.7374312967,0.00619210524244135,0.0571346546239129,"61"
"65","chrIV","YDL079C","chrIV","YDL079C",782.345738117016,-0.631379570414948,0.222958270361355,-2.83182843763388,0.00462826741730574,0.0390606194267177,"59","YDL079C","chrIV",718.408592287424,-0.713277823981941,0.273473880249663,-2.60821188235881,0.00910165968093405,0.0757695351200626,"61"
"66","chrIV","YDL085W","chrIV","YDL085W",3777.74584937679,-2.81237692470014,0.312832454838149,-8.9900420535177,2.47135852776266e-19,1.380748009461e-16,"59","YDL085W","chrIV",3631.93687260685,-2.24106064333792,0.25648337793628,-8.73764476033486,2.38020589107901e-18,1.02293925488142e-15,"61"
"67","chrIV","YDL124W","chrIV","YDL124W",3305.99783724059,-1.79029955016584,0.379310948042822,-4.71987312626612,2.35991789395383e-06,7.28445374227628e-05,"59","YDL124W","chrIV",3093.233387562,-1.46955352516432,0.283566120412554,-5.18240163185328,2.19046897309484e-07,1.61028291482643e-05,"61"
"68","chrIV","YDL125C","chrIV","YDL125C",2563.49108275524,-1.09295350299226,0.280744559029066,-3.89305319672859,9.89904345343046e-05,0.00188757528239986,"59","YDL125C","chrIV",2526.45530968707,-0.8064773907977,0.261844157360879,-3.0799900174446,0.00207007533097717,0.0254746935554394,"61"
"69","chrIV","YDL198C","chrIV","YDL198C",1635.32197956744,1.29183427288154,0.374364863195084,3.45073589934735,0.000559060350936257,0.0074569833714045,"59","YDL198C","chrIV",1603.05722994875,1.20143751758362,0.276439829410879,4.34610859131262,1.38573985394509e-05,0.000509350563420475,"61"
"70","chrIV","YDL202W","chrIV","YDL202W",330.782612651633,1.61469987529204,0.302216944382279,5.34285024485452,9.14963513690698e-08,4.25991762582494e-06,"59","YDL202W","chrIV",309.942345637854,1.30115049833339,0.32417799780566,4.01369157419933,5.97764443187278e-05,0.00165332175449867,"61"
"71","chrIV","YDL204W","chrIV","YDL204W",3919.85901346333,-1.82272832105583,0.539520296968078,-3.37842400239425,0.000729025799177535,0.00920686341594601,"59","YDL204W","chrIV",3549.47704911339,-1.49547930999472,0.34608348468054,-4.32115190753802,1.55216765457478e-05,0.000558638263774635,"61"
"72","chrIV","YDL214C","chrIV","YDL214C",825.566662386331,-1.66895633203444,0.547174818703461,-3.05013365927375,0.00228739544953473,0.0227801753592701,"59","YDL214C","chrIV",836.01228951324,-1.34871143050119,0.335246971579013,-4.02303837123051,5.74521319096298e-05,0.00161299025617639,"61"
"73","chrIV","YDL222C","chrIV","YDL222C",2370.57432476702,-3.36443415917992,0.316461485818926,-10.6314174392299,2.12852524393615e-26,1.98201175631188e-23,"59","YDL222C","chrIV",2449.26920942107,-2.01497167142653,0.301116940347327,-6.69165829429036,2.20655637284236e-11,3.99255024988262e-09,"61"
"74","chrIV","YDL223C","chrIV","YDL223C",5681.9851871723,-3.26702454783069,0.42614656181144,-7.66643413464,1.76843911071462e-14,4.29576926589677e-12,"59","YDL223C","chrIV",6471.25506662412,-2.20620277066228,0.258373582206737,-8.53880939304775,1.3561186031616e-17,5.41188188275992e-15,"61"
"75","chrIV","YDR018C","chrIV","YDR018C",557.26627042423,-1.129691580182,0.297935868986327,-3.79172734060379,0.000149603112046429,0.00264503983228923,"59","YDR018C","chrIV",557.442406636452,-1.07133267276227,0.307078613341601,-3.48878960050044,0.00048521290374502,0.00855168609849661,"61"
"76","chrIV","YDR031W","chrIV","YDR031W",653.593644606732,0.891941253696406,0.281522769402944,3.16827393957527,0.00153346953857975,0.0168238384510385,"59","YDR031W","chrIV",663.682100758007,0.745519622261813,0.299745551760421,2.4871749318158,0.0128762067200928,0.095537007895297,"61"
"77","chrIV","YDR032C","chrIV","YDR032C",4574.49599265696,-0.982146707914999,0.212336970330587,-4.62541547233106,3.73848248267296e-06,0.000109355505919863,"59","YDR032C","chrIV",4255.72428813452,-0.766553208768572,0.250184287543279,-3.06395424067535,0.0021843231813423,0.0264789094989291,"61"
"78","chrIV","YDR034W-B","chrIV","YDR034W-B",149.684081679096,-3.65959381640043,1.40112610056406,-2.61189468594379,0.0090041986667149,0.0631197715821031,"59","YDR034W-B","chrIV",124.552955607816,-2.69338730390469,0.605656090468667,-4.44705724303127,8.70546454826562e-06,0.000347410217365429,"61"
"79","chrIV","YDR047W","chrIV","YDR047W",1435.26252222039,0.997705367509544,0.32889898117824,3.03347053230566,0.00241758320946411,0.0235724910842512,"59","YDR047W","chrIV",1392.1037779941,0.860410338099921,0.285796410214129,3.01057083766472,0.00260757116476722,0.0302251039368349,"61"
"80","chrIV","YDR059C","chrIV","YDR059C",1600.79423659523,-1.06830679726334,0.242856147068908,-4.39892837861841,1.08786718048244e-05,0.000282693671504901,"59","YDR059C","chrIV",1641.30768303447,-0.889366954880367,0.270157140266767,-3.29203571670237,0.000994649787980028,0.014740340491895,"61"
"81","chrIV","YDR070C","chrIV","YDR070C",8002.71195801457,-3.61996167096384,0.534684806671209,-6.77027217867038,1.28540345052047e-11,1.70989263763282e-09,"59","YDR070C","chrIV",8218.98850883471,-2.93656281130591,0.769230412525839,-3.81753342495057,0.000134792530220546,0.00309204471798452,"61"
"82","chrIV","YDR077W","chrIV","YDR077W",92326.430638622,-1.32032755873312,0.23818658056177,-5.54324914367171,2.96909926814386e-08,1.64241164466532e-06,"59","YDR077W","chrIV",90249.3993208765,-0.952664186038209,0.256945346793113,-3.70765300064093,0.00020918903021606,0.00434475506251721,"61"
"83","chrIV","YDR111C","chrIV","YDR111C",1455.53362041982,-2.6672209849712,0.228939875172178,-11.6503120435672,2.28620135522318e-31,3.19325174290797e-28,"59","YDR111C","chrIV",1452.29265396813,-1.93049763334227,0.262405430412012,-7.35692714251809,1.88191994677097e-13,4.20571469704375e-11,"61"
"84","chrIV","YDR115W","chrIV","YDR115W",517.946761536325,1.13520930765773,0.235335978682638,4.82378136149174,1.40861823875489e-06,4.62938241171976e-05,"59","YDR115W","chrIV",484.983142849287,0.818640206310538,0.285696919954645,2.8654148824583,0.00416463215828057,0.0425546943741645,"61"
"85","chrIV","YDR116C","chrIV","YDR116C",658.117252376191,1.88076577647564,0.252071675711447,7.46123407624981,8.5715815543906e-14,1.84190100555309e-11,"59","YDR116C","chrIV",573.945878673288,1.44661938904217,0.288255007509306,5.0185403595997,5.20655560364331e-07,3.3824449020413e-05,"61"
"86","chrIV","YDR119W-A","chrIV","YDR119W-A",6810.24540675867,-1.73817040088009,0.355675795503347,-4.88695160833271,1.02409252403111e-06,3.53185489614926e-05,"59","YDR119W-A","chrIV",6751.2728305791,-1.23729371938441,0.290417642287396,-4.26039447755031,2.04066411196335e-05,0.000695194536191417,"61"
"87","chrIV","YDR134C","chrIV","YDR134C",11044.2613428707,-1.98866273987678,0.361944488740078,-5.49438602256185,3.92072043898397e-08,2.06651557477391e-06,"59","YDR134C","chrIV",9878.7359807708,-1.34168352589358,0.282703138904602,-4.74590954699775,2.07571462206564e-06,0.000103544799941792,"61"
"88","chrIV","YDR155C","chrIV","YDR155C",2896.96216486005,-1.07363376887759,0.341422041537647,-3.14459419210991,0.00166317360743146,0.017973212659032,"59","YDR155C","chrIV",2995.72806350494,-0.93878502359792,0.310528919491924,-3.02318065941789,0.0025013286905896,0.0293952309410685,"61"
"89","chrIV","YDR175C","chrIV","YDR175C",828.344170381696,1.46018447500278,0.242978302222427,6.00952620726643,1.860662856876e-09,1.46415822272763e-07,"59","YDR175C","chrIV",758.32938537583,1.13902206259465,0.273924573084881,4.15815948809275,3.20822010876315e-05,0.000979471352331131,"61"
"90","chrIV","YDR179C","chrIV","YDR179C",200.727377579775,-1.11549873002508,0.464557979008328,-2.40120454373915,0.0163411993873165,0.0951404672722064,"59","YDR179C","chrIV",221.235494971955,-1.27042778817617,0.419797292735391,-3.02628866398373,0.00247575821928866,0.0292432582899911,"61"
"91","chrIV","YDR194C","chrIV","YDR194C",565.446035332486,1.26470908613683,0.275304090155786,4.59386231937625,4.35116516404465e-06,0.000125309070987203,"59","YDR194C","chrIV",512.199606626831,0.772529172311925,0.302385823191714,2.55477973192591,0.0106255013752262,0.0840859436025333,"61"
"92","chrIV","YDR204W","chrIV","YDR204W",1407.74790325799,-1.05090808075243,0.222238337637589,-4.72874343789495,2.2591364093947e-06,7.05128218954649e-05,"59","YDR204W","chrIV",1334.78860613935,-0.89255632676407,0.260980435239832,-3.42001240799465,0.000626182794975601,0.0104121526057401,"61"
"93","chrIV","YDR223W","chrIV","YDR223W",665.937142163794,-2.29968343683008,0.476377416403945,-4.8274400877141,1.38299275633807e-06,4.59927412479809e-05,"59","YDR223W","chrIV",691.081007805228,-2.03137556213026,0.341351195851811,-5.95098416767267,2.66534870525287e-09,3.46309377122041e-07,"61"
