"","genesGC_1$GENEID","genesGC_1$TXCHROM","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sample"
"YAL039C","YAL039C","chrI","YAL039C",1096.29923763553,1.5306783119465,0.317584756974225,4.81974741650065,1.43740090048657e-06,1.37317026231778e-05,"1"
"YAL040C","YAL040C","chrI","YAL040C",1024.24828273597,-1.90286437278474,0.283261372573334,-6.71769805920891,1.84617740246754e-11,4.09295924878361e-10,"1"
"YAL044C","YAL044C","chrI","YAL044C",2670.93646870216,-1.84534484930239,0.352498761222118,-5.2350392463921,1.64949810636197e-07,1.88076447351925e-06,"1"
"YAL051W","YAL051W","chrI","YAL051W",606.613940569044,0.646778171552867,0.273910832108454,2.36127270533346,0.018212332445616,0.0501489903270855,"1"
"YAL054C","YAL054C","chrI","YAL054C",29301.7129829465,-5.16563332067641,0.286606002156481,-18.0234652512827,1.2750124299621e-72,8.90436805774779e-70,"1"
"YAL055W","YAL055W","chrI","YAL055W",173.679934501036,0.757976926089962,0.351082040456391,2.15897379741962,0.0308521998159283,0.0765414033621632,"1"
"YAL060W","YAL060W","chrI","YAL060W",4333.69950660985,-0.874595525572254,0.259156631153716,-3.37477579361454,0.000738758510961816,0.00343095910286256,"1"
"YAL061W","YAL061W","chrI","YAL061W",2345.13119692593,-2.1449059227319,0.262773473655363,-8.16256638425015,3.2798021718042e-16,1.34737167160809e-14,"1"
"YAL062W","YAL062W","chrI","YAL062W",11711.0143686618,-4.85741458780913,0.313239405785777,-15.5070355073113,3.10905415406461e-54,1.1580190372506e-51,"1"
"YAR002C-A","YAR002C-A","chrI","YAR002C-A",1561.46418812624,-1.84859528597523,0.299573697763878,-6.17075297255328,6.79655380499957e-10,1.23046485312557e-08,"1"
"YAR007C","YAR007C","chrI","YAR007C",1166.05161861946,-1.08210804686095,0.261729412066796,-4.13445335897054,3.55800499939569e-05,0.000246326814518261,"1"
"YAR008W","YAR008W","chrI","YAR008W",371.03045739456,-1.28296536378956,0.336345815569394,-3.8144234427821,0.000136501243604694,0.000810448935195987,"1"
"YAR015W","YAR015W","chrI","YAR015W",1771.38649839166,-1.8922977758098,0.365493324821373,-5.17737985155986,2.25023766060464e-07,2.49941904767359e-06,"1"
"YAR018C","YAR018C","chrI","YAR018C",305.689756689964,-1.11055370315444,0.32888344204267,-3.37673948027566,0.000733504880044046,0.00341507647067174,"1"
"YAR019C","YAR019C","chrI","YAR019C",378.32082136315,0.623271777561124,0.300586180658747,2.07352106539029,0.038123812737425,0.0905602643554393,"1"
"YAR028W","YAR028W","chrI","YAR028W",288.430056464525,0.785541135231539,0.306300356069558,2.56461058456344,0.0103291658626714,0.0316040797780641,"1"
"YAR029W","YAR029W","chrI","YAR029W",69.9233299218171,1.19979956494067,0.473914702009166,2.53167829538546,0.0113518088215418,0.0340798258387715,"1"
"YAR030C","YAR030C","chrI","YAR030C",124.765716094106,0.850898255706672,0.380981402696715,2.2334377732974,0.0255200895632744,0.0659790561730744,"1"
"YBL001C","YBL001C","chrII","YBL001C",2777.07323412138,-0.955880742505993,0.334738957665261,-2.85560052278669,0.00429555225386698,0.0152376193284793,"1"
"YBL002W","YBL002W","chrII","YBL002W",2269.08793012244,-2.34868061894373,0.31359242314291,-7.48959619433595,6.90858345079391e-14,2.1563271362897e-12,"1"
"YBL003C","YBL003C","chrII","YBL003C",1368.69044987019,-1.5743547226203,0.310207795930422,-5.07516169249795,3.87166627908226e-07,4.14831368243895e-06,"1"
"YBL008W","YBL008W","chrII","YBL008W",188.467417896871,0.783175969520524,0.36650176028459,2.13689551971697,0.0326064904981033,0.0800442777354128,"1"
"YBL011W","YBL011W","chrII","YBL011W",508.617996495297,1.03095734529569,0.325760560439142,3.1647702960294,0.00155205427873535,0.00646631413519345,"1"
"YBL015W","YBL015W","chrII","YBL015W",28119.1038406312,-1.04458338760878,0.295220367335888,-3.53831748478348,0.000402685561849777,0.00204713761060483,"1"
"YBL021C","YBL021C","chrII","YBL021C",435.083682154354,0.718355059795084,0.309041575487785,2.32446090355723,0.0201008046432754,0.0544670631165406,"1"
"YBL027W","YBL027W","chrII","YBL027W",5544.94869854133,-0.889159201056305,0.264098788571672,-3.366767435266,0.000760547979698626,0.00351753440610615,"1"
"YBL031W","YBL031W","chrII","YBL031W",114.123271791682,-1.60510356355619,0.430571051862358,-3.72784829963278,0.000193121560613783,0.00108548305749417,"1"
"YBL034C","YBL034C","chrII","YBL034C",235.977913797586,-1.28149563387737,0.338130733737247,-3.78994130380703,0.000150682886693641,0.000877857443125516,"1"
"YBL035C","YBL035C","chrII","YBL035C",288.018902096782,-0.924153050062585,0.318806836669857,-2.89878680054657,0.00374609525282672,0.0135465593382155,"1"
"YBL039C","YBL039C","chrII","YBL039C",323.180896650878,-0.874159018221451,0.344579556415221,-2.53688590035818,0.0111843399939876,0.0336493847853573,"1"
"YBL042C","YBL042C","chrII","YBL042C",826.920078739635,-1.75110264417246,0.361520677511765,-4.84371366037695,1.27434546192297e-06,1.23392861278399e-05,"1"
"YBL043W","YBL043W","chrII","YBL043W",3753.74579820873,1.58095988282565,0.271400953056933,5.82518176527554,5.70504728855495e-09,8.85391644476569e-08,"1"
"YBL046W","YBL046W","chrII","YBL046W",353.652216009934,-0.671743367263403,0.306414332466393,-2.19227136621319,0.0283599180187598,0.0715813027366096,"1"
"YBL051C","YBL051C","chrII","YBL051C",590.338986720586,0.754827677587235,0.318491109105251,2.37001177115368,0.0177875189448512,0.049197459576675,"1"
"YBL058W","YBL058W","chrII","YBL058W",2667.80018361588,0.554059900592956,0.248572786199783,2.22896443759393,0.025816271059567,0.0666373487227507,"1"
"YBL059C-A","YBL059C-A","chrII","YBL059C-A",795.830378978349,0.751189724324128,0.312808490253853,2.40143649462492,0.0163308434067006,0.0459186824928216,"1"
"YBL061C","YBL061C","chrII","YBL061C",434.397999117448,1.30358302041096,0.307055688410751,4.24542866200592,2.18175916461683e-05,0.000158305044840444,"1"
"YBL063W","YBL063W","chrII","YBL063W",198.689290796289,-0.772265256526023,0.349130791656055,-2.21196547248922,0.0269690507263619,0.0691809395813516,"1"
"YBL067C","YBL067C","chrII","YBL067C",1642.13848364745,-1.40928173334001,0.273691687577044,-5.14915796609021,2.61658449015469e-07,2.88340385532431e-06,"1"
"YBL071C","YBL071C","chrII","YBL071C",135.223052687619,0.983077939835637,0.377376201198871,2.60503427802955,0.00918650687996988,0.028753509209183,"1"
"YBL072C","YBL072C","chrII","YBL072C",1401.94746591459,-1.23158356057635,0.327964048585096,-3.75523953277701,0.000173175776110135,0.000990310195626737,"1"
"YBL075C","YBL075C","chrII","YBL075C",1651.38926105787,-1.47234877454335,0.404957574951946,-3.63580993569034,0.000277108596422361,0.0014958509451321,"1"
"YBL084C","YBL084C","chrII","YBL084C",644.829654902046,1.26292407828988,0.287332809928715,4.39533542515805,1.10601833281757e-05,8.5467834376926e-05,"1"
"YBL085W","YBL085W","chrII","YBL085W",479.66571223468,1.49005947064771,0.305236985440359,4.88164783994979,1.05203007454882e-06,1.03298629639794e-05,"1"
"YBL086C","YBL086C","chrII","YBL086C",1106.99868323071,1.79094113134272,0.26216929940134,6.83123895678217,8.41843685736032e-12,1.959741946753e-10,"1"
"YBL087C","YBL087C","chrII","YBL087C",1150.71389314052,-0.55733545172327,0.265690969071395,-2.09768308524444,0.0359331500597712,0.0862735321804648,"1"
"YBL088C","YBL088C","chrII","YBL088C",937.026840133432,-0.597720496040473,0.274643110932021,-2.1763535011385,0.0295288378778057,0.0738485305386303,"1"
"YBL090W","YBL090W","chrII","YBL090W",657.396054639794,0.863704155906512,0.291588200939853,2.96206826312794,0.00305580027086057,0.0113742545724837,"1"
"YBL091C","YBL091C","chrII","YBL091C",1606.84048894039,0.576276469436715,0.270267533072075,2.13224453150662,0.0329867493652161,0.0807611606938923,"1"
"YBL091C-A","YBL091C-A","chrII","YBL091C-A",291.645687761287,0.852049380108529,0.315030356563014,2.70465801900617,0.0068374740598796,0.0225108824823496,"1"
"YBL092W","YBL092W","chrII","YBL092W",5789.16973344166,-1.34554784034172,0.271805441539291,-4.95040802980839,7.40580486172702e-07,7.56421055986634e-06,"1"
"YBL097W","YBL097W","chrII","YBL097W",105.457857884424,-1.27242726017991,0.442516052684408,-2.87543751794101,0.00403467991487455,0.0144776857317945,"1"
"YBL098W","YBL098W","chrII","YBL098W",1762.49427036266,-1.84606850308789,0.259779522960372,-7.10628952602048,1.19204217929239e-12,3.18657399794574e-11,"1"
"YBL100C","YBL100C","chrII","YBL100C",1297.19263467651,0.627677175048864,0.273377280000514,2.29601075498184,0.0216752664433551,0.0580157111922097,"1"
"YBL102W","YBL102W","chrII","YBL102W",1248.5067766247,-0.53520349221872,0.26373218865665,-2.02934459742984,0.0424232038495769,0.0989638579989922,"1"
"YBR002C","YBR002C","chrII","YBR002C",313.677524651186,0.72651662703662,0.356504547612114,2.03788880647629,0.041561054281975,0.0973183613886816,"1"
"YBR003W","YBR003W","chrII","YBR003W",708.026252730864,1.18155614055199,0.277959394172173,4.25082283716631,2.12986593742603e-05,0.000154942200421865,"1"
"YBR004C","YBR004C","chrII","YBR004C",523.18838418689,1.03659998353058,0.279016704469833,3.71518968909137,0.00020305131321725,0.00113105452337465,"1"
"YBR005W","YBR005W","chrII","YBR005W",838.257105959214,-0.614227918719955,0.280630286679016,-2.18874422283047,0.0286154357996209,0.0720804507720838,"1"
"YBR007C","YBR007C","chrII","YBR007C",191.505047237686,1.58698914956589,0.355175846564269,4.46817869209676,7.8888395158108e-06,6.35085682634509e-05,"1"
"YBR008C","YBR008C","chrII","YBR008C",329.065314692297,0.930124796294379,0.318479186619273,2.92051988127657,0.00349447899810722,0.0127689039649608,"1"
"YBR009C","YBR009C","chrII","YBR009C",3502.71274736178,-1.182787240117,0.326864089370161,-3.61859035171506,0.000296212085816134,0.00157913828573926,"1"
"YBR010W","YBR010W","chrII","YBR010W",2894.24487409401,-0.842072739631005,0.328902928151259,-2.56024701380507,0.0104597788127471,0.0319337618725782,"1"
"YBR012C","YBR012C","chrII","YBR012C",113.795827797207,1.10065343842529,0.44735840833986,2.46033922221289,0.0138805748972294,0.0402025774758014,"1"
"YBR014C","YBR014C","chrII","YBR014C",1236.53952757458,-0.827539542332423,0.278339855313901,-2.97312629339107,0.00294783131044248,0.011031167804047,"1"
"YBR015C","YBR015C","chrII","YBR015C",1540.89279486061,-1.03899458539935,0.293901657159662,-3.53517770345514,0.000407501014446988,0.00206410531977817,"1"
"YBR019C","YBR019C","chrII","YBR019C",101.15766108287,-0.944018861571572,0.428697305577879,-2.20206390217229,0.0276607948933979,0.0704058592571362,"1"
"YBR023C","YBR023C","chrII","YBR023C",759.804063769547,-0.704052214737271,0.294502014434372,-2.39065330703931,0.016818425917278,0.0471000228570587,"1"
"YBR024W","YBR024W","chrII","YBR024W",830.282833556969,1.36412667457434,0.265697798706989,5.13412862738355,2.83454196933426e-07,3.10521293777853e-06,"1"
"YBR025C","YBR025C","chrII","YBR025C",2647.16161111108,-1.02801781154674,0.257788418330295,-3.98783552110388,6.66788647383303e-05,0.000430178772855717,"1"
"YBR026C","YBR026C","chrII","YBR026C",8687.18155084013,-2.95982114208282,0.307872140522084,-9.61379986205837,6.99199427159695e-22,4.6505085708824e-20,"1"
"YBR031W","YBR031W","chrII","YBR031W",4508.70201487071,-1.97268917540094,0.297437357260402,-6.63228450377161,3.30530700680866e-11,6.91638586031459e-10,"1"
"YBR032W","YBR032W","chrII","YBR032W",24.1236114047824,1.77486393742274,0.710690156012057,2.49738078177719,0.0125114527151051,0.0369653550075579,"1"
"YBR033W","YBR033W","chrII","YBR033W",740.358776139182,-0.680266524104851,0.285321615487135,-2.38420956275401,0.0171158524992154,0.0476701235858008,"1"
"YBR037C","YBR037C","chrII","YBR037C",563.482450569566,1.31281226140623,0.294593638649383,4.45634965990797,8.33670169043259e-06,6.6646387278826e-05,"1"
"YBR038W","YBR038W","chrII","YBR038W",548.041337783876,-1.96384235850907,0.294990166130598,-6.65731466329504,2.7887572567162e-11,5.9696501123653e-10,"1"
"YBR041W","YBR041W","chrII","YBR041W",421.915679793572,1.03847967811816,0.303324721426047,3.42365657911386,0.000617846464415365,0.00294280323673371,"1"
"YBR043C","YBR043C","chrII","YBR043C",2735.69353389111,-1.52704525673474,0.29759956749854,-5.1312079166319,2.87888690473919e-07,3.14762057471191e-06,"1"
"YBR044C","YBR044C","chrII","YBR044C",736.982758786103,0.723243309875788,0.274859898283219,2.63131622471368,0.00850548538879944,0.0269235959587663,"1"
"YBR045C","YBR045C","chrII","YBR045C",857.47991294899,-0.646087872149899,0.284132631683948,-2.27389535767426,0.0229722788934715,0.0605977913965182,"1"
"YBR046C","YBR046C","chrII","YBR046C",6163.92542763326,-1.91404812735065,0.252571487641794,-7.5782430757395,3.50265701375025e-14,1.13117599629033e-12,"1"
"YBR047W","YBR047W","chrII","YBR047W",2759.39719625959,-0.76668206499334,0.301361370547764,-2.54406217890433,0.010957157780796,0.0331085129915129,"1"
"YBR048W","YBR048W","chrII","YBR048W",1397.26721458202,-0.890953432304973,0.265687940002263,-3.35338304138827,0.000798301447018036,0.00366183102174857,"1"
"YBR050C","YBR050C","chrII","YBR050C",1628.81792893344,-1.12091358850893,0.256166612352601,-4.37572085688532,1.21031823271566e-05,9.23169131607817e-05,"1"
"YBR052C","YBR052C","chrII","YBR052C",1882.63890778328,1.11047662391887,0.250545194752523,4.43224075806264,9.32587987066047e-06,7.32822655940648e-05,"1"
"YBR054W","YBR054W","chrII","YBR054W",9945.64748848131,-1.847526949014,0.35519825845671,-5.20139641742971,1.97796701088108e-07,2.21905656421538e-06,"1"
"YBR055C","YBR055C","chrII","YBR055C",274.829810674792,-0.743626003537264,0.324593088479549,-2.29094835943839,0.0219664005575369,0.0586085386413364,"1"
"YBR058C-A","YBR058C-A","chrII","YBR058C-A",525.520360803926,-0.857690085929115,0.344258292188175,-2.49141445650434,0.0127235601969803,0.0374928960023886,"1"
"YBR059C","YBR059C","chrII","YBR059C",1223.38810745764,0.636332776808586,0.283367165355399,2.24561224660767,0.024728855369076,0.0643786396249745,"1"
"YBR063C","YBR063C","chrII","YBR063C",227.946210821387,0.84590804698662,0.344395682599068,2.45620978928296,0.0140411161328211,0.0405917448196352,"1"
"YBR065C","YBR065C","chrII","YBR065C",232.337168985598,0.799594545853064,0.331863235355172,2.40940984317624,0.0159783433290725,0.0451557926834249,"1"
"YBR067C","YBR067C","chrII","YBR067C",10829.8351088362,-6.21360277486603,0.288608709600012,-21.5295054105525,8.24083260576743e-103,1.53471772561409e-99,"1"
"YBR068C","YBR068C","chrII","YBR068C",4123.93045395821,1.91622425048597,0.292617487561833,6.54856367762728,5.80930860891794e-11,1.19325761757443e-09,"1"
"YBR069C","YBR069C","chrII","YBR069C",1737.30219399562,-0.763042683730781,0.311446005208068,-2.44999990679288,0.0142856251685088,0.0410987578869509,"1"
"YBR070C","YBR070C","chrII","YBR070C",572.59852645401,-1.22537773667618,0.29368734856857,-4.17238857120902,3.01423020033972e-05,0.000211830240620101,"1"
"YBR071W","YBR071W","chrII","YBR071W",1475.98600445901,-1.79857299570619,0.268585433377736,-6.69646515481982,2.13521332965044e-11,4.65993627842071e-10,"1"
"YBR073W","YBR073W","chrII","YBR073W",185.682806899411,1.04152068796657,0.359620624143754,2.89616506407662,0.00377753646519654,0.0136337830949955,"1"
"YBR076W","YBR076W","chrII","YBR076W",200.304745712132,1.03814925109219,0.341531674984459,3.0396865858472,0.00236824456115159,0.00922047551439297,"1"
"YBR078W","YBR078W","chrII","YBR078W",10115.4099483447,-2.40954516847178,0.255267264198702,-9.43930345332556,3.75265661662783e-21,2.38251051330679e-19,"1"
"YBR079C","YBR079C","chrII","YBR079C",1386.75467139294,-0.673750362859989,0.306304031510442,-2.19961310837994,0.0278343563570633,0.0706810088961964,"1"
"YBR082C","YBR082C","chrII","YBR082C",2183.83556608699,0.680163391447481,0.262210946003367,2.59395498858673,0.00948789074397241,0.0294493586592077,"1"
"YBR083W","YBR083W","chrII","YBR083W",445.905756826818,-1.35432077794849,0.296904484092556,-4.56146959884342,5.07968317811589e-06,4.31122062939005e-05,"1"
"YBR084C-A","YBR084C-A","chrII","YBR084C-A",5120.88492124974,-0.867738436032351,0.270891950926582,-3.20326400642124,0.00135879354085523,0.00575555687093112,"1"
"YBR084W","YBR084W","chrII","YBR084W",396.312597426821,-1.04985568111024,0.319460686531924,-3.28633764770091,0.0010149926489894,0.00449347379548635,"1"
"YBR087W","YBR087W","chrII","YBR087W",484.468977170062,-0.791577703273763,0.297063247055443,-2.66467734100417,0.0077062222360949,0.0248870888052383,"1"
"YBR088C","YBR088C","chrII","YBR088C",183.545043419147,-1.71324970216264,0.385806613518304,-4.44069552499094,8.96685901545167e-06,7.10607678288347e-05,"1"
"YBR091C","YBR091C","chrII","YBR091C",120.054845553555,0.97960115711688,0.393067285119393,2.49219712299213,0.012695555635774,0.0374301157451553,"1"
"YBR092C","YBR092C","chrII","YBR092C",425.894399658726,-2.48832368833697,0.343531898140821,-7.24335557135644,4.37717339881518e-13,1.24138415122743e-11,"1"
"YBR093C","YBR093C","chrII","YBR093C",484.781852245481,-0.680904656711769,0.294777367777305,-2.30989462266375,0.0208939888536312,0.0562035222557716,"1"
"YBR104W","YBR104W","chrII","YBR104W",539.404121496039,1.13807591077956,0.282454275735757,4.02923945058017,5.59575979937611e-05,0.000371361256187614,"1"
"YBR105C","YBR105C","chrII","YBR105C",875.775433493759,3.39401835993245,0.298488493897745,11.3706840609245,5.85270939616969e-30,6.95725263753193e-28,"1"
"YBR106W","YBR106W","chrII","YBR106W",1314.64292686473,-0.598758024638226,0.263153876560382,-2.27531523557411,0.0228870261300508,0.0604299692762731,"1"
"YBR107C","YBR107C","chrII","YBR107C",143.702228715087,1.11438658729521,0.362867034146699,3.07106042276821,0.00213299981523861,0.00846382810208673,"1"
"YBR108W","YBR108W","chrII","YBR108W",589.488768136983,0.991789356184226,0.319550746529735,3.10369907426249,0.00191117611151023,0.00772629590087385,"1"
"YBR109C","YBR109C","chrII","YBR109C",2288.04944458562,-0.791181063376662,0.261633186889283,-3.02400881472071,0.0024944917044368,0.00961816780723836,"1"
"YBR110W","YBR110W","chrII","YBR110W",731.033155675645,-0.667152894422186,0.273024503192569,-2.44356417325529,0.0145429829295111,0.0417102903630281,"1"
"YBR114W","YBR114W","chrII","YBR114W",445.917362210151,2.5408510461783,0.301827058182819,8.41823480464527,3.82199179258105e-17,1.73605432074393e-15,"1"
"YBR117C","YBR117C","chrII","YBR117C",1285.93122881016,-3.87885844976087,0.40728419982182,-9.52371452528186,1.67097082877937e-21,1.08554814190586e-19,"1"
"YBR118W","YBR118W","chrII","YBR118W",5042.47824050105,-0.638510484660357,0.289239599352874,-2.20754864164146,0.0272757526653426,0.0698714489414346,"1"
"YBR120C","YBR120C","chrII","YBR120C",617.488363409706,1.12992760972692,0.299173390678611,3.77683191397444,0.000158835845453038,0.000920555880234568,"1"
"YBR121C","YBR121C","chrII","YBR121C",2470.91265822177,-1.05017128672989,0.251108657638407,-4.18213890594771,2.88779439433222e-05,0.000203713475771896,"1"
"YBR122C","YBR122C","chrII","YBR122C",835.476186206484,1.17932275752258,0.298933395592552,3.94510206925827,7.97659942064608e-05,0.000505275067609407,"1"
"YBR126C","YBR126C","chrII","YBR126C",7479.0751070368,1.177924151861,0.271001000766728,4.34656753491083,1.38284487153886e-05,0.000103704084527351,"1"
"YBR128C","YBR128C","chrII","YBR128C",284.589759093094,0.793546882493214,0.34918768060378,2.27255119974763,0.0230532392769985,0.0607539848304674,"1"
"YBR130C","YBR130C","chrII","YBR130C",312.63058210198,0.660905682964609,0.308559515224161,2.14190666745272,0.0322009932337175,0.0794038127929138,"1"
"YBR132C","YBR132C","chrII","YBR132C",1328.42095854221,1.27488983849836,0.328534851213377,3.88053149852994,0.000104228444795244,0.000642742076237337,"1"
"YBR138C","YBR138C","chrII","YBR138C",407.513326284809,-0.833968014316989,0.340204858733623,-2.45137008748596,0.014231354795339,0.0409637193413493,"1"
"YBR139W","YBR139W","chrII","YBR139W",2919.40951940593,0.86701409443665,0.246623148075632,3.51554224006078,0.000438856942073366,0.00220098180912378,"1"
"YBR140C","YBR140C","chrII","YBR140C",2044.89023490876,0.553488552560595,0.268308535158286,2.06288090028172,0.0391239452026734,0.0925817373347464,"1"
"YBR143C","YBR143C","chrII","YBR143C",2020.07649175815,-0.547222671189802,0.264823339888659,-2.06636874008111,0.038793675258746,0.0919169905303705,"1"
"YBR145W","YBR145W","chrII","YBR145W",1046.01058157625,-0.568550171540674,0.275396428762414,-2.06447910053026,0.038972313457436,0.0922619980028368,"1"
"YBR146W","YBR146W","chrII","YBR146W",972.783588549033,1.24912318289645,0.262768978066897,4.75369349946037,1.99733761408299e-06,1.85970925420882e-05,"1"
"YBR147W","YBR147W","chrII","YBR147W",1697.50438049425,-0.65027696148166,0.292701491281623,-2.22163870308401,0.0263077320893353,0.067733317595906,"1"
"YBR149W","YBR149W","chrII","YBR149W",13257.7494526972,-0.559739688912377,0.240854481886741,-2.32397456143493,0.0201268574886144,0.0545073934992188,"1"
"YBR150C","YBR150C","chrII","YBR150C",449.948301842134,1.20665145436259,0.302255885990226,3.99215204828671,6.54763662154434e-05,0.000423889290898821,"1"
"YBR151W","YBR151W","chrII","YBR151W",2279.14950716746,1.05968875955845,0.270638083651265,3.91551974231362,9.02096621257293e-05,0.000564391245572732,"1"
"YBR154C","YBR154C","chrII","YBR154C",593.193829902767,-0.895998796039187,0.33350357769372,-2.68662424024142,0.00721780998898985,0.0235824002388809,"1"
"YBR158W","YBR158W","chrII","YBR158W",290.015477482198,-0.918991142688212,0.356735832297721,-2.57611111496434,0.00999185311607083,0.0307742466149326,"1"
"YBR160W","YBR160W","chrII","YBR160W",803.463662541769,-1.07389640610364,0.273833695510162,-3.921710234027,8.79226878749379e-05,0.000551317684800536,"1"
"YBR161W","YBR161W","chrII","YBR161W",180.628998624276,1.15285375908723,0.347580447470558,3.31679692421387,0.000910557748109552,0.00409274830143851,"1"
"YBR162C","YBR162C","chrII","YBR162C",1991.28066116787,-1.91664018034992,0.278012471353621,-6.89407986274122,5.42145619325869e-12,1.3055894720576e-10,"1"
"YBR163W","YBR163W","chrII","YBR163W",246.587720768598,0.840946847792557,0.318725751365678,2.63846533952548,0.00832822134191902,0.0264825114611847,"1"
"YBR167C","YBR167C","chrII","YBR167C",425.699648555642,-1.58526188955737,0.317474886328357,-4.99334579780831,5.93421687343252e-07,6.15110754580101e-06,"1"
"YBR168W","YBR168W","chrII","YBR168W",282.499636044247,-1.42245024382562,0.327063231194692,-4.34915975919922,1.3666013154101e-05,0.000102761797431981,"1"
"YBR171W","YBR171W","chrII","YBR171W",467.347798465689,-1.93459239105662,0.328895723990611,-5.88208435057626,4.05131767516087e-09,6.48559078828762e-08,"1"
"YBR173C","YBR173C","chrII","YBR173C",2009.51808308112,-1.18101861332893,0.26989113916935,-4.37590732679767,1.20928388161456e-05,9.23169131607817e-05,"1"
"YBR177C","YBR177C","chrII","YBR177C",3857.8612446851,0.86756628480185,0.259813396574846,3.33918995802021,0.000840230861955697,0.00381966625365865,"1"
"YBR179C","YBR179C","chrII","YBR179C",1220.95107217978,1.03889878602658,0.261482863292569,3.97310467288319,7.09418549964555e-05,0.00045610143137537,"1"
"YBR180W","YBR180W","chrII","YBR180W",28.355465603333,-1.84466240225925,0.758034122644982,-2.43348201242278,0.0149543784328388,0.0427147813416515,"1"
"YBR181C","YBR181C","chrII","YBR181C",2253.72077866721,-1.16348993288122,0.279707787946339,-4.15966227263014,3.18718515464399e-05,0.00022258504323745,"1"
"YBR182C","YBR182C","chrII","YBR182C",141.13525700986,0.892833160193675,0.3883720525737,2.29891196927525,0.0215099385982181,0.0576383822293739,"1"
"YBR183W","YBR183W","chrII","YBR183W",880.583650393045,2.25593890013009,0.271493030229805,8.30938053260724,9.6202954757461e-17,4.16655742813903e-15,"1"
"YBR185C","YBR185C","chrII","YBR185C",760.930793621733,0.799260554757226,0.268714385300081,2.97438692708867,0.00293574631319549,0.0109933074073882,"1"
"YBR188C","YBR188C","chrII","YBR188C",258.0764924063,-0.855657224354047,0.377743217652251,-2.26518223059603,0.0235014991109622,0.0618186796294471,"1"
"YBR189W","YBR189W","chrII","YBR189W",4340.62347399254,-1.87749269720112,0.275337773740962,-6.818870769862,9.17588943647202e-12,2.12720723160038e-10,"1"
"YBR191W","YBR191W","chrII","YBR191W",2983.83995582626,-1.48760668366027,0.260713039039231,-5.70591593401827,1.15719104975978e-08,1.68003305283255e-07,"1"
"YBR192W","YBR192W","chrII","YBR192W",332.279598549945,1.01041069881771,0.301417348607511,3.35219821780534,0.000801725948508002,0.00367452245636933,"1"
"YBR196C","YBR196C","chrII","YBR196C",4046.78110431518,-0.910665055370243,0.328408136274504,-2.77296739874024,0.00555476853346278,0.0189813405482915,"1"
"YBR199W","YBR199W","chrII","YBR199W",2260.01614722001,0.558677538866804,0.260689369331785,2.1430775650685,0.0321068706000999,0.0792319284641157,"1"
