"","GENEID","TXCHROM","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y"
"35","YAL039C","chrI",685.176417616765,-1.2606153108452,0.6568243545498,-0.396780827385469,0.345764545100244,0.999999999998796,685.176417616765,-1.2606153108452,0.6568243545498,-1.91925786873303,0.0549517071340462,0.553635605810194
"36","YAL040C","chrI",1093.38053741007,0.441850128637685,0.743463162462656,0,0.97377184757679,0.999999999998796,1093.38053741007,0.441850128637685,0.743463162462656,0.594313411809263,0.552302509912668,0.956214521466467
"37","YAL041W","chrI",398.690071070591,-0.961693370574144,0.681313860829306,0,0.522418575517423,0.999999999998796,398.690071070591,-0.961693370574144,0.681313860829306,-1.41152767595768,0.158089080973693,0.764296549940676
"38","YAL042W","chrI",888.780372318532,-1.53719745654987,0.622026178482727,-0.863625157803213,0.193896919686338,0.999999999998796,888.780372318532,-1.53719745654987,0.622026178482727,-2.47127453751138,0.0134632416980229,0.318336819766767
"39","YAL043C","chrI",443.330812842148,-0.861552553680808,0.684173042020479,0,0.580181317290311,0.999999999998796,443.330812842148,-0.861552553680808,0.684173042020479,-1.25926118213675,0.207936009186126,0.813785252225216
"40","YAL044W-A","chrI",174.619695895885,-1.38900368248406,0.485679592906947,-0.800947143271447,0.211581123143797,0.999999999998796,174.619695895885,-1.38900368248406,0.485679592906947,-2.85991773747468,0.00423750912616603,0.191930699280889
"41","YAL046C","chrI",436.642739161249,-0.742695046669775,0.657167332742398,0,0.652299617958702,0.999999999998796,436.642739161249,-0.742695046669775,0.657167332742398,-1.13014602166919,0.258414700244403,0.854061363134455
"42","YAL047C","chrI",236.593014558877,-0.91186378289666,0.624092299172781,0,0.556153130804804,0.999999999998796,236.593014558877,-0.91186378289666,0.624092299172781,-1.46110404519542,0.143986890270897,0.735063718314696
"43","YAL048C","chrI",266.966760100481,-0.905961302601879,0.648991902957111,0,0.557604947276369,0.999999999998796,266.966760100481,-0.905961302601879,0.648991902957111,-1.39595162662877,0.162729062516655,0.765239535901031
"44","YAL049C","chrI",2525.18989883691,-1.32636007859619,0.482486633702018,-0.67641268337757,0.249389333363078,0.999999999998796,2525.18989883691,-1.32636007859619,0.482486633702018,-2.74900895889967,0.0059775752390838,0.21705327838342
"45","YAL051W","chrI",525.065934519274,-0.829584546009979,0.545043237776687,0,0.622732063894666,0.999999999998796,525.065934519274,-0.829584546009979,0.545043237776687,-1.52205272630109,0.127995869809861,0.719550571637958
"46","YAL054C","chrI",26496.6413647812,-0.967970687506669,0.820401558219479,0,0.515571157292817,0.999999999998796,26496.6413647812,-0.967970687506669,0.820401558219479,-1.17987426743491,0.238050225760297,0.833620574289586
"47","YAL055W","chrI",171.84896041812,-1.0996743564073,0.490360728445308,-0.203267412387036,0.419463012476691,0.999999999998796,171.84896041812,-1.0996743564073,0.490360728445308,-2.24258243496339,0.0249237539814062,0.40094365106424
"48","YAL056W","chrI",1436.29898772639,-0.612631656984917,0.382440840554464,0,0.844442298283763,0.999999999998796,1436.29898772639,-0.612631656984917,0.382440840554464,-1.60189914888985,0.10917791274874,0.692712405261136
"49","YAL058W","chrI",173.280605218888,-0.583215089852899,0.612291106783153,0,0.751968481022796,0.999999999998796,173.280605218888,-0.583215089852899,0.612291106783153,-0.95251275641906,0.340836999605476,0.880995089285728
"50","YAL059W","chrI",58.6284825851234,-0.768188871184838,0.703256863707936,0,0.629158380654765,0.999999999998796,58.6284825851234,-0.768188871184838,0.703256863707936,-1.09233042836517,0.27468789043337,0.86745764100637
"51","YAL060W","chrI",3996.79611074263,-0.886842567894744,0.643397608946409,0,0.569803852142904,0.999999999998796,3996.79611074263,-0.886842567894744,0.643397608946409,-1.37837404983053,0.168087831168714,0.773860783049085
"52","YAL061W","chrI",2385.78588370358,-0.968306778530758,0.454654464945022,0,0.527787109982131,0.999999999998796,2385.78588370358,-0.968306778530758,0.454654464945022,-2.12976414659833,0.0331910900942,0.452703350712683
"53","YAL062W","chrI",10655.8825649294,-0.209745401512804,0.501659422074681,0,0.942404210942633,0.999999999998796,10655.8825649294,-0.209745401512804,0.501659422074681,-0.418103183720488,0.675871677335981,0.965331378726945
"54","YAL063C","chrI",72.8124401610052,-1.24704052388397,0.690097872036106,-0.357978967758706,0.360179526630407,0.999999999998796,72.8124401610052,-1.24704052388397,0.690097872036106,-1.80704878889805,0.0707546723988381,0.611247044015204
"55","YAL067C","chrI",232.342661498661,-0.728103547408043,0.414812565664199,0,0.743916828283237,0.999999999998796,232.342661498661,-0.728103547408043,0.414812565664199,-1.75525914033535,0.079214992081024,0.625659809402877
"56","YAR002C-A","chrI",1652.62595515244,-0.820549556561338,0.675433942641146,0,0.604757823885931,0.999999999998796,1652.62595515244,-0.820549556561338,0.675433942641146,-1.21484797366379,0.224424079740162,0.825059821309855
"57","YAR002W","chrI",513.334206431648,-1.30980407154602,0.672137243554153,-0.460923828454782,0.322426627673089,0.999999999998796,513.334206431648,-1.30980407154602,0.672137243554153,-1.94871521271458,0.0513294440274352,0.546484158451315
"58","YAR003W","chrI",381.457760188211,-1.20069325488324,0.608493779524365,-0.329819731337453,0.370768088707441,0.999999999998796,381.457760188211,-1.20069325488324,0.608493779524365,-1.97322190511425,0.048470285837885,0.533659793672939
"59","YAR007C","chrI",1173.42773004936,-0.728697231927683,0.898918473166746,0,0.618601624263108,0.999999999998796,1173.42773004936,-0.728697231927683,0.898918473166746,-0.810637731540435,0.41757374200046,0.918073266483588
"60","YAR008W","chrI",350.750672077034,-0.943862884387325,0.725341800909087,0,0.530844949842974,0.999999999998796,350.750672077034,-0.943862884387325,0.725341800909087,-1.30126635912112,0.193167297995138,0.801162099022196
"61","YAR014C","chrI",783.460645201771,-1.31682795190423,0.64045660677825,-0.494690738687201,0.310409219969599,0.999999999998796,783.460645201771,-1.31682795190423,0.64045660677825,-2.05607677080325,0.0397751168966002,0.484637702097909
"62","YAR015W","chrI",1565.36180917502,-2.25837002529889,0.774652273896572,-1.6244321067686,0.0521418096985026,0.999999999998796,1565.36180917502,-2.25837002529889,0.774652273896572,-2.91533388773144,0.00355308195402898,0.178729801412302
"63","YAR018C","chrI",284.314465604284,-2.23122879906803,1.01326631617134,-1.21510878178628,0.112162302318488,0.999999999998796,284.314465604284,-2.23122879906803,1.01326631617134,-2.20201615652122,0.0276641672321255,0.409953051172282
"64","YAR019C","chrI",327.831149964595,-0.751517165751961,0.695164682383121,0,0.639620488615223,0.999999999998796,327.831149964595,-0.751517165751961,0.695164682383121,-1.08106350163771,0.279668867416897,0.86745764100637
"65","YAR020C","chrI",53.3812770314924,-1.40927231448963,0.620767685743225,-0.659300288802282,0.254851478498306,0.999999999998796,53.3812770314924,-1.40927231448963,0.620767685743225,-2.27020888305801,0.023194912294517,0.392337560736238
"66","YAR023C","chrI",259.482599361057,-0.159272786330923,0.615172160028972,0,0.914133037432749,0.999999999998796,259.482599361057,-0.159272786330923,0.615172160028972,-0.258907663057155,0.795706485476349,0.985573307130753
"67","YAR028W","chrI",246.39832188613,-1.25608045528549,0.592010830283914,-0.432560423198134,0.332667073334821,0.999999999998796,246.39832188613,-1.25608045528549,0.592010830283914,-2.12171871025248,0.0338613664665867,0.45729525205984
"68","YAR029W","chrI",69.1479439996571,-0.86236518096289,0.550990313595141,0,0.598627192594708,0.999999999998796,69.1479439996571,-0.86236518096289,0.550990313595141,-1.5651185868152,0.117555106178552,0.703036568855263
"69","YAR030C","chrI",125.454664410093,-0.326680798307572,0.531926025353966,0,0.89721008911951,0.999999999998796,125.454664410093,-0.326680798307572,0.531926025353966,-0.61414704815427,0.53911816074285,0.955349994102333
"70","YAR033W","chrI",99.6130424753977,-0.496360694316776,0.470502050589272,0,0.857787001459594,0.999999999998796,99.6130424753977,-0.496360694316776,0.470502050589272,-1.05495968337464,0.291443763991716,0.873870437091971
"71","YAR035C-A","chrI",70.5026053709495,-0.283643038954319,0.482175469361354,0,0.931317699438655,0.999999999998796,70.5026053709495,-0.283643038954319,0.482175469361354,-0.588256883598843,0.556359881305338,0.956367405531966
"72","YAR035W","chrI",1474.02161711883,-1.79111030573049,0.722632337899551,-1.0947618370221,0.136810494864703,0.999999999998796,1474.02161711883,-1.79111030573049,0.722632337899551,-2.47859141058736,0.0131902307744398,0.316027682158343
"73","YAR042W","chrI",1068.34992092101,-1.28037408068061,0.781772788857584,-0.358638833017363,0.359932646114688,0.999999999998796,1068.34992092101,-1.28037408068061,0.781772788857584,-1.63778286853862,0.101466996520018,0.676816960972334
"74","YAR050W","chrI",125.768710679142,-0.763516685497703,0.471170269240704,0,0.692133274292524,0.999999999998796,125.768710679142,-0.763516685497703,0.471170269240704,-1.62046872509192,0.105131627285538,0.683792066911749
"75","YAR071W","chrI",57.9586055746999,-0.343121410080399,0.476327728733858,0,0.916059954001998,0.999999999998796,57.9586055746999,-0.343121410080399,0.476327728733858,-0.720347335210698,0.471311167136329,0.92917061373711
"76","YBL001C","chrII",3634.30053855889,0.401198187895883,0.595155924882293,0,0.990722134119707,0.999999999998796,3634.30053855889,0.401198187895883,0.595155924882293,0.674106013437118,0.500243916662855,0.940321058104423
"77","YBL002W","chrII",1860.26066126372,-1.30980522126317,0.756075548261364,-0.409754318831734,0.34099308965732,0.999999999998796,1860.26066126372,-1.30980522126317,0.756075548261364,-1.73237347018447,0.0832070884072327,0.63364509130119
"78","YBL003C","chrII",1208.06804343878,-0.688416874224569,0.679464021979494,0,0.676729199952708,0.999999999998796,1208.06804343878,-0.688416874224569,0.679464021979494,-1.01317634481807,0.310975937250746,0.879775289086498
"79","YBL004W","chrII",922.217533428917,-0.931662356330275,0.406478470313029,0,0.566756029843882,0.999999999998796,922.217533428917,-0.931662356330275,0.406478470313029,-2.2920337099596,0.0219036980430828,0.390347653009026
"80","YBL005W","chrII",404.271687580808,0.328790696023446,0.375933153997897,0,0.999795839263442,0.999999999998796,404.271687580808,0.328790696023446,0.375933153997897,0.874598828347247,0.381792225521481,0.898756821354808
"81","YBL006C","chrII",424.178434328379,-0.297522928716937,0.628281160711876,0,0.868236465243665,0.999999999998796,424.178434328379,-0.297522928716937,0.628281160711876,-0.473550612881385,0.635820400667728,0.961285378800969
"82","YBL007C","chrII",1562.17726127494,-0.213582192353897,0.404447663753852,0,0.974077838443791,0.999999999998796,1562.17726127494,-0.213582192353897,0.404447663753852,-0.528083634781194,0.597441288886252,0.958998546213849
"83","YBL008W","chrII",172.395268079864,0.123111196760718,0.41610748545156,0,0.99652352254688,0.999999999998796,172.395268079864,0.123111196760718,0.41610748545156,0.295863931952864,0.767333996669736,0.983931782913976
"84","YBL009W","chrII",291.958463862196,-1.31532044430134,1.01334004531303,-0.311169430005039,0.377835910759259,0.999999999998796,291.958463862196,-1.31532044430134,1.01334004531303,-1.2980049988008,0.194285617244807,0.803369562106544
"85","YBL010C","chrII",309.227548702904,-0.352646663934535,0.456183677621713,0,0.922059661688669,0.999999999998796,309.227548702904,-0.352646663934535,0.456183677621713,-0.773036566702777,0.439500740107052,0.925240389338196
"86","YBL011W","chrII",406.663375015496,-0.00118338011638665,0.471325234130684,0,0.982961798426654,0.999999999998796,406.663375015496,-0.00118338011638665,0.471325234130684,-0.00251075060423888,0.997996712961595,0.999604608198264
"87","YBL013W","chrII",37.8677618864203,-0.213585628052775,0.647278157925771,0,0.88780853094227,0.999999999998796,37.8677618864203,-0.213585628052775,0.647278157925771,-0.329975027640695,0.74141883134492,0.979386085372004
"88","YBL014C","chrII",193.598135184839,0.0210218740941375,0.373274419490765,0,0.996883938110215,0.999999999998796,193.598135184839,0.0210218740941375,0.373274419490765,0.056317478499642,0.955088895102757,0.998714504519865
"89","YBL015W","chrII",27680.2572531912,0.445140878093672,0.569229853747008,0,0.99443777542534,0.999999999998796,27680.2572531912,0.445140878093672,0.569229853747008,0.78200550298529,0.434211339540611,0.925005355674103
"90","YBL016W","chrII",219.971860429251,1.33442450131655,0.779635495599445,0,0.998624403233655,0.999999999998796,219.971860429251,1.33442450131655,0.779635495599445,1.71160049644808,0.0869703167760627,0.648786730453268
"91","YBL017C","chrII",1678.15941629307,0.112273730546216,0.537812692681666,0,0.980686726140397,0.999999999998796,1678.15941629307,0.112273730546216,0.537812692681666,0.208759912277993,0.834635667145286,0.986773036253207
"92","YBL018C","chrII",151.756246301004,-0.0226519694336308,0.52099670131484,0,0.969666853689182,0.999999999998796,151.756246301004,-0.0226519694336308,0.52099670131484,-0.0434781436743534,0.965320386869133,0.999124174477073
"93","YBL019W","chrII",400.507980117538,0.358641350930487,0.325545391668578,0,0.999984997696579,0.999999999998796,400.507980117538,0.358641350930487,0.325545391668578,1.10166311706111,0.27060815730455,0.865769761083348
"94","YBL020W","chrII",935.445613177301,0.242624535988856,0.502494619092891,0,0.993299126745212,0.999999999998796,935.445613177301,0.242624535988856,0.502494619092891,0.482840067873453,0.629209298600577,0.961285378800969
"95","YBL021C","chrII",362.890265977989,-0.48772694664888,0.384238431747902,0,0.908769632396622,0.999999999998796,362.890265977989,-0.48772694664888,0.384238431747902,-1.26933410702883,0.204321926646052,0.813785252225216
"96","YBL022C","chrII",1135.34510421451,0.376890239399174,0.548385046541465,0,0.993977261490403,0.999999999998796,1135.34510421451,0.376890239399174,0.548385046541465,0.687273006031314,0.491910706103269,0.937207682324808
"97","YBL023C","chrII",469.045767061359,-0.0430178265565202,0.510318097621968,0,0.969621930254387,0.999999999998796,469.045767061359,-0.0430178265565202,0.510318097621968,-0.084296102287924,0.932821011297708,0.995338098787416
"98","YBL024W","chrII",363.775402745184,-0.106464123527921,0.454498108876378,0,0.975349753593933,0.999999999998796,363.775402745184,-0.106464123527921,0.454498108876378,-0.234245470880229,0.814794416159604,0.986167850834282
"99","YBL025W","chrII",199.716332390716,-0.150665065694767,0.480234580001298,0,0.961518293368806,0.999999999998796,199.716332390716,-0.150665065694767,0.480234580001298,-0.313732229974692,0.753724419786879,0.980453746324849
"100","YBL026W","chrII",642.069547747126,-0.241396053028363,0.560844536062112,0,0.91190987739707,0.999999999998796,642.069547747126,-0.241396053028363,0.560844536062112,-0.430415271089722,0.666893588682292,0.965270007421337
"101","YBL027W","chrII",5837.89675475777,-0.430358917580211,0.326073391347144,0,0.959678901827997,0.999999999998796,5837.89675475777,-0.430358917580211,0.326073391347144,-1.31982225167843,0.186894370507187,0.797812780078775
"102","YBL028C","chrII",199.534966106269,-0.831898535751668,0.494174275866822,0,0.633134374697757,0.999999999998796,199.534966106269,-0.831898535751668,0.494174275866822,-1.68341125060071,0.0922955068054615,0.657178090958093
"103","YBL029C-A","chrII",1600.86971524394,-0.235978753103129,0.569474230726128,0,0.910141300829197,0.999999999998796,1600.86971524394,-0.235978753103129,0.569474230726128,-0.414380037534335,0.678595806190111,0.965423146170311
"104","YBL029W","chrII",985.102978264664,-0.608497380674179,0.475458293342891,0,0.794865852453348,0.999999999998796,985.102978264664,-0.608497380674179,0.475458293342891,-1.27981231833376,0.20061115051505,0.808388596882312
"105","YBL030C","chrII",9088.32234045854,0.521100058053113,0.859213609027702,0,0.961664725051558,0.999999999998796,9088.32234045854,0.521100058053113,0.859213609027702,0.606484874748197,0.544192823159902,0.955860796121673
"106","YBL031W","chrII",103.937631992971,-0.822119784327728,0.851084655614064,0,0.582777496244888,0.999999999998796,103.937631992971,-0.822119784327728,0.851084655614064,-0.965967109035191,0.334060639575835,0.880691283319592
"107","YBL032W","chrII",509.058779386606,-0.599419309466152,0.458933216702519,0,0.808628073153011,0.999999999998796,509.058779386606,-0.599419309466152,0.458933216702519,-1.30611445772664,0.191513637057873,0.800201286730296
"108","YBL033C","chrII",1392.86369764431,-0.74815324791695,0.496741544382057,0,0.693921735495819,0.999999999998796,1392.86369764431,-0.74815324791695,0.496741544382057,-1.50612175763887,0.13203592016469,0.728498392892658
"109","YBL034C","chrII",235.395556321517,-0.162907619402656,0.578487651089675,0,0.926056561026886,0.999999999998796,235.395556321517,-0.162907619402656,0.578487651089675,-0.281609502114338,0.778242953347653,0.983981755018779
"110","YBL035C","chrII",278.334603072285,0.14672238858536,0.666240447488458,0,0.957391278535995,0.999999999998796,278.334603072285,0.14672238858536,0.666240447488458,0.22022437865858,0.825696411231924,0.986299581595269
"111","YBL036C","chrII",906.267572476934,0.15558941619162,0.382056826649248,0,0.99875540829042,0.999999999998796,906.267572476934,0.15558941619162,0.382056826649248,0.407241555022549,0.683830583724864,0.966629837651942
"112","YBL037W","chrII",486.978235380604,-0.201132892256715,0.47608604350436,0,0.953325369333799,0.999999999998796,486.978235380604,-0.201132892256715,0.47608604350436,-0.422471725439002,0.672680734378849,0.965273087306786
"113","YBL038W","chrII",1317.46671395657,0.369667810325358,0.312800733935612,0,0.999994031166284,0.999999999998796,1317.46671395657,0.369667810325358,0.312800733935612,1.18179968977136,0.237285190946159,0.833462333092754
"114","YBL039C","chrII",336.223701858529,-0.405772872601403,0.401836046586277,0,0.930400444710257,0.999999999998796,336.223701858529,-0.405772872601403,0.401836046586277,-1.00979709522968,0.312592512124475,0.880105669206969
"115","YBL039W-B","chrII",350.756927025368,0.574589613455034,0.47087773186275,0,0.999587020637505,0.999999999998796,350.756927025368,0.574589613455034,0.47087773186275,1.22025225355637,0.222369263738144,0.825059821309855
"116","YBL040C","chrII",1077.48479713372,0.393914856126099,0.300012827309339,0,0.999998309344402,0.999999999998796,1077.48479713372,0.393914856126099,0.300012827309339,1.31299337984618,0.189185178943954,0.798994973512668
"117","YBL041W","chrII",2065.15681963184,0.131537277753781,0.343590190416833,0,0.999504863676033,0.999999999998796,2065.15681963184,0.131537277753781,0.343590190416833,0.382831877691864,0.701844423833511,0.969567391251988
"118","YBL042C","chrII",1157.59888604376,1.14137081423416,0.66930859985415,0,0.999311376271504,0.999999999998796,1157.59888604376,1.14137081423416,0.66930859985415,1.70529829511062,0.0881388054064043,0.64971949190576
"119","YBL043W","chrII",2877.90664121195,-0.173003629176287,0.373125708565712,0,0.98666799061299,0.999999999998796,2877.90664121195,-0.173003629176287,0.373125708565712,-0.46366043723256,0.642891046353953,0.961285378800969
"120","YBL045C","chrII",20014.7372743344,0.0289823186946714,0.445677293792212,0,0.98952281984712,0.999999999998796,20014.7372743344,0.0289823186946714,0.445677293792212,0.0650298300998566,0.948150249529651,0.998714504519865
"121","YBL046W","chrII",374.321731319305,-0.073427709360895,0.389879567908514,0,0.991262546802948,0.999999999998796,374.321731319305,-0.073427709360895,0.389879567908514,-0.188334335535442,0.850614571052776,0.989687705187078
"122","YBL047C","chrII",2928.20345095933,0.303515080008333,0.354272952759011,0,0.999883112442016,0.999999999998796,2928.20345095933,0.303515080008333,0.354272952759011,0.856726650015517,0.391595971381441,0.900304839052024
"123","YBL048W","chrII",828.576774858195,0.343071351726387,0.664244139030067,0,0.978409467910815,0.999999999998796,828.576774858195,0.343071351726387,0.664244139030067,0.516483822088881,0.605516535220941,0.960656714098617
"124","YBL049W","chrII",1960.5660429028,0.452631663416457,0.756390321571264,0,0.972601282961755,0.999999999998796,1960.5660429028,0.452631663416457,0.756390321571264,0.598410173303376,0.5495662792984,0.956214521466467
"125","YBL050W","chrII",1857.88931837409,0.212722185655312,0.442944090574304,0,0.996908049806551,0.999999999998796,1857.88931837409,0.212722185655312,0.442944090574304,0.480246130791598,0.631052388366824,0.961285378800969
"126","YBL051C","chrII",514.346886790693,0.133225914215813,0.532826171116007,0,0.983282522500612,0.999999999998796,514.346886790693,0.133225914215813,0.532826171116007,0.250036356016016,0.802559233337434,0.985573307130753
"127","YBL052C","chrII",159.635840474342,-0.880575931439549,0.470739707251451,0,0.600134203269277,0.999999999998796,159.635840474342,-0.880575931439549,0.470739707251451,-1.87062174249341,0.0613975287561009,0.582426730397407
"128","YBL054W","chrII",351.459043704123,-0.968987618194818,0.694091480608167,0,0.517819027276698,0.999999999998796,351.459043704123,-0.968987618194818,0.694091480608167,-1.39605173851981,0.162698915475836,0.765239535901031
"129","YBL055C","chrII",357.478930613589,-0.230856587926443,0.333007785397166,0,0.98954722712838,0.999999999998796,357.478930613589,-0.230856587926443,0.333007785397166,-0.693246818992862,0.488154671004472,0.93660613906645
