"","GenAll$TXCHROM","chr.x","GENEID","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","Sample.x","chr.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y","Sample.y"
"25","chrV","chrV","YEL045C",10.0194931894295,1.02645889134381,0.512746668786636,2.00188310101131,0.0453387152286321,0.180782378387163,"4","chrV",10.0194931894295,0.613884446671943,0.550031477891638,1.11608966276815,0.264424944111563,0.599455501572287,"49"
"26","chrV","chrV","YEL048C",80.5288050991222,-0.335010256609551,0.278481517619827,-1.20298919466137,0.229024243182946,0.441516272785136,"4","chrV",80.5288050991222,-0.117244004274377,0.281209877997992,-0.416927047901262,0.676745513718014,0.860637875545276,"49"
"27","chrV","chrV","YEL049W",117.377811687792,-0.535312483013489,0.498964036623388,-1.07284782814425,0.283379158429494,0.500500557255286,"4","chrV",117.377811687792,0.0314387219384296,0.498482071067512,0.0630689121297838,0.949713565499477,0.982115938938559,"49"
"28","chrV","chrV","YEL051W",1588.19420292273,0.474559326251418,0.195881829250615,2.42268171614968,0.0154335240406011,0.100959524679078,"4","chrV",1588.19420292273,0.487553757953279,0.196138922739736,2.48575729458977,0.0129525076649597,0.186477596610678,"49"
"29","chrV","chrV","YEL054C",666.391119118099,-0.278781060969338,0.325672570286476,-0.856016399305935,0.392020209319665,0.602837205139749,"4","chrV",666.391119118099,-0.328964360666614,0.326300049418816,-1.00816521864628,0.313412616443124,0.637766794521054,"49"
"30","chrV","chrV","YEL057C",112.872858601759,-0.176264225668687,0.435788902514929,-0.404471579362094,0.685879258929305,0.814936539895187,"4","chrV",112.872858601759,-0.0920192072200501,0.437153203802228,-0.210496472220024,0.833286791570174,0.937826282244732,"49"
"31","chrV","chrV","YEL059C-A",215.836630191859,0.128343771369528,0.300278195499558,0.427416220335308,0.669090329448691,0.803681431411239,"4","chrV",215.836630191859,0.310034428058458,0.301160333854578,1.02946634468856,0.303298827101125,0.630567916768301,"49"
"32","chrV","chrV","YEL059W",26.7778486276101,-0.527448123428623,0.507486560251567,-1.03933417107078,0.298687941295919,0.515709286677105,"4","chrV",26.7778486276101,-0.186326846438722,0.510277968958993,-0.365147738631247,0.715012987523065,0.881446590881935,"49"
"33","chrV","chrV","YEL064C",409.562079992314,0.372442003110697,0.229943216163849,1.61971294184782,0.105342384111097,0.281914223049142,"4","chrV",409.562079992314,0.6346895820526,0.230257502999218,2.75643387852927,0.00585981254984518,0.139772480295767,"49"
"34","chrV","chrV","YEL065W",940.082840207552,0.156578168062907,0.306831948450619,0.510305947126971,0.609854435788218,0.765436862509624,"4","chrV",940.082840207552,0.520698470609763,0.306867042540002,1.69682109326513,0.0897782862408071,0.40813475243755,"49"
"35","chrV","chrV","YEL066W",950.16601686681,-0.205925502456539,0.443586572434828,-0.464228439842583,0.642499608190816,0.785682150574865,"4","chrV",950.16601686681,-0.0745060130556607,0.443755568502134,-0.167898767574119,0.86666813432764,0.950903571093964,"49"
"36","chrV","chrV","YEL067C",109.526736102706,-0.408655224119751,0.482913255954729,-0.846229046481301,0.3974560802497,0.607708164388582,"4","chrV",109.526736102706,-0.344147419865287,0.484755338211125,-0.70994044363757,0.477766493341838,0.751289359958034,"49"
"37","chrV","chrV","YEL068C",265.848876311881,0.212121362911357,0.279927788636676,0.757771723716481,0.448615076907579,0.649387612569847,"4","chrV",265.848876311881,0.223216338395337,0.281182129691801,0.793849661214247,0.427311888040498,0.718149338869282,"49"
"38","chrV","chrV","YEL069C",97.4672629618677,0.650955293064158,0.429521323093078,1.5155366173127,0.129685107948129,0.314975328616273,"4","chrV",97.4672629618677,0.370072629422153,0.434116400465371,0.852473274507567,0.3939828217291,0.696507397294197,"49"
"39","chrV","chrV","YEL070W",204.764783712718,0.687912461787862,0.802800184996143,0.856891259673996,0.391536520247525,0.602252475794211,"4","chrV",204.764783712718,-0.194621993517423,0.810752776976976,-0.240050973668081,0.810298297298975,0.92578420077992,"49"
"40","chrV","chrV","YEL071W",5606.75982593137,0.729947305317048,0.36735870897745,1.98701510942498,0.0469625600100239,0.184118534934922,"4","chrV",5606.75982593137,0.921648632148667,0.367388222506003,2.50865045662591,0.0121434437397246,0.181403234696869,"49"
"41","chrV","chrV","YEL072W",289.202669821573,0.515446171208385,0.428860738928669,1.20189638365129,0.229447387689326,0.442185597857417,"4","chrV",289.202669821573,0.313898289361183,0.430552991394335,0.72905843330604,0.465992142796571,0.743771555985469,"49"
"42","chrV","chrV","YEL073C",205.905327861633,0.468758387689193,0.252813068533208,1.85416992249995,0.0637600429603227,0.216449545256559,"4","chrV",205.905327861633,0.556859036873933,0.254521678824962,2.1878648586822,0.0287148740205756,0.256105464865013,"49"
"43","chrV","chrV","YEL077C",380.460429318984,0.154803199790942,0.237543455545734,0.651683707451742,0.514628236671305,0.69726916311388,"4","chrV",380.460429318984,-0.164657912943734,0.239789810123477,-0.686676022050083,0.492311364195081,0.760431913107297,"49"
"44","chrV","chrV","YER002W",828.182297279315,-0.0641701174319297,0.333696168498803,-0.192301031565964,0.847512407566321,0.918880243254702,"4","chrV",828.182297279315,-0.289768245761338,0.334318409081812,-0.866743313828188,0.386114606641708,0.690043262223478,"49"
"45","chrV","chrV","YER003C",1882.68605769032,0.871726909191454,0.456654358324137,1.90894249294057,0.0563134286945501,0.203592624426194,"4","chrV",1882.68605769032,1.15479905004519,0.456678507672845,2.5286914769207,0.0114722877710136,0.176656848786678,"49"
"46","chrV","chrV","YER004W",1706.06853588263,0.103629069776177,0.306898737838881,0.337665350160485,0.735626274533447,0.848960793661777,"4","chrV",1706.06853588263,0.285061712396685,0.306984851127836,0.928585600720663,0.353138309457065,0.668558535892795,"49"
"47","chrV","chrV","YER006W",667.426196021653,0.250936042034605,0.223565695947737,1.12242641238335,0.261722568040144,0.476469290534621,"4","chrV",667.426196021653,0.27273124740804,0.22420975935882,1.21641113298537,0.223872439450045,0.564011863316501,"49"
"48","chrV","chrV","YER007C-A",465.166634169719,0.139493494542701,0.19105438013394,0.730124556395453,0.465340320206423,0.661148898224176,"4","chrV",465.166634169719,0.118786958405348,0.19223459161351,0.617927072377123,0.536645024618428,0.787500382693652,"49"
"49","chrV","chrV","YER009W",1719.21403554634,0.149237274659573,0.245852305362532,0.607020033590936,0.543858783549474,0.718155100436615,"4","chrV",1719.21403554634,0.215590866249817,0.246048119857341,0.876214239616286,0.380945901440009,0.687405429695611,"49"
"50","chrV","chrV","YER010C",1027.03797652314,-0.0828995037406426,0.311169192736717,-0.266412953710313,0.789929626190296,0.882889284638108,"4","chrV",1027.03797652314,0.181845674582846,0.311280091200285,0.584186652868339,0.559114979110171,0.798195490492893,"49"
"51","chrV","chrV","YER011W",20.1441940738849,1.0696961910128,0.516216777492584,2.07218408554761,0.0382875474112649,0.163337207778613,"4","chrV",20.1441940738849,0.738670435927061,0.535867520754199,1.3784571882383,0.168109537795145,0.513649202678512,"49"
"52","chrV","chrV","YER012W",1450.13220216628,0.265324718192861,0.17434329902149,1.5218521140876,0.128094701402212,0.31325599135527,"4","chrV",1450.13220216628,0.286526352577101,0.174700106702285,1.64010405022468,0.101031840694916,0.423087336401002,"49"
"53","chrV","chrV","YER014W",426.698939258036,0.350113539790813,0.221216676932167,1.58267244877822,0.113544710345158,0.294457314229198,"4","chrV",426.698939258036,0.429283298508783,0.221883787201025,1.93472134185205,0.0530677638574019,0.323391727927437,"49"
"54","chrV","chrV","YER015W",7641.0885301179,0.426133533999374,0.881622353799439,0.483351553148476,0.62886239425531,0.77716766277954,"4","chrV",7641.0885301179,0.422191192420295,0.881630700378004,0.478875329816984,0.632043403452704,0.83692597460251,"49"
"55","chrV","chrV","YER016W",441.502118034758,0.436599410081504,0.192327325596111,2.27008517239181,0.0232349580916597,0.125266758917575,"4","chrV",441.502118034758,0.394334139989114,0.193589150912506,2.03696404540426,0.0416940100034222,0.292631014220998,"49"
"56","chrV","chrV","YER018C",180.404772397894,0.973033370142967,0.484092825165856,2.01001402945725,0.0444708758315122,0.179418621519935,"4","chrV",180.404772397894,0.675691789976569,0.485698939509207,1.39117411015834,0.164220169622682,0.508085773810237,"49"
"57","chrV","chrV","YER019C-A",1743.22396375817,-0.127742778228957,0.373393843812843,-0.342112705781475,0.732277117895601,0.84690452530556,"4","chrV",1743.22396375817,-0.00766650055425608,0.373517669590945,-0.0205251348956315,0.983625090479582,0.993954875560464,"49"
"58","chrV","chrV","YER028C",90.2673577943774,0.636329946969632,0.325739102964452,1.95349573072004,0.0508036491628128,0.192874320448491,"4","chrV",90.2673577943774,0.643461213969998,0.329162334697408,1.95484460444576,0.0506441447258388,0.316173846887781,"49"
"59","chrV","chrV","YER029C",452.168566197394,0.357522205111181,0.228541931620792,1.56436152690089,0.117781288663286,0.300228836513858,"4","chrV",452.168566197394,0.371483188464742,0.229462484782795,1.61892776859094,0.105511238730351,0.429015706470842,"49"
"60","chrV","chrV","YER030W",1217.48249888013,-0.234896438619232,0.374850949940376,-0.626639571425909,0.530917492547481,0.709270684169673,"4","chrV",1217.48249888013,-0.0532465503827945,0.374963196292749,-0.142004737822916,0.887080656952089,0.958382274539933,"49"
"61","chrV","chrV","YER031C",1069.6527154726,0.16782345711206,0.276425808906394,0.607119348862573,0.54379288082967,0.718155100436615,"4","chrV",1069.6527154726,0.254605990953271,0.276669944933103,0.920251713697464,0.357475328684353,0.672497496191147,"49"
"62","chrV","chrV","YER032W",283.347955185806,0.548872768338196,0.321817317987295,1.70554142881728,0.0881411894485002,0.256322679804779,"4","chrV",283.347955185806,0.642699386471064,0.322442723240275,1.99322031526245,0.0462789875872599,0.305270100929238,"49"
"63","chrV","chrV","YER034W",86.1819631870468,0.380412075738566,0.222837918189538,1.70712452723149,0.0878465874100467,0.256105574312114,"4","chrV",86.1819631870468,-0.0529262468220465,0.23500820736766,-0.225210206123762,0.821822817859922,0.931368465482679,"49"
"64","chrV","chrV","YER036C",2050.5751311348,0.105143628463813,0.194607363003398,0.54028597295148,0.589018309909911,0.750714667315128,"4","chrV",2050.5751311348,0.127556583295243,0.194849331853876,0.654642138526302,0.512721310802331,0.769557164323833,"49"
"65","chrV","chrV","YER037W",1073.51705083472,0.390417162427933,0.482672818541597,0.808865027054111,0.418622342144419,0.624493722829206,"4","chrV",1073.51705083472,0.533703793151417,0.482828900449444,1.10536836683681,0.269040847685393,0.604097239061296,"49"
"66","chrV","chrV","YER038C",246.961234847902,0.483091824490964,0.300964087144817,1.60514774062897,0.108509792323243,0.287810483328437,"4","chrV",246.961234847902,0.518116347828443,0.302198955910846,1.71448755098048,0.0864868103666356,0.404539386143939,"49"
"67","chrV","chrV","YER039C",229.960186160356,-0.116521763853018,0.2644457468357,-0.440626348683208,0.659498152713888,0.797589996904914,"4","chrV",229.960186160356,0.317974958915922,0.264456321714546,1.20237231182223,0.229263036437865,0.568422301385004,"49"
"68","chrV","chrV","YER039C-A",119.53768024261,-0.366588965082182,0.376079182664826,-0.974765373835908,0.329712869406496,0.545337592524039,"4","chrV",119.53768024261,-0.0734247153932365,0.376944423152716,-0.194789233858725,0.845564028459869,0.94076529168478,"49"
"69","chrV","chrV","YER042W",971.356713813629,0.186895919893291,0.38082246638406,0.490769154634923,0.623606267975386,0.773490236168905,"4","chrV",971.356713813629,0.231674007134561,0.381088472341166,0.607927092917041,0.543257033046712,0.790310567393608,"49"
"70","chrV","chrV","YER044C",2864.64949219103,0.107207596600137,0.250627838666246,0.42775613902533,0.668842819949481,0.803681431411239,"4","chrV",2864.64949219103,0.155056965199221,0.250757308888509,0.618354718698,0.536363169287733,0.7874627106375,"49"
"71","chrV","chrV","YER044C-A",19.1710896752505,0.653271465012968,0.536551597467382,1.21753707955866,0.223444060956322,0.434644611723256,"4","chrV",19.1710896752505,0.467867257104571,0.55511583898854,0.842828152691622,0.399355519809259,0.698613903006884,"49"
"72","chrV","chrV","YER045C",356.292057040451,0.623553831059578,0.295825435879382,2.10784386814466,0.0350826187496043,0.156533692578681,"4","chrV",356.292057040451,0.282711305057956,0.297535649715616,0.950176240488058,0.342057976530565,0.660191151902471,"49"
"73","chrV","chrV","YER046W",399.063091357163,0.197460441907678,0.329681394300494,0.598943238294179,0.549231574062643,0.722300931599888,"4","chrV",399.063091357163,0.249142193880923,0.330341041108296,0.754196914331472,0.450758264794969,0.73389961161985,"49"
"74","chrV","chrV","YER049W",528.889882565726,0.498221727590676,0.236367744767765,2.1078245175973,0.0350842937694163,0.156533692578681,"4","chrV",528.889882565726,0.0965792921515765,0.238455551626254,0.405020103297705,0.685476039860325,0.865699115340269,"49"
"75","chrV","chrV","YER052C",4382.28799735826,-0.109353011863254,0.304736119412418,-0.358844931392133,0.719722732978408,0.839178519041327,"4","chrV",4382.28799735826,0.268047580935569,0.304740797898364,0.879592042759458,0.379112812767086,0.686971496423519,"49"
"76","chrV","chrV","YER053C",5371.26124847289,1.36408337727084,0.599738862451452,2.27446220792681,0.0229705976736858,0.125023890439703,"4","chrV",5371.26124847289,0.873231248687973,0.599843960565264,1.45576400880169,0.145506081974174,0.484373389525671,"49"
"77","chrV","chrV","YER053C-A",3806.9666148624,-0.141398448089315,0.457094284334901,-0.309341973713492,0.757071303783066,0.862275082488144,"4","chrV",3806.9666148624,-0.401827230637438,0.45723589716895,-0.878818205493961,0.379532283855274,0.686988565162935,"49"
"78","chrV","chrV","YER054C",1025.03011326611,0.219717279455052,0.415943042305229,0.528238862314755,0.597351562305703,0.756532694310159,"4","chrV",1025.03011326611,0.586998739871645,0.415973337388479,1.41114510741693,0.158249611310706,0.501324128875619,"49"
"79","chrV","chrV","YER055C",1104.64786860272,0.270914294111601,0.243106814599492,1.11438379281108,0.265155706374808,0.480765033483069,"4","chrV",1104.64786860272,0.413029529511846,0.243357344587161,1.69721415317266,0.0897039725542687,0.40813475243755,"49"
"80","chrV","chrV","YER056C",3779.1414227582,0.315424093629758,0.204941253540204,1.53909517084066,0.123829657724245,0.307697937375397,"4","chrV",3779.1414227582,0.339449106825906,0.20504110988556,1.65551731072546,0.0978677998620231,0.421103083934031,"49"
"81","chrV","chrV","YER056C-A",1172.84448372176,-0.0202962033410513,0.334262484423558,-0.0607193576510761,0.951584578531784,0.97465937296387,"4","chrV",1172.84448372176,-0.143750945085634,0.334681743400848,-0.429515346803557,0.667562440326529,0.855371700118245,"49"
"82","chrV","chrV","YER057C",1392.11449648688,0.235844943660331,0.266039453533869,0.886503638943558,0.375378935621249,0.589014227792358,"4","chrV",1392.11449648688,0.359238523265921,0.266211248686796,1.3494490748908,0.177239686039186,0.525906498663508,"49"
"83","chrV","chrV","YER060W-A",208.573664208947,0.160491084548583,0.182997788900062,0.87701105851191,0.380512988580027,0.593686793197156,"4","chrV",208.573664208947,0.370029075494334,0.184375508868312,2.00693181955431,0.0447981854948763,0.298659660408292,"49"
"84","chrV","chrV","YER061C",590.267136429651,-0.0748465922506646,0.275987824565157,-0.271195268735467,0.786249448864363,0.880917405579419,"4","chrV",590.267136429651,0.391862048480194,0.275964866029441,1.41997078873942,0.15566406339481,0.499816423896782,"49"
"85","chrV","chrV","YER062C",380.270696927422,0.333815880731744,0.371122898732974,0.899475300153675,0.368432810358758,0.582980098573034,"4","chrV",380.270696927422,0.222273971317855,0.37237658148155,0.59690641778145,0.550590616774067,0.795326874011439,"49"
"86","chrV","chrV","YER065C",89690.4631179489,0.651491751911094,0.344536038414095,1.89092483593276,0.0586787332632272,0.207191329417859,"4","chrV",89690.4631179489,0.545524051686177,0.344539706107096,1.58334160625483,0.113392192328526,0.435860931609756,"49"
"87","chrV","chrV","YER066C-A",65.5722022625739,1.11877494670943,0.500665840456462,2.23457415366991,0.025479117014496,0.133159263248111,"4","chrV",65.5722022625739,0.650296010876639,0.509711790853815,1.27581119869198,0.202067779962351,0.551322386982229,"49"
"88","chrV","chrV","YER066W",299.514130251963,0.141053582599014,0.194269448512241,0.726071874292297,0.467820808454719,0.662044906860324,"4","chrV",299.514130251963,0.0694771057866047,0.196506803544765,0.353560815876675,0.723679491416433,0.88645148796685,"49"
"89","chrV","chrV","YER070W",2322.82822398941,0.980560719614828,0.529360061806243,1.85235115068755,0.0640206435944272,0.216828497386129,"4","chrV",2322.82822398941,1.06983013543863,0.529400227381034,2.02083429531401,0.0433377725151265,0.295895638744069,"49"
"90","chrV","chrV","YER073W",299.903547181113,-0.0468143843287795,0.392566006643317,-0.119252262133116,0.905079181869585,0.950120987530603,"4","chrV",299.903547181113,0.379202656316306,0.392484057427748,0.966160660897962,0.333999678446953,0.65483255454597,"49"
"91","chrV","chrV","YER074W",2153.64642764584,-0.0497483699216007,0.361516048185185,-0.137610405323188,0.890552586618961,0.942347720700761,"4","chrV",2153.64642764584,-0.249169039275842,0.361753647624077,-0.688781000308726,0.490985635444083,0.760075727723358,"49"
"92","chrV","chrV","YER074W-A",432.664854385548,0.27179162053936,0.236436950161906,1.14953107098211,0.250379285057673,0.465603422398024,"4","chrV",432.664854385548,0.247362800666219,0.237360002367031,1.04214188658341,0.297384594395908,0.625681083821041,"49"
"93","chrV","chrV","YER076W-A",19.0193700887193,0.255477089416892,0.313592677460223,0.814678108832108,0.415286383262713,0.621554137891764,"4","chrV",19.0193700887193,0.0224149227637645,0.335893815875456,0.0667321686329455,0.946796973422247,0.980738323145093,"49"
"94","chrV","chrV","YER081W",3002.67168135752,0.934553222849351,0.554362429652014,1.68581630511287,0.0918791006987104,0.262087273036694,"4","chrV",3002.67168135752,0.654390397594555,0.55448231484243,1.18018263175899,0.237970700084888,0.577031353565836,"49"
"95","chrV","chrV","YER084W",61.815201713016,0.169597671861034,0.697742533882215,0.243066265313365,0.807961720814005,0.894968253154326,"4","chrV",61.815201713016,0.88460379334668,0.697108626862818,1.2689611909232,0.204500267097236,0.554262277413647,"49"
"96","chrV","chrV","YER086W",1555.72181535568,0.448401083810004,0.238921703074574,1.87676999636172,0.060594309561096,0.211119132414543,"4","chrV",1555.72181535568,0.66220126053083,0.239026490140301,2.77040950625238,0.005614460049864,0.139691531174454,"49"
"97","chrV","chrV","YER087C-B",567.32161523036,-0.0615056855019368,0.234378888329811,-0.262419904541009,0.793006030765392,0.885138249830543,"4","chrV",567.32161523036,0.0224021621858402,0.235000135130032,0.0953282949111686,0.924057002502237,0.97255448628945,"49"
"98","chrV","chrV","YER090W",2071.65508374737,0.431559466665527,0.274165782520309,1.57408215824146,0.115517042952504,0.297467534764892,"4","chrV",2071.65508374737,0.599972973048293,0.274250917755226,2.18767899833896,0.0287284256199618,0.256105464865013,"49"
"99","chrV","chrV","YER091C",3220.79246126116,0.799563156661663,0.436324556999847,1.83249634666321,0.0669231498692081,0.222389599622448,"4","chrV",3220.79246126116,0.976490785737458,0.436365003299442,2.23778437398512,0.0252688046822796,0.242962876809159,"49"
"100","chrV","chrV","YER092W",387.959427595241,0.178286548525604,0.340134358381436,0.52416506634025,0.600181578445686,0.759126037304102,"4","chrV",387.959427595241,0.159899094286011,0.3409666005134,0.468958232405307,0.63911519241841,0.840468202690523,"49"
"101","chrV","chrV","YER094C",1473.78263579064,0.15996158979913,0.244995605577529,0.652916159137025,0.51383338335111,0.696840893983267,"4","chrV",1473.78263579064,0.231363243604424,0.245228053948098,0.943461565182063,0.345479871669021,0.662435847348718,"49"
"102","chrV","chrV","YER095W",2284.55755488767,0.313564839737472,0.390202303379757,0.803595563177136,0.421659922115422,0.627475442667447,"4","chrV",2284.55755488767,0.451315838182587,0.390261735954009,1.1564439877236,0.247542026727143,0.584735055352963,"49"
"103","chrV","chrV","YER096W",312.349832457205,-0.0475785805367811,0.304207076975917,-0.156401951623722,0.875721047908635,0.933098085820658,"4","chrV",312.349832457205,0.072884623563927,0.305037751368421,0.238936404549803,0.811162416288202,0.92578420077992,"49"
"104","chrV","chrV","YER099C",1051.73708461756,0.0879955006040932,0.270345256976537,0.325493043925421,0.744818405473982,0.854618201945117,"4","chrV",1051.73708461756,0.20493525532015,0.270578775475282,0.757395900547533,0.448840119783654,0.732203661498522,"49"
"105","chrV","chrV","YER100W",937.543502457746,0.280085169806969,0.155833437408904,1.79733678768846,0.0723284899813514,0.232274790568842,"4","chrV",937.543502457746,0.405236742368172,0.156270817536218,2.59316965737541,0.00953086229451343,0.164895473959269,"49"
"106","chrV","chrV","YER102W",825.585477515789,-0.189200461680894,0.366489970590343,-0.516250039192421,0.605697316949928,0.763046697727333,"4","chrV",825.585477515789,-0.468176727350695,0.367213215477586,-1.27494520245356,0.20237413133972,0.551322386982229,"49"
"107","chrV","chrV","YER103W",1548.09643220974,0.0712701201304749,0.62126129725688,0.114718429178127,0.908671843342743,0.952168587475448,"4","chrV",1548.09643220974,-0.262743676238154,0.621540070210644,-0.422730068150086,0.672506175153269,0.858801860918289,"49"
"108","chrV","chrV","YER104W",446.431170447719,0.0179576842756716,0.225837305093953,0.0795160226881063,0.936624631375551,0.9685663594793,"4","chrV",446.431170447719,0.127316612260835,0.226626415656765,0.561790698104943,0.574277967468215,0.807402909462744,"49"
"109","chrV","chrV","YER107W-A",18.7563070824793,0.335112095935997,0.452362148717774,0.740804899096612,0.458838458806968,0.657272915506269,"4","chrV",18.7563070824793,-0.344834667699725,0.496478492516856,-0.694561139902787,0.487355155068747,0.757696922602678,"49"
"110","chrV","chrV","YER112W",681.202108847703,0.345300027951181,0.220047467952628,1.56920700412475,0.116648305873851,0.29917464176104,"4","chrV",681.202108847703,0.328229528503285,0.220691736709426,1.48727602309573,0.136990348026298,0.472375136368269,"49"
