"genesNoAneu$GENEID" "genesNoAneu$TXCHROM" "GENEID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Sample"
"YIL036W13" "YIL036W" "chrIX" "YIL036W" 1332.15206224937 0.62764393794559 0.199406403213939 3.14756160198228 0.0016538170933948 0.0368361916661607 "76"
"YIL037C13" "YIL037C" "chrIX" "YIL037C" 71.7007485783366 0.850113114070602 0.257118550570421 3.30630797421895 0.000950460372418277 0.0241943082300403 "76"
"YIL038C13" "YIL038C" "chrIX" "YIL038C" 585.062772636107 0.669215078666086 0.232945461161532 2.87284017181185 0.00408115160732276 0.0696728337274082 "76"
"YIL039W13" "YIL039W" "chrIX" "YIL039W" 1265.24053762084 0.799691755774303 0.130302641257303 6.13718761230009 8.89321885723366e-10 3.90070260953433e-07 "76"
"YIL041W13" "YIL041W" "chrIX" "YIL041W" 1830.68298842489 0.883448699158173 0.244859014007314 3.60798928616033 0.000310893960840882 0.0107437416043316 "76"
"YIL044C13" "YIL044C" "chrIX" "YIL044C" 522.15975530566 0.558251138624654 0.13590429124068 4.10767852529408 4.04553776061745e-05 0.00247833410236142 "76"
"YIL045W13" "YIL045W" "chrIX" "YIL045W" 946.841403490605 0.856612134561536 0.302818025708469 2.8288016625081 0.00468654894894692 0.0767893738703889 "76"
"YIL047C13" "YIL047C" "chrIX" "YIL047C" 860.604507732374 0.597631808724644 0.20345717304835 2.93738382270072 0.00332154373367036 0.0597458749822977 "76"
"YIL048W13" "YIL048W" "chrIX" "YIL048W" 692.547816895408 0.756382416987314 0.141026920351638 5.36339030237164 8.4486540083299e-08 1.65238181836709e-05 "76"
"YIL050W13" "YIL050W" "chrIX" "YIL050W" 918.424517786845 0.762773659801095 0.170727771349997 4.46777729112029 8.03732207927365e-06 0.000716075164000287 "76"
"YIL051C13" "YIL051C" "chrIX" "YIL051C" 3039.70016567807 0.631943415662413 0.206170875416776 3.06514397043198 0.0021845623735796 0.0454612213655143 "76"
"YIL056W13" "YIL056W" "chrIX" "YIL056W" 1772.05190529604 0.995356807088856 0.164916552272994 6.03551792327792 1.67165058993624e-09 6.80839404558316e-07 "76"
"YIL061C13" "YIL061C" "chrIX" "YIL061C" 247.012102195709 0.66506830579283 0.126231488715023 5.2686402779759 1.41850328130523e-07 2.60913087419433e-05 "76"
"YIL063C13" "YIL063C" "chrIX" "YIL063C" 1066.92749264033 0.595930255343597 0.176121741997332 3.38362685143454 0.000719572672053795 0.0195381113145273 "76"
"YIL066C13" "YIL066C" "chrIX" "YIL066C" 496.842529941287 1.47798787024813 0.471881692150986 3.13211530523889 0.00174321179900253 0.0383225929518324 "76"
"YIL070C13" "YIL070C" "chrIX" "YIL070C" 1330.49819824179 1.48045833237466 0.519125424470133 2.85183168188258 0.00436049648079811 0.0729136391012048 "76"
"YIL071C13" "YIL071C" "chrIX" "YIL071C" 194.737803455338 0.744308896620284 0.24557731486285 3.03085363172069 0.0024482180250053 0.0493277002776686 "76"
"YIL072W13" "YIL072W" "chrIX" "YIL072W" 146.706559019309 0.858331694274255 0.264774482844911 3.24174627800902 0.00119397740651125 0.0290761886392012 "76"
"YIL074C13" "YIL074C" "chrIX" "YIL074C" 579.565300778193 0.800046148073714 0.22158105349465 3.61062525633778 0.000307757362622221 0.0107338332295243 "76"
"YIL076W13" "YIL076W" "chrIX" "YIL076W" 1174.14156829646 0.453963757389622 0.137105101493241 3.31106393887175 0.000934479547289352 0.0241104180029135 "76"
"YIL077C13" "YIL077C" "chrIX" "YIL077C" 1524.48963648409 0.763562046717578 0.109089590133157 6.99940338748694 2.82789646676121e-12 2.68744427557874e-09 "76"
"YIL078W13" "YIL078W" "chrIX" "YIL078W" 2902.82700468475 0.759256144784669 0.197978207541936 3.83504909056136 0.000126724453421235 0.00543295363464573 "76"
"YIL085C13" "YIL085C" "chrIX" "YIL085C" 697.295720734037 0.588031050559733 0.134534962180061 4.37084190630473 1.25692238982705e-05 0.00100943260095688 "76"
"YIL088C13" "YIL088C" "chrIX" "YIL088C" 1360.86310568688 0.848489408394398 0.104890024207891 8.08932417360014 7.09926866146894e-16 8.09600598153918e-13 "76"
"YIL089W13" "YIL089W" "chrIX" "YIL089W" 139.704625643632 0.6863007715037 0.224448652351225 3.0577183882118 0.00223934350025003 0.0460965221603814 "76"
"YIL090W13" "YIL090W" "chrIX" "YIL090W" 611.338243012861 0.5754394259095 0.140260416103403 4.10265021233984 4.1342682074827e-05 0.00248143129674382 "76"
"YIL092W13" "YIL092W" "chrIX" "YIL092W" 224.590917062108 0.569747058748221 0.164986230016189 3.45330067056091 0.000557296969417454 0.0166372110974781 "76"
"YIL102C-A13" "YIL102C-A" "chrIX" "YIL102C-A" 107.075130345781 0.594943098894266 0.214574342091738 2.77266654109049 0.00557571737826712 0.0885591657127551 "76"
"YIL103W13" "YIL103W" "chrIX" "YIL103W" 412.058439669603 0.620619404715216 0.17612398520756 3.52376426177174 0.000428383688680827 0.013570243293656 "76"
"YIL106W13" "YIL106W" "chrIX" "YIL106W" 422.073536321774 0.558405551678559 0.12909569567653 4.32551642215659 1.54447538617551e-05 0.00115876298052273 "76"
"YIL108W13" "YIL108W" "chrIX" "YIL108W" 862.627056156348 0.674248052995362 0.223961322775791 3.01055577203549 0.00261769979067798 0.0521892454770834 "76"
"YIL109C13" "YIL109C" "chrIX" "YIL109C" 1664.62705270774 0.755176722450592 0.205438345884423 3.67592875224689 0.000238892469735432 0.00862129659766731 "76"
"YIL116W13" "YIL116W" "chrIX" "YIL116W" 2486.22501540646 0.648117648358756 0.189959272215588 3.41187687655065 0.00064909920777967 0.0180544569890716 "76"
"YIL117C13" "YIL117C" "chrIX" "YIL117C" 141.708291012147 1.97955967379953 0.637084617294286 3.10721624735937 0.00189671318825866 0.0411218958154026 "76"
"YIL123W13" "YIL123W" "chrIX" "YIL123W" 1903.90511854488 1.65480141910441 0.480511084439557 3.4438361001276 0.000577137385180446 0.0171397779703068 "76"
"YIL125W13" "YIL125W" "chrIX" "YIL125W" 19174.4225221005 1.12355039663808 0.333605673048144 3.36789955150413 0.00076182451437457 0.0204902046271877 "76"
"YIL135C13" "YIL135C" "chrIX" "YIL135C" 1062.81524374412 0.44855616322684 0.157958751331326 2.83970441299558 0.00452953425320832 0.0754629649705715 "76"
"YIL137C13" "YIL137C" "chrIX" "YIL137C" 932.247454049789 0.854893352672537 0.218129928380293 3.9191932946592 8.97565263951119e-05 0.00419501404512236 "76"
"YIL140W13" "YIL140W" "chrIX" "YIL140W" 734.284974208315 1.18459098558773 0.375225155205832 3.15701378000075 0.00160121425549081 0.0362306495428913 "76"
"YIL145C13" "YIL145C" "chrIX" "YIL145C" 451.589345782785 0.558139643657742 0.192166381913588 2.90446038531715 0.00369124470810961 0.0649613497704969 "76"
"YIL156W13" "YIL156W" "chrIX" "YIL156W" 360.525883219651 0.602196455384279 0.158901236948871 3.78975310039937 0.000152158261681773 0.00611703129250364 "76"
"YIL157C13" "YIL157C" "chrIX" "YIL157C" 991.52973922792 0.857694354637276 0.207876231686607 4.12598567752724 3.73751730184843e-05 0.002341903698367 "76"
"YIL161W13" "YIL161W" "chrIX" "YIL161W" 210.114318719669 0.67733801740354 0.226775362594375 2.98682365515636 0.0028294238243592 0.0540333108267741 "76"
"YIL163C13" "YIL163C" "chrIX" "YIL163C" 40.5521853774189 1.61508866880925 0.438021412924802 3.68723679060531 0.000228547664105385 0.00830050178808219 "76"
"YIL164C13" "YIL164C" "chrIX" "YIL164C" 415.914670316662 0.975553814346095 0.268936126792113 3.62745543331259 0.000288419056919372 0.0101516386577423 "76"
"YIL165C13" "YIL165C" "chrIX" "YIL165C" 405.037394283392 0.939673367743546 0.230655376840064 4.07392786856694 4.67757888442093e-05 0.00269409644434022 "76"
"YIL166C13" "YIL166C" "chrIX" "YIL166C" 1364.80113828936 0.905531113871758 0.306322517080465 2.95613630529776 0.00312636947909219 0.0575050282896247 "76"
"YIL167W13" "YIL167W" "chrIX" "YIL167W" 220.460741474179 0.734851538648079 0.265696083938511 2.76575976489793 0.00569504092163011 0.0897047605942953 "76"
"YIR001C13" "YIR001C" "chrIX" "YIR001C" 1083.42635187979 0.734527622178404 0.148874369556453 4.93387561852864 8.2616018793858e-07 0.000120788856195533 "76"
"YIR002C13" "YIR002C" "chrIX" "YIR002C" 324.059810396983 0.941510637687111 0.195756708096604 4.8095957826512 1.54637333368706e-06 0.000191683059753992 "76"
"YIR003W13" "YIR003W" "chrIX" "YIR003W" 1190.95099074212 0.921128332515869 0.189397817597868 4.8634580070591 1.18061692249308e-06 0.000160282802191798 "76"
"YIR004W13" "YIR004W" "chrIX" "YIR004W" 684.070351030592 0.693127821634949 0.134324080132478 5.16011589992911 2.5409951373101e-07 4.39053159786128e-05 "76"
"YIR005W13" "YIR005W" "chrIX" "YIR005W" 232.814507172553 0.715096786350166 0.231922245229794 3.08334711765847 0.0020554291440467 0.043407618442053 "76"
"YIR007W13" "YIR007W" "chrIX" "YIR007W" 384.098937765342 0.595890108014954 0.132442241395308 4.49924511800103 6.93801435689685e-06 0.000627945362905172 "76"
"YIR008C13" "YIR008C" "chrIX" "YIR008C" 323.2595497567 0.621825816000564 0.160455612349715 3.87537591795349 0.000107505925175613 0.00482676208938065 "76"
"YIR019C13" "YIR019C" "chrIX" "YIR019C" 1317.55734609821 2.43495957870609 0.614030893430634 3.96553268696597 7.40171078708309e-05 0.00366996129634328 "76"
"YIR024C13" "YIR024C" "chrIX" "YIR024C" 297.584925102795 0.901626134750286 0.269272128539719 3.3483826924081 0.000817460100767265 0.0216798023003486 "76"
"YIR030C13" "YIR030C" "chrIX" "YIR030C" 21.4248562513573 1.18479881562763 0.417328504387729 2.83900764786214 0.00453942423446265 0.0754629649705715 "76"
"YIR033W13" "YIR033W" "chrIX" "YIR033W" 459.841854981323 0.988708154754035 0.215567115137324 4.58654444637435 4.59075485100286e-06 0.00045525362832262 "76"
"YIR034C13" "YIR034C" "chrIX" "YIR034C" 1389.77491213149 0.698236244069367 0.209760718407919 3.32872736787408 0.000877281966481282 0.0228413779583391 "76"
"YIR037W13" "YIR037W" "chrIX" "YIR037W" 2613.11764750403 0.739082735237236 0.231447332459083 3.1933085051559 0.00141322291760717 0.0326242796607129 "76"
"YJL038C13" "YJL038C" "chrX" "YJL038C" 26.2903610417493 1.14411883765793 0.382973292410125 2.98746377445218 0.00282351361792771 0.0540333108267741 "76"
"YJL041W13" "YJL041W" "chrX" "YJL041W" 913.875706434002 0.540239284495406 0.184703936941114 2.92489317467901 0.00345763707015189 0.0616107705437689 "76"
"YJL042W13" "YJL042W" "chrX" "YJL042W" 1552.66228396614 0.926171327719368 0.245803525928145 3.76793345100393 0.000166058321735577 0.00648533153665804 "76"
"YJL046W13" "YJL046W" "chrX" "YJL046W" 443.50906057835 0.79776880664185 0.223876007145374 3.5634403919122 0.000368646476175318 0.0121504173823796 "76"
"YJL047C13" "YJL047C" "chrX" "YJL047C" 542.431297952748 0.550745404460676 0.157400573459995 3.49900506938532 0.00047012050175281 0.0144987820560263 "76"
"YJL050W13" "YJL050W" "chrX" "YJL050W" 479.412952931402 0.557214399620207 0.176185970296585 3.16264909562442 0.00157059035055789 0.0358220247155243 "76"
"YJL051W13" "YJL051W" "chrX" "YJL051W" 313.245823692312 0.56472501643298 0.194654937378167 2.90115947758292 0.00373030283187285 0.0654467284533507 "76"
"YJL053W13" "YJL053W" "chrX" "YJL053W" 1157.61962807084 0.527175215859136 0.132205421335826 3.98754612732569 6.74909641165657e-05 0.00340560599462529 "76"
"YJL055W13" "YJL055W" "chrX" "YJL055W" 2180.68511192087 0.767411696880932 0.250591112649076 3.06240588011436 0.00220461760491213 0.0456248911191385 "76"
"YJL057C13" "YJL057C" "chrX" "YJL057C" 785.161496907928 0.753625196577355 0.184507404148874 4.0845254967073 4.46967184651902e-05 0.00262361408091586 "76"
"YJL058C13" "YJL058C" "chrX" "YJL058C" 135.53929568961 0.651551251598619 0.174836726331485 3.72662692370078 0.000195703458571469 0.00729347137761122 "76"
"YJL059W13" "YJL059W" "chrX" "YJL059W" 375.20431043717 0.582708554349075 0.148827609226844 3.91532564002227 9.12042201584729e-05 0.00422802002718384 "76"
"YJL062W13" "YJL062W" "chrX" "YJL062W" 391.076144449824 0.658818172900344 0.169451385486524 3.88794798584127 0.000102100552920884 0.00462045518059429 "76"
"YJL066C13" "YJL066C" "chrX" "YJL066C" 909.459068649413 1.10234533013707 0.189022700084803 5.83181453678588 5.74566448364279e-09 1.82009882698506e-06 "76"
"YJL067W13" "YJL067W" "chrX" "YJL067W" 42.1487226662948 1.15487011460487 0.312663519999533 3.69365161182409 0.000222867748375566 0.00819865742733858 "76"
"YJL068C13" "YJL068C" "chrX" "YJL068C" 1277.23076716911 0.650723722687295 0.224444240612836 2.89926674398291 0.00375286781739516 0.0656045094460928 "76"
"YJL070C13" "YJL070C" "chrX" "YJL070C" 525.313859476997 0.668415234214382 0.155121704030753 4.30897299891619 1.66428065697943e-05 0.00121663183411497 "76"
"YJL071W13" "YJL071W" "chrX" "YJL071W" 717.546403907694 0.833226447247757 0.172787154652553 4.82227078120038 1.45158173631759e-06 0.000183931534677397 "76"
"YJL073W13" "YJL073W" "chrX" "YJL073W" 311.050578184489 0.729641283339724 0.192544777904092 3.7894628526522 0.000152335749480098 0.00611703129250364 "76"
"YJL081C13" "YJL081C" "chrX" "YJL081C" 1073.3902587982 0.708128882615423 0.137817444420797 5.13816582212408 2.8550619659576e-07 4.78810686173242e-05 "76"
"YJL084C13" "YJL084C" "chrX" "YJL084C" 963.092246669015 0.882972843614112 0.266796416532703 3.30953786819651 0.000939580061642953 0.0241119960409564 "76"
"YJL085W13" "YJL085W" "chrX" "YJL085W" 244.223512996516 0.509922495473074 0.168038913180901 3.03455006831733 0.0024184570395536 0.0489008582962221 "76"
"YJL087C13" "YJL087C" "chrX" "YJL087C" 277.793290117547 0.916482716370106 0.162982225703686 5.62320653318564 1.95223429825329e-08 4.86177588189326e-06 "76"
"YJL091C13" "YJL091C" "chrX" "YJL091C" 322.536731559582 0.695445098710421 0.210198278018715 3.30851948581853 0.000942998091394823 0.0241119960409564 "76"
"YJL092W13" "YJL092W" "chrX" "YJL092W" 413.822469156423 1.09821582258743 0.29763291470793 3.68983324194878 0.000226232493951815 0.00826908769559774 "76"
"YJL093C13" "YJL093C" "chrX" "YJL093C" 483.746132438742 0.637961130705093 0.214589050539005 2.97294353604092 0.00296038964895528 0.055337151327021 "76"
"YJL094C13" "YJL094C" "chrX" "YJL094C" 1327.89858359448 0.756884563724571 0.234389993681605 3.22916755888787 0.00124767151755985 0.0298916932484298 "76"
"YJL099W13" "YJL099W" "chrX" "YJL099W" 361.339348670368 0.583076689141468 0.154399890036977 3.77640611662242 0.00016052466372846 0.00637119145585975 "76"
"YJL102W13" "YJL102W" "chrX" "YJL102W" 1152.24373308265 1.08313703456987 0.295583064423316 3.66440829985668 0.000249882335632255 0.00890518173609449 "76"
"YJL103C13" "YJL103C" "chrX" "YJL103C" 1589.032367287 0.669650937234768 0.163510233733213 4.09546804469369 4.26421442230793e-05 0.00253276569124998 "76"
"YJL104W13" "YJL104W" "chrX" "YJL104W" 650.287341416725 0.863307293096446 0.287830389491848 2.99936116759797 0.00271569773223279 0.0529884412122799 "76"
"YJL111W13" "YJL111W" "chrX" "YJL111W" 1169.95588164221 0.521235235466935 0.118560331862715 4.39637125906909 1.11825336203289e-05 0.000937688333869345 "76"
"YJL112W13" "YJL112W" "chrX" "YJL112W" 1522.40954289373 0.995378830811436 0.217497436205672 4.57650834040257 4.81573971490957e-06 0.000465412675498549 "76"
"YJL117W13" "YJL117W" "chrX" "YJL117W" 1004.33655365159 0.491414006178706 0.110949727956611 4.42915918073167 9.61485321384018e-06 0.000830665045838132 "76"
"YJL121C13" "YJL121C" "chrX" "YJL121C" 851.500130602353 0.737778445874156 0.266564123150972 2.76773347123051 0.00566070963719608 0.0894109871226926 "76"
"YJL124C13" "YJL124C" "chrX" "YJL124C" 790.506673965378 0.610444586198961 0.104135715267273 5.86200982662098 4.79678826848387e-09 1.60889921805265e-06 "76"
"YJL127C13" "YJL127C" "chrX" "YJL127C" 315.567826896017 0.56044908716658 0.14381434949759 3.89703175743232 9.83557704666585e-05 0.00452277905807167 "76"
"YJL128C13" "YJL128C" "chrX" "YJL128C" 560.019745409549 0.481951387160672 0.117388373071855 4.10561433427196 4.08174187288418e-05 0.00247833410236142 "76"
"YJL129C13" "YJL129C" "chrX" "YJL129C" 778.436494519325 0.632830011572585 0.155656926321687 4.06554354198638 4.84852968816882e-05 0.0027372590378157 "76"
"YJL130C13" "YJL130C" "chrX" "YJL130C" 4905.43705777942 1.20724110520114 0.396267487044119 3.04653080222737 0.00232425888054366 0.0473318719173571 "76"
"YJL131C13" "YJL131C" "chrX" "YJL131C" 425.132527702763 0.824500183879358 0.297513993656917 2.7712988345353 0.0055991655573254 0.0886845611329706 "76"
"YJL132W13" "YJL132W" "chrX" "YJL132W" 423.94953776653 0.845177941014292 0.197602700291003 4.27715785143434 1.92002254903318e-05 0.0013351181188521 "76"
"YJL133C-A13" "YJL133C-A" "chrX" "YJL133C-A" 1974.05685498422 1.02779063224978 0.360390311977211 2.85188196822219 0.00435980762714047 0.0729136391012048 "76"
"YJL138C13" "YJL138C" "chrX" "YJL138C" 2075.86944722205 0.554718258258501 0.135119407782903 4.10539290661908 4.08564373240922e-05 0.00247833410236142 "76"
"YJL139C13" "YJL139C" "chrX" "YJL139C" 407.255390542352 0.886193932105099 0.165390135883166 5.35820305952901 8.69369599281176e-08 1.65238181836709e-05 "76"
"YJL140W13" "YJL140W" "chrX" "YJL140W" 1288.35806730028 0.431103879772089 0.12627851464872 3.41391313456075 0.000644276071029601 0.0180081478284842 "76"
"YJL141C13" "YJL141C" "chrX" "YJL141C" 1950.71958332443 0.770760312005333 0.275292014968601 2.79979174874812 0.00512862025333636 0.0823757540409124 "76"
"YJL147C13" "YJL147C" "chrX" "YJL147C" 237.399741020316 0.618787317519991 0.14679227855235 4.21539418573243 2.52715672443739e-05 0.0016755636793886 "76"
"YJL149W13" "YJL149W" "chrX" "YJL149W" 407.733471411636 0.596648929106023 0.177497848890496 3.3614431545822 0.00077982781206326 0.0208203343691352 "76"
"YJL154C13" "YJL154C" "chrX" "YJL154C" 861.253252018972 0.575244061372537 0.199776754407956 2.87943441206305 0.00399688018913216 0.0684390715868816 "76"
"YJL155C13" "YJL155C" "chrX" "YJL155C" 1370.02587446783 0.592476439699837 0.199037359227073 2.97670970917529 0.00292431760955612 0.0552134404294338 "76"
"YJL156C13" "YJL156C" "chrX" "YJL156C" 505.603974887906 0.682229422803308 0.153608399420741 4.44135493486035 9.08719371427448e-06 0.000797156593212201 "76"
