"","GenAll$TXCHROM","genesGC_1$GENEID.x","genesGC_1$TXCHROM.x","GENEID","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","Sample.x","genesGC_1$GENEID.y","genesGC_1$TXCHROM.y","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y","Sample.y"
"26","chrII","YBR280C","chrII","YBR280C",1059.61773064062,-1.12415195922752,0.246995672864044,-4.55130224020686,5.33148955585555e-06,0.000114963163905303,"18","YBR280C","chrII",1214.3625629589,-0.729134516108869,0.166285121852691,-4.38484518629872,1.16068294966016e-05,0.000522962551592847,"77"
"27","chrII","YBR286W","chrII","YBR286W",15190.0640654457,-1.1154635662118,0.288498365320211,-3.86644674736275,0.000110432563746925,0.00146425399338515,"18","YBR286W","chrII",16895.7644577033,-0.537258996581679,0.192675603360588,-2.78841216641326,0.00529671081155684,0.0562599302360609,"77"
"28","chrIII","YCL047C","chrIII","YCL047C",89.9073059630349,1.16824842771395,0.372826891228299,3.13348756540894,0.00172742237507701,0.0137222753759816,"18","YCL047C","chrIII",115.052970868038,0.808868473416414,0.273274904999937,2.95990761909367,0.00307731304672265,0.0392533059178982,"77"
"29","chrIII","YCR003W","chrIII","YCR003W",230.332807589034,1.46141980141988,0.376639323958699,3.88015724449457,0.000104388955814079,0.00140493406697144,"18","YCR003W","chrIII",244.236354951086,0.603102378121621,0.218507161468009,2.76010348617301,0.00577830544249262,0.0592564524161452,"77"
"30","chrIII","YCR083W","chrIII","YCR083W",1146.27204975404,-1.27372330063078,0.237077529057589,-5.3726023959081,7.7608331723291e-08,2.83507987315696e-06,"18","YCR083W","chrIII",1587.83458934187,-0.650444284103541,0.175849293847517,-3.69887344937283,0.000216558537140001,0.00522353005671942,"77"
"31","chrIII","YCR091W","chrIII","YCR091W",1222.80584551787,-0.536463789179148,0.232285413332571,-2.30950269964251,0.0209157020492453,0.0938617016186796,"18","YCR091W","chrIII",1248.62125530909,-0.518171110216085,0.169417263212487,-3.0585496447678,0.00222411224419717,0.0313000380562458,"77"
"32","chrIII","YCR102C","chrIII","YCR102C",191.487719735158,0.973604254187629,0.275857060951392,3.52937949396621,0.000416535356640105,0.00438587228462228,"18","YCR102C","chrIII",260.91113615685,0.614210908606039,0.20653401559538,2.97389709310323,0.00294043669930943,0.0382051624163762,"77"
"33","chrIV","YDL003W","chrIV","YDL003W",687.888366922026,0.62637704574427,0.21442016957773,2.92125991215207,0.00348618856813794,0.024503707605891,"18","YDL003W","chrIV",687.72711006656,0.594131936576573,0.186276021320788,3.18952451509265,0.00142507051578855,0.0225914974222849,"77"
"34","chrIV","YDL005C","chrIV","YDL005C",1017.6074337338,-0.65352155775012,0.256851398852245,-2.54435662281933,0.0109479246658432,0.0583237653329145,"18","YDL005C","chrIV",1114.75324515555,-0.537001512671718,0.176912890377685,-3.03540070780198,0.00240216303990933,0.0333145235530461,"77"
"35","chrIV","YDL046W","chrIV","YDL046W",3884.66908753243,-1.34222953555405,0.234777228298675,-5.71703459181532,1.08399056776339e-08,4.94997467136177e-07,"18","YDL046W","chrIV",4474.88690822975,-0.456962658574628,0.166256570657721,-2.74853894054746,0.00598615238603951,0.0609191864859795,"77"
"36","chrIV","YDL078C","chrIV","YDL078C",9259.72054446253,-1.13637764994739,0.226652951058741,-5.01373418982256,5.33837218701668e-07,1.59261436912664e-05,"18","YDL078C","chrIV",10517.7276112486,-0.437091208932252,0.156493972597927,-2.79302264282889,0.00522180366370863,0.0558786596196689,"77"
"37","chrIV","YDL085W","chrIV","YDL085W",3641.96727932738,-2.63784414023999,0.213201189862334,-12.372558248588,3.67913619003248e-35,2.4696201675593e-32,"18","YDL085W","chrIV",4093.43154780773,-0.981809026757509,0.155619918528426,-6.3090190255958,2.80809601317123e-10,6.53701351066151e-08,"77"
"38","chrIV","YDL124W","chrIV","YDL124W",3046.83381350601,-1.57784759678177,0.289107043186753,-5.45765879443669,4.82453625644917e-08,1.86386760411022e-06,"18","YDL124W","chrIV",3502.30175501794,-0.849334576911167,0.224135269769645,-3.78938387422947,0.000151021388357288,0.00394278736800078,"77"
"39","chrIV","YDL169C","chrIV","YDL169C",760.06837407117,-0.896247382601766,0.257609197646351,-3.47909698407642,0.000503106474894272,0.00513627712962403,"18","YDL169C","chrIV",916.73941813842,-0.62261649147323,0.212403872649339,-2.93128596812883,0.00337561885113727,0.0416326324973597,"77"
"40","chrIV","YDL182W","chrIV","YDL182W",1240.87313401961,-1.16202424963446,0.306775351902937,-3.7878670578532,0.00015194610991503,0.00188441249478917,"18","YDL182W","chrIV",1614.76815194249,-1.54559444779447,0.196676029454985,-7.85858069271334,3.88510407753075e-15,2.17060764811643e-12,"77"
"41","chrIV","YDL204W","chrIV","YDL204W",3049.62774152698,-2.28967638229462,0.367991433792309,-6.22209152723617,4.90570695759185e-10,3.02800532899635e-08,"18","YDL204W","chrIV",3605.04391244024,-0.966406310620115,0.311866927380602,-3.0987777983932,0.00194320699425076,0.0284028071774011,"77"
"42","chrIV","YDL222C","chrIV","YDL222C",2066.48690050629,-3.9262787164015,0.438595430138122,-8.95193713068339,3.49297886204179e-19,8.15534629963669e-17,"18","YDL222C","chrIV",2438.36664540864,-2.13231690891441,0.249826104966887,-8.53520455437207,1.39907678524422e-17,9.77080249894935e-15,"77"
"43","chrIV","YDL223C","chrIV","YDL223C",4099.02528047052,-3.45491585991865,0.327742005308006,-10.5415717361947,5.55624309989205e-26,1.98913502976135e-23,"18","YDL223C","chrIV",4934.12179299532,-1.29159773227775,0.206726585062389,-6.24785502013665,4.1612765023758e-10,8.94194300722061e-08,"77"
"44","chrIV","YDR018C","chrIV","YDR018C",525.202882553511,-1.06452761810889,0.263959047000635,-4.03292719156667,5.50863509687193e-05,0.000845182013434351,"18","YDR018C","chrIV",601.962076399118,-0.563855527976081,0.199466286209702,-2.82682120718532,0.00470125685390862,0.0528496427593337,"77"
"45","chrIV","YDR059C","chrIV","YDR059C",1495.99603799124,-1.57954550190386,0.231543361730226,-6.8218129429433,8.98986777751176e-12,7.54306093206846e-10,"18","YDR059C","chrIV",1820.51516112456,-0.49387507203433,0.187119746087875,-2.6393530472321,0.00830644268374745,0.0755832170587899,"77"
"46","chrIV","YDR070C","chrIV","YDR070C",6747.94410810089,-4.38065220161376,0.427863995268516,-10.238422138943,1.33394031900206e-24,4.47703719565065e-22,"18","YDR070C","chrIV",8932.22792231813,-1.5280808408409,0.367592932146463,-4.15699189839714,3.22465421377725e-05,0.00115488096745984,"77"
"47","chrIV","YDR077W","chrIV","YDR077W",86991.3665449502,-1.01452016595186,0.400191523962798,-2.53508659030512,0.0112419533737518,0.0595357885769697,"18","YDR077W","chrIV",95481.656074988,-0.857914717540747,0.172448236780909,-4.97491150710174,6.52774534932871e-07,5.44336018905963e-05,"77"
"48","chrIV","YDR092W","chrIV","YDR092W",765.223099819058,-0.675220605205958,0.261515033217794,-2.58195713224495,0.00982417870138632,0.0540527932218137,"18","YDR092W","chrIV",901.231839553226,-0.621826461564662,0.177846887935188,-3.49641463386906,0.000471555346965599,0.00975770267961778,"77"
"49","chrIV","YDR111C","chrIV","YDR111C",1437.03590898125,-2.5633447236811,0.210273884490127,-12.1905044456505,3.49252749397893e-34,2.0838747380741e-31,"18","YDR111C","chrIV",1688.65626585397,-0.658232823477854,0.148015762452791,-4.44704545360697,8.70594215575443e-06,0.000434666039109396,"77"
"50","chrIV","YDR116C","chrIV","YDR116C",656.561172123306,1.513122206376,0.267280689536462,5.66117293770894,1.50341821042719e-08,6.72779649166165e-07,"18","YDR116C","chrIV",635.665981610886,0.518444909426603,0.195424845767363,2.65291195390666,0.00798006836256287,0.0737657013802073,"77"
"51","chrIV","YDR126W","chrIV","YDR126W",568.696124050428,-0.71628204344612,0.242049063320729,-2.95924319482702,0.00308395619770577,0.0221698055979652,"18","YDR126W","chrIV",804.969961418642,-0.519948452445939,0.18062888687173,-2.87854540572555,0.00399513764410367,0.0470903671257536,"77"
"52","chrIV","YDR148C","chrIV","YDR148C",12872.6717830358,-0.625939299413483,0.231412218937587,-2.70486710808603,0.00683317197923337,0.0416033259960127,"18","YDR148C","chrIV",14009.5376586165,-0.491939417590151,0.174766266530723,-2.81484194493375,0.00488012289340088,0.0540464613544034,"77"
"53","chrIV","YDR186C","chrIV","YDR186C",2788.29713982365,-0.541301729006696,0.206417203252275,-2.62236732441887,0.00873212596832251,0.0500443078440682,"18","YDR186C","chrIV",3220.16008269098,-0.441438559993251,0.143269303469169,-3.08118033175366,0.00206181735667098,0.0293861570707162,"77"
"54","chrIV","YDR204W","chrIV","YDR204W",1314.53670193696,-1.13562821222101,0.259682232266813,-4.37314560302377,1.22468983503509e-05,0.000233765991629934,"18","YDR204W","chrIV",1600.09992908545,-0.547140831021438,0.153553062878192,-3.56320362984531,0.000366356268382715,0.00788817761147141,"77"
"55","chrIV","YDR209C","chrIV","YDR209C",161.844444473417,0.972794863243455,0.341630443795108,2.84750636517302,0.00440632130248176,0.0293208740945812,"18","YDR209C","chrIV",231.746110599092,0.771687076295597,0.216603013121054,3.56267932369122,0.000367088988541716,0.00788817761147141,"77"
"56","chrIV","YDR214W","chrIV","YDR214W",1651.72863382779,-0.849087056495416,0.300126438749253,-2.82909782968105,0.00466794274821585,0.0306663867657684,"18","YDR214W","chrIV",1921.82068993238,-0.711169153420603,0.180231858410475,-3.9458570737307,7.95150367519659e-05,0.00236303462943209,"77"
"57","chrIV","YDR223W","chrIV","YDR223W",629.987480890932,-2.24779375814374,0.330200038737855,-6.80736975905765,9.93992254734876e-12,8.21190524296351e-10,"18","YDR223W","chrIV",761.250417699375,-1.19027346206838,0.254726649152672,-4.67274808516398,2.97196202178144e-06,0.000178927371071692,"77"
"58","chrIV","YDR237W","chrIV","YDR237W",742.132346796524,1.35157948451169,0.253002280578074,5.34216324621075,9.18438855081067e-08,3.33244368363874e-06,"18","YDR237W","chrIV",754.723080774063,0.47698076991577,0.160156768694746,2.9782117471718,0.00289935604893893,0.0378474351528547,"77"
"59","chrIV","YDR256C","chrIV","YDR256C",26999.1110560532,-2.05764959513861,0.254959526348388,-8.07049504919049,7.00137032810169e-16,1.10580466652665e-13,"18","YDR256C","chrIV",29586.2138471827,-0.45196862856392,0.173624305673581,-2.60314146000753,0.00923738305348543,0.0811466338361999,"77"
"60","chrIV","YDR262W","chrIV","YDR262W",1260.16990039038,-0.855356667496783,0.276360654167686,-3.09507397162905,0.00196763817983687,0.0152911968534356,"18","YDR262W","chrIV",1427.73286642693,-0.760824358107445,0.213100035118849,-3.57026857214323,0.000356615403160116,0.00778285256818582,"77"
"61","chrIV","YDR309C","chrIV","YDR309C",1012.54676137362,0.859312897840367,0.258010129995597,3.3305393778726,0.000866779028684657,0.00789460930646456,"18","YDR309C","chrIV",1153.98651493791,0.594513570501013,0.200124632169289,2.9707166182227,0.00297105793439921,0.0385134586531053,"77"
"62","chrIV","YDR328C","chrIV","YDR328C",2092.55292976867,-1.32864691447791,0.267886820980825,-4.95973228400443,7.05903946148247e-07,2.07142305509076e-05,"18","YDR328C","chrIV",3145.1629212629,-0.562774887632242,0.195373241249739,-2.88051159939997,0.00397030342682667,0.046896586143088,"77"
"63","chrIV","YDR329C","chrIV","YDR329C",1970.02972910117,-1.12772769718222,0.248776952957115,-4.53308750580532,5.8127719951334e-06,0.00012337780875046,"18","YDR329C","chrIV",2466.24585373537,-0.577098818694376,0.180924658111149,-3.18971899529495,0.00142411193788049,0.0225914974222849,"77"
"64","chrIV","YDR337W","chrIV","YDR337W",611.018175754113,1.38095379264493,0.292907818871664,4.71463615401129,2.42143045131844e-06,5.91049160162727e-05,"18","YDR337W","chrIV",611.692274680403,0.584016580275533,0.175727980507779,3.32341257543605,0.000889232906441679,0.0158977682814876,"77"
"65","chrIV","YDR343C","chrIV","YDR343C",3501.92742893996,-1.07679755425889,0.416621573688813,-2.58459384310037,0.00974937692004244,0.0538622984162838,"18","YDR343C","chrIV",3408.57858647149,-0.970997135319276,0.196799093599336,-4.93395125739824,8.05825576570771e-07,6.43163928042986e-05,"77"
"66","chrIV","YDR347W","chrIV","YDR347W",719.846409733126,1.62125660720933,0.292684823511528,5.53925751174276,3.03756716957632e-08,1.2082767185648e-06,"18","YDR347W","chrIV",689.131293428688,0.64602295190292,0.231018151565456,2.79641641804011,0.00516727745383378,0.0557327782520644,"77"
"67","chrIV","YDR441C","chrIV","YDR441C",186.625813051359,0.958065566267352,0.294270006395533,3.25573638306719,0.00113098707072705,0.00974863654864243,"18","YDR441C","chrIV",210.585755840652,0.725999892546764,0.219634212264122,3.30549546476717,0.000948086383853311,0.0168157416717094,"77"
"68","chrIV","YDR461C-A","chrIV","YDR461C-A",274.961947542025,-2.17010696135669,0.340737558878646,-6.36885164200398,1.90448711895456e-10,1.26260442330691e-08,"18","YDR461C-A","chrIV",485.920550764206,-0.72744659693994,0.232659725477813,-3.12665458297943,0.00176807526068883,0.0269161756988243,"77"
"69","chrV","YEL012W","chrV","YEL012W",3664.30103436162,-0.933068615167109,0.314898835888166,-2.96307419662384,0.00304583141249735,0.0220363310596903,"18","YEL012W","chrV",4826.59677370715,-0.602490413306985,0.232660336818823,-2.58957079468235,0.00960956614366215,0.0834891855363216,"77"
"70","chrV","YEL020W-A","chrV","YEL020W-A",274.1450613388,0.782359929322162,0.293101858855736,2.66924246873247,0.00760225475580265,0.0455626205788619,"18","YEL020W-A","chrV",465.17681146855,0.931315127007788,0.267841407163463,3.47711407608984,0.000506842122352699,0.010334769845199,"77"
"71","chrV","YEL026W","chrV","YEL026W",233.873439164517,1.04082618725414,0.448436907788713,2.32100919700513,0.0202863474858781,0.0920172439375516,"18","YEL026W","chrV",253.306672617472,0.956801657929892,0.305262631073183,3.13435566799039,0.00172231959010509,0.0262912556008665,"77"
"72","chrV","YEL050C","chrV","YEL050C",737.883610377806,1.47258266076332,0.291041122468743,5.05970650563812,4.19902297665742e-07,1.26678389801407e-05,"18","YEL050C","chrV",768.162244876014,0.582606584025159,0.184498618899377,3.15778290103572,0.00158973901604725,0.024535557686895,"77"
"73","chrV","YEL065W","chrV","YEL065W",707.820187495297,-1.34584613454311,0.343731498193321,-3.91539949529497,9.02546368224921e-05,0.00126215468681454,"18","YEL065W","chrV",864.458492711003,-1.24008992879403,0.223702316956751,-5.54348272143188,2.96513945716911e-08,3.94434146361995e-06,"77"
"74","chrV","YER004W","chrV","YER004W",1713.48077630819,-1.05992647932339,0.341532834227425,-3.10343947375084,0.00191285357279101,0.0149302669853019,"18","YER004W","chrV",2062.29666935867,-0.532630257555406,0.210065968019126,-2.53553806253334,0.0112274726515991,0.0926683257183153,"77"
"75","chrV","YER042W","chrV","YER042W",799.552069662945,-1.11992938797116,0.320793468884873,-3.49112278334159,0.000480995149938269,0.00494816849649139,"18","YER042W","chrV",859.483345876939,-0.805663449905268,0.297060439324612,-2.71211963375871,0.00668544594785246,0.065072450366989,"77"
"76","chrV","YER043C","chrV","YER043C",2687.58833150988,1.24774356634907,0.307298193814703,4.06036739383324,4.89955581405809e-05,0.000767073315495392,"18","YER043C","chrV",2855.10793691018,0.668663543010964,0.255752034751952,2.6144994062686,0.00893583158264751,0.079245223892463,"77"
"77","chrV","YER066C-A","chrV","YER066C-A",67.9535893853246,1.23633328569794,0.492729711404641,2.50915107630406,0.0121021712432581,0.0629216550725492,"18","YER066C-A","chrV",66.9792485842661,0.937931523041222,0.313721065366046,2.98969889684282,0.00279252573854384,0.0371437572453742,"77"
"78","chrV","YER069W","chrV","YER069W",3913.11706722471,-0.861139586291836,0.293951665931784,-2.92952783091788,0.00339477411303903,0.0239823055451989,"18","YER069W","chrV",4308.67592116239,-0.911448519125999,0.217603791012111,-4.18856911861095,2.80718815355889e-05,0.00102573277726838,"77"
"79","chrV","YER101C","chrV","YER101C",428.300208768808,-0.772142335906023,0.275050187770805,-2.80727798138948,0.00499621067617112,0.0322859823478206,"18","YER101C","chrV",473.522331274576,-0.536611234134573,0.207917475631049,-2.58088567353902,0.00985472113443519,0.0844452867762107,"77"
"80","chrV","YER121W","chrV","YER121W",864.961995023043,-3.88574899217421,0.365983846172572,-10.6172691303484,2.4770167956969e-26,9.50112870920883e-24,"18","YER121W","chrV",1136.93933840463,-0.837574047178663,0.248780655033567,-3.36671694616148,0.000760687226094896,0.0140262690831425,"77"
"81","chrV","YER143W","chrV","YER143W",1082.02280792121,-0.938831791606004,0.275060172743113,-3.41318694830752,0.00064207879737096,0.00617291974490014,"18","YER143W","chrV",1194.8216601374,-0.479331993983512,0.178540033208659,-2.6847311797199,0.00725881635470671,0.0690885979109819,"77"
"82","chrV","YER150W","chrV","YER150W",2318.36538400402,-1.91684345492715,0.489506556605608,-3.91586880514768,9.00792258077635e-05,0.00126215468681454,"18","YER150W","chrV",2485.71385090302,-1.09241418625488,0.229137259037321,-4.76751005421146,1.86516690166464e-06,0.000125901587654674,"77"
"83","chrV","YER175C","chrV","YER175C",936.820884576094,-1.06567960108754,0.309786091515288,-3.4400498610989,0.000581607026984516,0.00573069676129697,"18","YER175C","chrV",1038.54660729397,-1.06429861463122,0.247688503921443,-4.29692374809924,1.73184735316557e-05,0.000727506102416243,"77"
"84","chrVI","YFL007W","chrVI","YFL007W",1943.62515759312,-1.19630865930349,0.225802150308453,-5.29803926875492,1.17052796975823e-07,4.13535210368534e-06,"18","YFL007W","chrVI",2245.40941018337,-0.63350922183998,0.160607752444015,-3.94444983009653,7.99833959174794e-05,0.00236437689413205,"77"
"85","chrVI","YFL010W-A","chrVI","YFL010W-A",59.948245140508,1.21180190821299,0.371217397713757,3.26439955582956,0.00109696350219765,0.00953186732492134,"18","YFL010W-A","chrVI",69.7302330853832,0.9453351646332,0.304089309484865,3.10874185690586,0.00187885798254011,0.0276435637911539,"77"
"86","chrVI","YFL013C","chrVI","YFL013C",514.497138777323,-0.604284020036727,0.242999886083751,-2.48676668032864,0.012890991232337,0.0656780103583012,"18","YFL013C","chrVI",579.334833453884,-0.476407430266327,0.173490318834414,-2.74601737703318,0.00603235683870041,0.0610669097422428,"77"
"87","chrVI","YFL014W","chrVI","YFL014W",29964.65266428,-7.81145583440594,0.815173669291514,-9.58256642562443,9.46629005654747e-22,2.54169888018299e-19,"18","YFL014W","chrVI",41536.123187388,-2.19314164625393,0.826673215208374,-2.65297291106876,0.00797862737565729,0.0737657013802073,"77"
"88","chrVII","YGL001C","chrVII","YGL001C",2014.6928732531,0.778914306735553,0.262740030695983,2.96458177565198,0.00303094674629141,0.0220246062619551,"18","YGL001C","chrVII",2537.22536881853,0.599322059969486,0.168186184638759,3.56344405610217,0.000366020729123104,0.00788817761147141,"77"
"89","chrVII","YGL012W","chrVII","YGL012W",1381.07945731206,1.15860370891475,0.241943148847803,4.7887436136643,1.67828737393609e-06,4.40371056609797e-05,"18","YGL012W","chrVII",1592.06840931623,0.646279685851869,0.189646914206478,3.40780491238698,0.000654876967969983,0.0124448898641099,"77"
"90","chrVII","YGL059W","chrVII","YGL059W",1460.18751038198,-0.715708478797464,0.272074950452087,-2.6305563140165,0.0085245245292851,0.0493815498622017,"18","YGL059W","chrVII",1603.34260444166,-0.795610737137081,0.202413816213523,-3.93061477729268,8.47289334377149e-05,0.00245274896951561,"77"
"91","chrVII","YGL066W","chrVII","YGL066W",625.873666837273,-0.57237102536651,0.23851325768049,-2.39974511661424,0.0164064913288832,0.0780361899345463,"18","YGL066W","chrVII",714.351903358331,-0.525706418144955,0.176756748179019,-2.97418018582533,0.00293772512269316,0.0382051624163762,"77"
"92","chrVII","YGL068W","chrVII","YGL068W",327.921096627904,1.58492670241883,0.301098654252585,5.26381197668612,1.41098754434586e-07,4.88838910524984e-06,"18","YGL068W","chrVII",310.761074340796,0.529873992342535,0.204184680480998,2.59507222135525,0.0094571044778067,0.082428771790181,"77"
"93","chrVII","YGL116W","chrVII","YGL116W",1078.15264417624,-0.51487433936938,0.208952324786365,-2.46407566843677,0.0137367108019015,0.0684286985215315,"18","YGL116W","chrVII",1184.37855575627,-0.477122978746089,0.170845807842465,-2.79271106953961,0.00522683552838184,0.0558786596196689,"77"
