"","GENEID","TXCHROM","tx_id","tx_name","nexon","tx_len","X112B","X112C","X115B","X115C","X117B","X117C","X123B","X123C","X141B","X141C","X152B","X152C","X29B","X29C","X50B","X50C","X112A","X115A","X117A","X123A","X141A","X152A","X29A","X50A","AncB","AncA","AncC"
"11","YAL013W","chrI",33,"YAL013W",1,1263,34.7861251191697,24.1435870860264,29.6430223044549,17.2947229656129,35.2849225995519,30.1839566104001,38.0285495989917,35.6309347775739,36.1015789031611,38.5035852542107,38.2583370908791,58.1209899983988,49.5461266128313,30.1614856524811,53.7198585587724,36.6189652195643,33.3502003771212,32.9276929454847,31.5263911254402,34.9505294205135,60.8633246866486,42.1185775964893,37.0705976279128,31.455823704836,34.2873285586986,34.3457616677533,33.1584601758472
"12","YAL014C","chrI",102,"YAL014C",1,768,38.3190909515853,22.6346128931498,35.0811307128262,18.5103264967422,33.5746840041654,30.5085152836302,30.7850163420409,32.0278065416394,30.3885344302703,39.359220482082,45.838302136997,58.9404833497862,39.4152892223482,35.3647828849267,43.3104742013632,34.1872370604526,41.9076858455911,29.0719911954279,22.1536802503093,39.6667454387033,42.4990881025215,40.5055256885387,27.6490005563669,24.8191903798273,36.0762326574133,34.8952938544373,36.8427335287191
"13","YAL015C","chrI",101,"YAL015C",1,1200,61.5098410310318,28.401049987357,60.032451645353,28.4009188636582,54.0075345911508,47.3044266232883,55.1138399985387,47.4411884398034,58.5890943815611,38.5986558350852,80.4090886648998,69.1526312670754,58.5689036637303,63.1450986174751,51.4892761964704,54.5708407471242,34.0699888744691,49.8156666107333,48.2268577756734,43.9618707409832,48.3924820779434,100.785872915287,31.528481703474,62.0025195569311,51.5800681796075,63.9518082253566,44.3165451874021
"14","YAL016C-B","chrI",99,"YAL016C-B",1,186,6.16004298985296,1.18562258011737,5.11821967846704,0.331528235762548,2.97041440251329,1.29823469292043,3.38556445705309,2.20191169973771,3.40351585619027,1.42605871311891,3.73876654301763,2.64759390448238,3.16588668452596,2.91031879102888,5.01881031517943,3.36150657288969,1.43957699469588,1.92785087502838,1.78933571252498,3.28450758409645,2.64851931633543,2.09099321401011,1.35473944819615,2.27281963185231,4.47226024678677,2.33551179340722,1.57897429408796
"15","YAL016W","chrI",32,"YAL016W",1,1908,197.30255341029,98.7300257625008,211.019932160131,77.8538806982382,211.1694602514,131.608541994809,234.627490279493,132.181426581224,176.131945557847,141.75023608402,228.98664676482,252.97129377828,181.72189569179,133.080941080684,223.801763684297,138.036333737811,167.150884384133,209.981517308091,214.720285502998,183.511333993491,246.908651761946,234.25098263239,101.974933009674,173.461594302969,160.703218201205,169.187221975353,149.055173361904
"16","YAL017W","chrI",31,"YAL017W",1,4071,137.695078596713,53.6763677180408,125.396382122443,40.8332277047538,105.674742683352,61.9907065869507,93.2998577118119,70.7947973764155,89.7069536381579,65.9789831269684,121.38187269797,109.370843435165,115.317422483858,54.8550996369686,194.525370179084,75.2405300995735,63.9811997642613,98.3975086614484,86.9957982137147,91.8819942115186,138.143961161972,79.5174847956416,81.8385784842128,117.277493003579,104.278201420912,74.6676858656956,63.1589717635185
"17","YAL019W","chrI",30,"YAL019W",1,3396,14.5848076671519,20.1555838619953,28.5767265381076,20.7205147351592,18.1825366456874,34.6466383673141,39.9181669703702,30.2262424236722,31.1178592565968,36.4120324749696,77.2849138823782,90.207306602721,41.0773797317243,31.9253152228017,36.6187271144573,42.6982856173435,49.6654063170078,32.0794385604722,19.5974863752736,30.8238404045974,51.1813202984555,82.205904642226,26.7253145689604,25.8192310178423,41.8901709782361,40.6653818146198,44.1060152815237
"18","YAL020C","chrI",97,"YAL020C",1,1002,15.4001074746324,7.70654677076289,18.7668054877125,8.50922471790539,12.1516952830089,12.0898105778215,11.4164382854116,13.811991571082,10.2105475685708,11.5986108667005,20.7424719167417,20.9916373855388,20.8157049507582,20.9895718868143,13.3834941738118,15.5916687848926,8.79741496758592,7.17160525510557,5.96445237508328,14.9908294863889,17.2416853507134,19.1176522423781,11.7000225071486,9.45492966850562,15.9510615468728,15.867741890502,13.7897088350349
"19","YAL021C","chrI",96,"YAL021C",1,2514,26.2707715743729,28.3471580518971,49.2628644052453,30.1138147484314,50.6770699580298,41.9492085149915,44.6422103988163,47.3077392458799,42.6655023400995,63.5071480242289,89.8840449725472,117.187549248399,58.6480508308434,37.1286124552472,42.8457695425503,49.2067345137895,73.3384502297845,36.0122543455301,30.7595329629295,32.5082032682366,116.745328275024,63.8649070221945,18.0426662873396,25.6374054472941,52.3254448874053,61.2041472919363,63.5800315752753
"20","YAL022C","chrI",95,"YAL022C",1,1554,25.093116296901,25.5447774079833,35.4010194427304,22.7096841497345,24.0333528930621,34.5654986990066,32.0447612562932,33.2288492869509,26.8634644363589,48.2007845034193,56.1839301053472,91.4050276547487,59.993552671767,32.1016981798337,43.8681197919387,36.4044009702309,43.7471453388136,38.3256753955642,35.019856087989,38.4034732909739,36.5004549489671,48.6305278915494,22.2916218294094,34.365032833607,34.5854792418177,42.726127514685,55.0535703872003
"21","YAL023C","chrI",94,"YAL023C",1,2280,19.5671953795329,44.1913870771019,62.4849319079518,39.0650771140202,36.3650732913749,64.5060363044841,55.5862443413833,52.7124315997816,59.5615274833298,183.296079926218,149.397013780581,341.09834802748,82.867083967467,48.9462705763948,60.039841918628,82.9648430755754,239.769546116569,52.514657835773,31.7820105129438,53.0574302046349,151.228698976451,105.983484618684,19.52056386719,30.7285214226433,98.0915747461899,106.197095076693,207.898282054915
"22","YAL024C","chrI",93,"YAL024C",1,4308,11.6859639072211,3.34129999851258,14.0751041157844,3.26002765166505,8.73121809223605,6.32889412798712,15.1169389710278,5.20451856301641,4.13284068251676,9.03170518308645,23.0471910186019,16.0746772772144,27.8598028238285,6.79074384573405,18.4023044889912,9.44082697066892,15.0355819446014,11.5671052501703,5.87924591258209,8.42181431819602,22.1002274078321,21.5073587726754,5.17264152947621,11.1822725887134,7.00654105329928,14.3565283771209,14.3160335997309
"23","YAL025C","chrI",92,"YAL025C",1,921,18.4801289695589,23.5507757959677,23.8850251661795,33.1528235762548,16.3822854926491,24.7475988337958,40.0756350846517,34.2964428383389,29.5376554662227,49.8169843782874,95.0568589567223,106.281983879935,28.8095688291862,54.8550996369686,20.447004987768,49.4928201795674,67.6601187507063,34.0072894355006,27.3512744628819,40.0878361546131,42.7797259108749,102.33918215998,2.5863207647381,7.54576117774968,29.7405306411321,43.2069681780336,60.3168180341602
"24","YAL026C","chrI",91,"YAL026C",1,4068,28.3543155268232,22.4729370867701,41.9054236174489,20.4994959113175,39.3354876938882,30.1028169420926,36.4538684561763,29.2920980662077,35.7369164899979,46.4895140476766,82.3552959064706,88.2531301494126,45.1138852544949,32.2780811368658,26.7669883476236,38.0493935484535,55.823596794318,32.3107806654756,30.3335006504235,26.1076243864077,43.200682623405,60.9972591858377,10.1605458614711,18.9098593370112,43.3809243938317,39.6350089645873,54.7377755283827
"25","YAL026C","chrI",90,"YAL026C-A",1,438,28.3543155268232,22.4729370867701,41.9054236174489,20.4994959113175,39.3354876938882,30.1028169420926,36.4538684561763,29.2920980662077,35.7369164899979,46.4895140476766,82.3552959064706,88.2531301494126,45.1138852544949,32.2780811368658,26.7669883476236,38.0493935484535,55.823596794318,32.3107806654756,30.3335006504235,26.1076243864077,43.200682623405,60.9972591858377,10.1605458614711,18.9098593370112,43.3809243938317,39.6350089645873,54.7377755283827
"26","YAL027W","chrI",28,"YAL027W",1,786,53.7191984262177,10.7783870919761,35.6142785959998,8.17769648214284,34.7448472536404,14.1994419538172,33.5407083419678,15.6135556890492,20.7857575503049,13.8803048076908,22.1765193578991,21.0546753356456,29.205304664752,11.5530836855995,37.362254568558,15.3771045355592,15.0355819446014,35.7809122405267,35.9571271755021,29.4763501136861,23.3806374084445,32.79872212833,11.7616015729757,35.4559862568961,14.9820718267357,15.867741890502,13.5791789291565
"27","YAL028W","chrI",27,"YAL028W",1,1587,9.05888674978377,13.7424435422695,10.0231802036646,10.4431394265202,7.29101716980536,15.5788163150452,7.00733108552849,16.214077061705,26.6203561609168,16.4472104913048,20.7424719167417,32.7166961053894,12.3469580696512,14.3752109981123,11.5246755385602,22.1001176813386,17.7547829345825,12.2611315651805,4.85676836256781,10.7799223272909,20.5567194618882,15.9512910897343,10.5915993222608,8.5458018157647,32.3493491184243,19.7831587206259,21.0529905878395
"28","YAL029C","chrI",89,"YAL029C",1,4416,34.5143585166761,52.275177396084,57.3667122294848,48.0715941855694,44.3761909223956,71.5651874472389,66.2153420553872,75.8658667455085,95.1768898356065,79.8592879346591,133.571275947808,122.54577500747,73.1319824125497,87.0449892953183,47.6786979942046,92.9063199613555,94.6921756511067,64.467333260949,43.1996764881032,59.1211365137361,61.0738030429137,144.816215736014,33.0679583491515,36.5469396801852,96.0045199643561,87.3756176827643,87.3699109395339
"29","YAL030W","chrI",26,"YAL030W",2,354,176.285936150792,41.8201419168672,138.618449625149,32.7660406345318,130.338183479977,44.3833985642173,85.426451997735,51.7115626453554,71.2307247045536,46.6796552094258,99.1541373600293,78.0409822321234,87.8533554955954,39.9507397677601,92.7550498990569,51.7099840893457,40.5480853506006,112.663605136658,110.597988326544,102.830352825173,87.962413055776,87.8217149884246,36.2084907063334,83.7306752374392,53.8907359737806,70.7522690355717,57.3693993518626
"30","YAL031C","chrI",88,"YAL031C",1,2283,17.3930625595848,18.6466096691186,30.4960589175328,17.7367606132963,27.0937798532273,25.7212748534861,39.6032307418071,28.958475081399,34.521375112787,25.1937039317675,48.2966691789812,48.6652974823904,35.2204893653513,18.9611678809457,41.1728327708238,27.89335241334,26.9520804006951,38.7112455705698,33.8269656129723,32.1713306955088,36.0444185103928,39.1314444336177,13.5473944819615,24.9101031651013,30.1132189950309,27.4766093342026,34.2111097052392
"31","YAL032C","chrI",87,"YAL032C",1,1140,73.9205158782355,21.610666119412,33.0551687567663,17.9025247311776,22.6831645282833,26.6949508731764,42.6738589702971,29.3588226631695,21.2719741011892,22.0563747629059,33.5976829071174,52.384536538687,29.6801876674309,14.7279769121765,44.6116472460394,26.1053170022285,26.3922449027578,44.4176841606538,46.4375220631484,45.0567066023487,42.5517076915877,51.617661054421,21.7374102369655,40.9107533733416,20.1251711105405,25.2097890641309,26.4215031877386
"32","YAL033W","chrI",24,"YAL033W",1,522,15.7624629446238,8.29935806082158,15.3546590354011,6.46480059736968,14.8520720125665,9.89903953351831,19.6835142851924,11.0762830956503,12.6416303229924,13.9753753885653,17.3622172340134,27.799735997065,15.2754032528378,13.9342536055322,16.0787811949267,10.0129983022246,16.5551354390026,13.8805263002043,13.9738598501951,14.906611343207,13.6986330202515,23.2996386703984,5.85001125357428,14.4551328585807,11.7024143124254,11.2654098270231,14.8423583644268
"33","YAL034C","chrI",86,"YAL034C",1,1242,383.190909515853,76.58044028849,269.666199309232,60.1723747909024,303.252306729312,123.494575164056,270.05781599284,144.658926213072,141.61057044506,47.5352904372971,105.863430745444,87.9379403988789,168.346024449668,72.1406294261098,250.754633895446,122.873793451585,68.6198367471702,272.366771624009,261.41342695365,281.288598227747,189.974256392245,183.828174843117,106.285467617571,243.737177319842,129.099245790578,137.58912124102,39.2638274463207
"34","YAL034W-A","chrI",23,"YAL034W-A",1,870,21.5601504644854,3.2874080630527,19.9397308306945,3.3705370635859,17.9124989727317,7.38370981598497,14.9594708567462,8.40729921718036,8.3872355027546,6.65494066122159,13.3673707907891,15.4442977761472,20.4199691151924,3.70404209767312,12.5470257879486,9.01169847200215,10.3169684619871,9.09945613013394,8.69105917512135,7.66385102955838,17.1715258986251,24.912690578349,2.83263702804649,12.1823132267284,6.41023968706104,8.92989803361585,9.89490557628456
"35","YAL035W","chrI",22,"YAL035W",1,3009,58.7015861385988,74.9097902892337,96.2865077011612,82.1084930571909,71.4699707756229,107.266641502551,97.1578265117096,109.161440629421,126.537857367645,196.986243572159,309.139655529513,391.213518362325,117.770984664366,209.366569997047,121.194975018407,150.194974533369,277.198547978662,108.113877071591,68.5912023134577,105.020024547904,159.27949610359,237.716057101321,51.8495734264162,76.8213035566082,141.472499140022,169.942828732043,247.688434265932
"36","YAL036C","chrI",84,"YAL036C",1,1110,13.4977412571778,17.9999064436,21.325915326946,21.4388259126447,12.061682725357,25.7212748534861,23.6202171422309,26.0893174120438,27.5927892626854,48.7712079886668,74.1095231198153,101.175909921291,22.7943841285869,36.334889148603,14.8705490820131,34.2587584768971,73.1784972303738,34.7784297855119,19.9383122252784,33.771475415966,37.1143501547402,82.3851326319983,3.94106021293425,13.9096561469362,23.4048286248508,38.3298700212126,54.7377755283827
"37","YAL037C-A","chrI",83,"YAL037C-A",1,93,3.89532130240702,2.2095693538551,2.66573941586825,1.10509411920849,2.16030138364603,2.02849170768818,2.28328765708232,2.80243307239345,5.10527378428541,3.42254091148539,4.25092634343101,2.89974570490927,1.02891317247094,1.49925513477245,0.371763727050328,2.789335241334,2.15936549204382,1.5422807000227,2.21536802503093,1.76858100682116,0.596355342751024,2.50919185681213,2.40158356725681,1.36369177911139,4.99402394224523,3.1598100734333,3.15794858817592
"38","YAL037C-B","chrI",82,"YAL037C-B",1,975,23.1001612119486,7.32930322254373,15.6745477653053,7.62514942253859,10.3514441299706,23.1248054676452,14.014662171057,29.8258948419017,29.6592096039438,28.3310331006291,28.3736529429009,18.4070814311632,9.02277705089899,33.7773362716382,4.46116472460394,28.5370451613402,30.6309993871401,6.55469297509648,2.30057448753212,6.06370630910113,1.63120726105427,31.2454128836368,16.8110849707977,11.0004470181652,35.1072429372762,27.8200669508801,42.9481007991926
"39","YAL037W","chrI",21,"YAL037W",1,804,23.46251668194,20.1555838619953,16.8474731082873,10.6641582503619,11.7016324947493,16.6336320030431,39.4457626275255,19.6170315067542,24.6754899573795,9.7922698300832,24.8397503200487,11.851134620064,15.6711390884035,9.2601052441828,9.38703410802078,17.9518755275598,9.67715646434452,22.3630701503292,34.7642367004854,23.7495163773128,11.6815487727112,38.4145324745286,4.37211367372394,8.81854017158697,17.590890304028,15.867741890502,8.526461188075
"40","YAL038W","chrI",20,"YAL038W",1,1503,1256.64876993,1534.73453802647,1202.03521740331,1078.07456799384,1222.01048268244,1654.84353513202,1015.43313494451,1925.00462234645,1954.59053455498,3181.82220071092,2837.21164634997,3780.89017150105,709.000322999589,1365.55685334216,412.007150503526,2109.02352811428,2429.04624905018,484.276139807129,403.537806405634,553.986945850934,170.136671314263,2287.42709080054,2266.72541309547,1197.77594598617,2157.79103140384,1976.94204159588,2406.67261904887
"41","YAL039C","chrI",81,"YAL039C",1,810,139.50685594667,62.1912935207019,113.560499115987,47.6848112438464,91.5427711320006,56.3109298054238,91.3315062832927,57.916950162798,59.1968650701665,52.5740312236506,119.384449476358,74.8260467766805,98.6173702229837,53.7968018947763,179.097175506496,96.5539122000231,49.7453828167131,82.6662455212169,77.708293801085,121.442562468387,159.647833227053,96.9025998035542,65.2738097767235,132.459928144353,47.2568832743803,64.2952658420341,48.9482031167268
"42","YAL040C","chrI",80,"YAL040C",1,1743,26.5425381768664,43.3830080452037,45.424199646395,33.3738424000964,30.9643198322598,64.4248966361765,37.241209027584,84.9404119323063,28.6867765021751,37.8380911880885,62.9956554508451,68.2070620154746,59.5186696690881,41.8909522951127,21.562296168919,50.4225985933454,27.671868898043,27.6068245304064,23.7726030378319,21.5598446545818,89.5234608647419,50.0046091464703,11.5768643754944,13.1823538647434,30.5604450197096,45.4050969247698,49.579792834362
"43","YAL041W","chrI",19,"YAL041W",1,2565,33.1555255042086,25.8142370852827,45.7440883762992,22.1571370901303,34.5648221383365,36.5128507383872,50.1535943986702,41.96977148894,34.399820975066,45.443737658056,77.1312659422542,93.4222420581639,43.6892362464583,32.1898896583497,36.246963387407,42.1976357022323,46.7062758279107,36.2435964505335,33.9121720754735,29.8132226864139,46.6911153648007,66.1351282259769,21.0600405128674,28.2738762202428,39.2813525009438,39.0167852545677,56.2114848695315
"44","YAL042W","chrI",18,"YAL042W",1,1248,85.3347131829631,92.4785612491547,102.044504839437,73.8755418690877,78.4909502724725,97.6921606422627,94.638336683205,87.8095696016615,105.508991541898,168.65521047153,183.967800308484,255.68192563287,112.626418802011,122.145197744697,80.7656697016838,107.854295998248,151.715419941005,82.5891314862157,79.6680424386124,87.1657781933288,135.495441845637,154.673755173491,75.9885672306385,69.1846295935844,118.21674585673,162.79891030515,146.84460935018
"45","YAL043C","chrI",78,"YAL043C",1,2358,24.1872276219227,19.0777451527977,37.6402405520597,18.0682888490588,41.4957890775342,30.5896549519377,33.9343786276717,33.0286754960657,28.5652223644541,34.9859737618507,62.4322796703903,68.8374415165418,42.5811759068742,30.3378686095132,39.128132272047,31.6839874848965,40.3081558514846,32.3878947004767,31.6968040504426,32.9292939841464,57.60091016454,46.9577333203413,15.5179245884286,24.0918880976345,33.1692634970019,44.5807986447437,49.579792834362
"46","YAL044C","chrI",77,"YAL044C",1,513,799.356166800919,146.639956386334,641.270273881266,87.19192600555,641.699523500523,206.825014515887,335.407083419678,237.739738974711,138.693271139754,160.193928773691,227.398951383538,375.769220586177,441.562045324258,233.266460674891,507.364546491935,198.328887800492,150.035913447193,255.247455853757,397.999386343057,291.647429839128,237.858082442548,472.265753049997,81.6538412867315,166.734048192686,135.509485477639,304.715597516307,177.897770467244
"47","YAL044W-A","chrI",17,"YAL044W-A",1,333,26.9048936468578,8.13768225444194,21.8590632101197,8.23295118810326,19.71275012577,13.6314642756646,23.8564193136532,13.2114701984263,11.4260889457816,10.1725521535816,17.2597852739307,10.0860720170757,23.1901199641527,15.1689343047566,29.6481572322637,14.0181976231145,11.0367569593351,41.2560087256073,41.5807537005806,47.2463783250797,20.6268789139766,40.3262976987664,18.1658244189938,35.0923351157997,10.5098115799489,17.9284875905672,11.2633499644941
"48","YAL046C","chrI",75,"YAL046C",1,357,23.5531055494378,10.2394677373773,22.3922110932933,7.95667765830114,16.9223608385606,11.7652519045914,35.0366554276425,14.4792375406995,11.0614265326184,18.8239750131697,33.853762807324,33.2840376563499,47.6465946021157,14.9925513477245,63.5715973256061,19.7399109386714,20.5539604242689,39.0197017105744,48.8233030131817,46.7410694659879,53.0756255048411,40.0275843824792,10.5915993222608,47.2746483425281,12.2241780078839,21.6378298506845,23.8951443171978
"49","YAL047C","chrI",74,"YAL047C",1,1869,19.5671953795329,12.610712897612,25.8043575456047,9.28279060135133,21.5130012788084,20.6094757501119,25.0374301707647,21.2184218338361,24.7970440951006,17.3028457191761,32.0612035058772,32.2754304546423,34.1915761928804,19.843082666106,29.6481572322637,20.5266465195605,19.4342894283944,18.3531403302702,15.6779891002189,18.6964277863952,21.8195895994786,33.2766634343894,12.1926550337653,16.0915629935144,23.0321402709519,17.2415723572121,21.2635204937179
"50","YAL048C","chrI",73,"YAL048C",1,1989,26.3613604418708,14.2274709614084,29.0032448446466,12.9296011947394,25.5635663731447,21.1774534282646,38.8946242275402,20.8180742520656,22.9737320292843,21.0105983732853,30.8320199848851,36.4989731117928,31.4214253439202,17.1091468321092,45.5410565636652,25.4616242542283,18.1546654331091,35.8580262755278,36.383159488008,35.8769289955151,33.8168559065875,35.6066273014293,21.6142521053113,34.6377711894292,24.0756676618688,23.2177348874012,19.2634863878731
"51","YAL049C","chrI",72,"YAL049C",1,741,131.625624474358,41.2812225622684,118.891977947724,29.1744847471042,124.307342117299,41.4623705051464,100.543390968763,54.1803727329401,58.1028778306768,48.7712079886668,104.685463204494,91.6571794551756,89.5154460049716,36.8640380196992,83.3680157910361,51.2093341742345,53.8241843016848,108.807903386602,130.110268239317,118.5791456002,246.505234912438,102.57815281301,28.387949346292,69.2755423788585,60.8972770270799,73.5686214923275,51.4745619872676
"52","YAL051W","chrI",15,"YAL051W",1,3144,41.5802901815075,30.3950515993725,54.914231966886,24.3673253285472,50.6770699580298,49.9008960091292,49.6811900558256,47.2410146489182,53.3622664595546,35.5563972470982,86.0940624494882,65.3073163105653,69.0163297226659,49.3872279689749,90.4315266049923,56.9310474897914,42.7074508426444,58.8380087058661,39.8766244505568,49.6887044773565,61.7227779747309,68.8235480725613,47.9700922793091,53.0021538147959,67.6056673972601,47.053693484822,36.2111438110839
"53","YAL053W","chrI",14,"YAL053W",1,2352,397.322772845516,138.125030583673,201.849788569544,107.083620151303,122.777128637216,180.13006364271,166.286328681305,183.759540032656,184.640735198322,200.979207968892,223.404104940314,371.986943579774,170.008114959044,108.387327096197,169.988964193763,164.070129323595,253.525504065885,241.289815518552,203.132206602836,190.248785448048,199.515941876262,413.240001751655,75.4343556381947,158.642810303291,158.76523876093,164.584889911874,189.161120431738
"54","YAL054C","chrI",71,"YAL054C",1,2142,82.0735139530409,17.9999064436,168.581360659508,11.4377241338079,252.48522421363,17.1204700128882,35.1153894847832,22.0191169973771,24.6754899573795,13.4049519033178,37.2852334700937,25.5303697932229,280.101824413434,13.5814876914681,80.6727287699212,29.1807379093403,25.4325269062939,66.1638420309739,94.2383475263158,52.973212061453,1898.72525186717,36.0248259442313,28.0184749513294,58.7296592870638,26.9826368222802,38.1924869745416,14.1055036938525
"55","YAL055W","chrI",13,"YAL055W",1,543,40.5838126390313,11.9101177366336,30.2827997642633,10.6089035444015,25.4735538154928,12.2520899144366,28.8166649135217,13.0780210045028,21.3935282389103,15.3063635208097,34.2122746676134,30.6364437518675,29.9967763358835,13.5814876914681,42.8457695425503,14.3758047053368,15.9952999410653,30.3058157554461,33.9973785379747,25.8549699568618,19.6972661738059,35.6663699646867,17.673191892377,30.0012191404505,14.6093834728368,22.2560535607041,17.6845120937852
"56","YAL056W","chrI",12,"YAL056W",1,2643,110.246651744868,63.969727390878,117.825682181377,46.3034435948358,113.235797526113,68.1573213783228,141.485100681963,74.39792561235,99.9175012067287,67.8803947444603,133.161548107477,119.26780160192,125.052524038775,71.2587146409496,158.74311145049,90.5461132186883,62.8615287683867,110.118841981621,127.213248514276,96.2613376569805,151.702275278047,128.924667309538,61.6406448929248,97.6403313843754,96.6753590013741,86.2765533093962,65.053740916424
"57","YAL058W","chrI",11,"YAL058W",1,1509,14.0412744621648,12.8262806394515,19.6198421007903,12.2665447232143,16.5623106079529,17.0393303445807,22.6754084565416,17.8821919857487,18.2331206581622,16.9225633956778,39.8460324721605,34.4817587083776,22.3986482930212,20.5486144942342,17.2870133078403,23.24446034445,20.5539604242689,20.7436754153053,18.0637700502522,23.0757712318571,19.2587695982536,37.4586498624097,11.946338770457,15.0915223554994,21.7649998676956,27.6826839042091,17.05292237615
"58","YAL059W","chrI",10,"YAL059W",1,639,6.06945412235512,3.44908386943234,7.78395909433529,4.08884824107142,6.93096693919769,4.46268175691399,5.98378834269849,4.40382339947542,5.71304447289081,8.46128169783888,13.3161548107477,16.5789808780682,7.9147167113149,7.40808419534624,4.18234192931619,7.29518447733508,14.1558404478428,7.94274560511692,6.47569115009042,8.50603246137798,5.03394068733952,16.608460385566,1.04684411906066,2.90920912877096,4.62133558834633,7.69345061357673,8.526461188075
